time,ur20-shoulder_pan_joint,ur20-shoulder_lift_joint,ur20-elbow_joint,ur20-wrist_1_joint,ur20-wrist_2_joint,ur20-wrist_3_joint
0.0,-0.27707135677337646,-0.7572415471076965,2.3009560108184814,-1.0927211046218872,1.3807978630065918,-0.09120629727840424
1.0,-0.2782326638698578,-0.773162305355072,2.3001927534739175,-1.0857656796773274,1.381385087966919,-0.08872929960489273
2.0,-0.2793939709663391,-0.7890830636024475,2.299429496129354,-1.0788102547327678,1.381972312927246,-0.08625230193138123
3.0,-0.28055527806282043,-0.805003821849823,2.29866623878479,-1.071854829788208,1.3825595378875732,-0.08377530425786972
4.0,-0.28055527806282043,-0.805003821849823,2.29866623878479,-1.071854829788208,1.3825595378875732,-0.08377530425786972
5.0,-0.2857696861028671,-0.8012862950563431,2.2991960644721985,-1.0729421079158783,1.3686729073524475,-0.09071578457951546
6.0,-0.2909840941429138,-0.7975687682628632,2.299725890159607,-1.0740293860435486,1.3547862768173218,-0.0976562649011612
7.0,-0.2961985021829605,-0.7938512414693832,2.3002557158470154,-1.0751166641712189,1.340899646282196,-0.10459674522280693
8.0,-0.3014129102230072,-0.7901337146759033,2.300785541534424,-1.0762039422988892,1.3270130157470703,-0.11153722554445267
9.0,-0.3014129102230072,-0.7901337146759033,2.300785541534424,-1.0762039422988892,1.3270130157470703,-0.11153722554445267
10.0,-0.3036053578058879,-0.8031085133552551,2.297549247741699,-1.059398929278056,1.3227152427037556,-0.11362504710753758
11.0,-0.3057978053887685,-0.8160833120346069,2.2943129539489746,-1.0425939162572224,1.3184174696604412,-0.11571286867062251
12.0,-0.30799025297164917,-0.8290581107139587,2.29107666015625,-1.0257889032363892,1.3141196966171265,-0.11780069023370743
13.0,-0.30799025297164917,-0.8290581107139587,2.29107666015625,-1.0257889032363892,1.3141196966171265,-0.11780069023370743
14.0,-0.30276913444201153,-0.835140327612559,2.288827101389567,-1.0170657634735107,1.326656738917033,-0.1122913807630539
