time,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
0.0,-0.4940937732933532,-0.9367639566792707,2.2739403139431977,-0.7567466863841847,1.1475760986170231,-0.2630864194822776
1.0,-0.49562789590682266,-0.953099546805787,2.273816840753412,-0.7399079140067603,1.1462933833297986,-0.26400964904976965
2.0,-0.5125100480311154,-0.9530993305430681,2.269990540560971,-0.7318021159457413,1.1321993068355798,-0.27424103849141374
3.0,-0.5067559578154616,-0.9716680158795988,2.271245700320178,-0.7159682653368771,1.1369986334903954,-0.270738828524227
4.0,-0.5231160043866717,-0.9698025311819464,2.2673062497763903,-0.7096296166288973,1.1233656455677952,-0.280737900341029
5.0,-0.514102073108949,-0.9856500262237404,2.269211637661509,-0.6980592563990737,1.1308722761807004,-0.2752127989124069
6.0,-0.5033244208289342,-1.000811324809776,2.2712126007074445,-0.6876639132393958,1.1398630049843577,-0.2686576492565938
7.0,-0.48586091870224996,-0.9907180941328596,2.2525295592397097,-0.6833936672726384,1.154465188124155,-0.2581500190005279
8.0,-0.4996802891400775,-0.9753663654098007,2.2498673513913428,-0.6926812791873722,1.1429066281276468,-0.2664535282214227
9.0,-0.5103539581417759,-0.9605330765589483,2.247523740943918,-0.7024585740998708,1.1339970908276096,-0.2729269037680768
10.0,-0.49376215772168425,-0.958979131168246,2.251492169810695,-0.7121652460330696,1.1478534119968777,-0.26288699472890215
11.0,-0.5031712279815154,-0.9398772424525667,2.2492622496478387,-0.7266863956330437,1.139990916424951,-0.26856486800732576
12.0,-0.5252129934342695,-0.9372044631425002,2.243638117453388,-0.7179999679984057,1.1216210209143946,-0.28202893984616206
13.0,-0.5402490362517873,-0.9425756921647809,2.2394742350816963,-0.7043647634289572,1.1091309099550573,-0.2913504900152055
14.0,-0.5501551746218186,-0.9298512321844764,2.236369515110786,-0.711197918864741,1.100921174485595,-0.29755508759088023
15.0,-0.5437909209238416,-0.916746890587984,2.2379571788213073,-0.7276880436386071,1.1061937929050063,-0.2935630353185224
16.0,-0.5310328122238105,-0.9066195880523729,2.2412222077509836,-0.7446002970536735,1.116782560373202,-0.2856234119702381
17.0,-0.5200302183008073,-0.8981683783305221,2.2437715260442244,-0.7585471914145367,1.125934062583565,-0.27884198812810845
18.0,-0.5294954542556242,-0.882465797532709,2.240346960507447,-0.7682955347710346,1.1180601564536534,-0.2846722256683817
19.0,-0.5323553962624186,-0.8669500613790021,2.2384379670389745,-0.7811259732112901,1.1156836717886014,-0.2864426038770085
20.0,-0.5551212944942459,-0.8609441760405293,2.2313125734401273,-0.773625236979939,1.0968113249505544,-0.3006849711823807
21.0,-0.5692324203484049,-0.8604206675525495,2.2267739917465814,-0.7654710923601902,1.0851553713209743,-0.30965130679043606
22.0,-0.5839319377882346,-0.852001484934525,2.2210305228230194,-0.7636813201947752,1.073049148173258,-0.3191094509809308
23.0,-0.5786471074870523,-0.8375985345304755,2.221448236372319,-0.7801256552170331,1.0773973688248746,-0.3156949088410159
24.0,-0.592182025616728,-0.8357993245463909,2.216476235749359,-0.7727527385043789,1.0662711006555055,-0.32447230658328124
25.0,-0.5992534634046452,-0.8531362945022375,2.215551660995723,-0.7522419644818148,1.0604711480847975,-0.32910100604681897
26.0,-0.5835423717997823,-0.8719884461201997,2.2227996157718173,-0.7455838531277927,1.0733695033151638,-0.31885719972011684
27.0,-0.5920520188823332,-0.8843443121798161,2.220547377008799,-0.7283198889788856,1.0663778163160662,-0.3243874875880786
28.0,-0.5823354297137365,-0.896584690467079,2.2247012205177294,-0.7232615207016315,1.0743621875602778,-0.3180762387803232
29.0,-0.5692089571183108,-0.8894523112402054,2.2288170690156424,-0.7384895272528298,1.0851747247121568,-0.3096363071962446
30.0,-0.5536202079966047,-0.894473734082591,2.2340678269395453,-0.7432828596539938,1.0980531612526672,-0.29973751950611865
31.0,-0.5533898762202796,-0.8789819211240021,2.233212819897609,-0.7579858007185649,1.0982437450062688,-0.29959224589279826
32.0,-0.5470482009313549,-0.8427075911301339,2.2320424985488625,-0.7948959127386688,1.1034944205543642,-0.2956035487046824
33.0,-0.5484480488376687,-0.8244287376539661,2.2296019336335635,-0.8103379707226335,1.1023348190337128,-0.2964821859270838
34.0,-0.5616905217340245,-0.8282888840457974,2.226002526181413,-0.7990613733312122,1.0913809734166984,-0.30484559096250424
35.0,-0.5793443105609569,-0.8212153370144852,2.2193537820928824,-0.7942013993217731,1.0768234174088,-0.31614446061824
36.0,-0.5911799986341583,-0.8091048970229844,2.2136577449935135,-0.7969443289756262,1.06709369029087,-0.32381882227921155
37.0,-0.6034999469064021,-0.7999048012263742,2.20783892956196,-0.79639170885598,1.0569926118864617,-0.3318950396225514
38.0,-0.5884999673175544,-0.7900822490206234,2.2119336723614516,-0.8150833850032195,1.069294681577296,-0.32207394882133916
39.0,-0.5875491387170805,-0.7749228794236455,2.2098841186120475,-0.8284901685076681,1.0700758633047092,-0.3214558621725835
40.0,-0.6022147095119676,-0.7662717911700715,2.203071807975165,-0.8256733467917119,1.0580450707894384,-0.3310482824195526
41.0,-0.5915142536672873,-0.7484732627049554,2.203786948601402,-0.8475999556460545,1.0668192716935683,-0.32403674492495116
42.0,-0.6024555674143575,-0.7371495180192374,2.1975605454140568,-0.8492065866817784,1.057847813029886,-0.3312068613787474
43.0,-0.5739441402538054,-0.7495032621080518,2.210045185312225,-0.8582456158649804,1.0812708506737263,-0.31266965454167417
44.0,-0.5608506802786439,-0.7572153605727255,2.215689667323995,-0.860067825926289,1.0920748211681617,-0.30431237358531693
45.0,-0.5694829117365163,-0.7706729457826837,2.215305189844453,-0.8436752419239697,1.0849487620028084,-0.3098114602461017
46.0,-0.5606310198821499,-0.7863628699621086,2.220672159769775,-0.8359669559412599,1.0922563161110985,-0.3041730081044533
47.0,-0.5485277061280941,-0.777229023779056,2.2228900847953437,-0.8508033007421862,1.1022688441107005,-0.29653218178734425
48.0,-0.5237096580321889,-0.7837786118680256,2.23081965687303,-0.8590088587355054,1.1228716465096558,-0.28110317142011254
49.0,-0.502093188515948,-0.7856051880093505,2.236406534816886,-0.8683750301867046,1.1408911078186614,-0.267912261607748
50.0,-0.49523997390664065,-0.7672969634967699,2.234918678515827,-0.8869085243226267,1.1466176725814266,-0.2637760979749986
51.0,-0.49456334622252013,-0.769241647731128,2.2574426500875706,-0.9076553555046236,1.1471834129060339,-0.2633688633860419
52.0,-0.504369143261857,-0.793842084189761,2.259350298237325,-0.8825062046434939,1.138990748520021,-0.26929067662833245
53.0,-0.5185113551929947,-0.781191308718643,2.2541047084116848,-0.8862577547198438,1.1271987986045524,-0.2779105175774698
54.0,-0.5211224550746176,-0.8116718682083329,2.258020091585971,-0.8590034409938894,1.125024780822228,-0.27951251664005716
55.0,-0.5027531497587495,-0.8308620772924264,2.264703491902482,-0.8512485669189058,1.1403399842346722,-0.2683116839496706
56.0,-0.49164180504162835,-0.8192386202576555,2.2656297186047176,-0.8665651941449837,1.149626876337963,-0.2616130459712152
57.0,-0.4692067973612803,-0.8179967221127948,2.247930701540076,-0.8554545792643484,1.1684281575909052,-0.24825525296531295
58.0,-0.47677542744414125,-0.8040147161556546,2.244582260767095,-0.8643199884632102,1.1620781061552319,-0.252737147548927
59.0,-0.4625115552114629,-0.7996849312357553,2.2466683059506094,-0.8740384552849445,1.1740514460612927,-0.24431069158410063
60.0,-0.4525089940361367,-0.7871212367243716,2.2465175004002687,-0.8886925109138379,1.1824627773268754,-0.2384520449522667
61.0,-0.4404075805079694,-0.8001628801068228,2.2504387372657386,-0.882202460177242,1.1926550058404777,-0.2314177130570593
62.0,-0.42337805670436773,-0.8055605146900878,2.2536670248621204,-0.8835870215709596,1.207026238163782,-0.22161444123439852
63.0,-0.41805549347050663,-0.7898547111448853,2.2520476278318027,-0.8987492633175416,1.211524518326158,-0.21857264012406985
64.0,-0.4034571690300498,-0.7985195152790654,2.2551076086019237,-0.8960114675492581,1.223877486802584,-0.21028193124428235
65.0,-0.38516618700064315,-0.7971166019222967,2.2567612666478576,-0.9024896821778526,1.2393857700311761,-0.19999783378164968
66.0,-0.36901651973507393,-0.7902192492874481,2.257054542465493,-0.9125469144185026,1.253105332196189,-0.19100872897387836
67.0,-0.36891056099852226,-0.8079710385139587,2.259669569285252,-0.8974284344361434,1.2531954267982004,-0.19095004498636078
68.0,-0.3858794072570536,-0.8174584636871686,2.259528239020531,-0.8847849333135875,1.2387804395718829,-0.20039672860325863
69.0,-0.3913778242178096,-0.8355354562894669,2.261200808493147,-0.8673694143034512,1.2341154313393803,-0.20347774408324207
70.0,-0.40638089178700426,-0.8208126617662603,2.257826650621932,-0.8758729284087522,1.221401681697474,-0.21193635948306527
71.0,-0.4107602598580338,-0.8448504894016251,2.2600881617656103,-0.8532420902064209,1.217694890359113,-0.21442005583471452
72.0,-0.42754369280833193,-0.8382926400675914,2.2571980336866946,-0.8535323580911407,1.2035078676147821,-0.22400235695660203
73.0,-0.4475637456657229,-0.839428453263271,2.2542869726831656,-0.8452403687873808,1.1866257605232169,-0.23557044191605694
74.0,-0.4636715895519041,-0.8331185449276262,2.2507935379505692,-0.8444662433369019,1.1730767426100612,-0.2449927692131669
75.0,-0.45339003675381173,-0.8164302515877606,2.2505708606123225,-0.8632419012083344,1.18172140770137,-0.23896645233067515
76.0,-0.43586389671727543,-0.8183138728069113,2.2536108469539493,-0.8681886019555587,1.196486236086481,-0.22879129837224274
77.0,-0.4330593800737307,-0.7789061838397409,2.248246771768027,-0.9028217139902128,1.1988521723286891,-0.22717414990697551
78.0,-0.4291540901889441,-0.7637451107837003,2.2462024269929723,-0.9167515834806306,1.2021482094542693,-0.22492723379533835
79.0,-0.41271462356138205,-0.7671956183250809,2.248971247692943,-0.919395133901753,1.2160413209034944,-0.2155306432257688
80.0,-0.3945002822588725,-0.7595549089490534,2.24963693053775,-0.931204488698594,1.2314675705457163,-0.20523182546680668
81.0,-0.3785584321977471,-0.769770574049051,2.252938974855969,-0.927203679619778,1.244996272673473,-0.1963098148334417
82.0,-0.3906681958278942,-0.7802825104464345,2.253611022831839,-0.9151640616889055,1.234717333841059,-0.203079523706625
83.0,-0.3528207814121023,-0.7749449222996921,2.25564459975104,-0.9291433914001452,1.2668878956696057,-0.18207518276544787
84.0,-0.33178881976552194,-0.7668904198302755,2.255226956007981,-0.9401195637327135,1.284819611455675,-0.17058817756578395
85.0,-0.34233839514658154,-0.7541413199787688,2.2524737006467315,-0.9484696281363032,1.2758205234187316,-0.17633437232052632
86.0,-0.36094016957101693,-0.748346286455957,2.2503302926095654,-0.9490757476909089,1.2599753965054439,-0.18654392731439098
87.0,-0.406760332927756,-0.745419497855511,2.2456342807537757,-0.9390001668371473,1.2210804358518281,-0.21215126526132494
88.0,-0.44998975704930516,-0.76478227322514,2.243203293433499,-0.9082721755241048,1.184583146213566,-0.23698284952554097
89.0,-0.4644175225958304,-0.7720043850204508,2.24195201637114,-0.8965687587015005,1.1724500700739742,-0.24543167639525784
90.0,-0.4812987665264501,-0.7450332346065736,2.2337620831149807,-0.9114073762494415,1.158286548030526,-0.25542749840929085
91.0,-0.4978401713016117,-0.740371942706844,2.2293072956953495,-0.9075758228270524,1.1444441819071969,-0.2653428453944257
92.0,-0.5259307328103591,-0.7420611559153525,2.222819709631882,-0.8921327418971305,1.1210240023781421,-0.2824712923381761
93.0,-0.5373017405301276,-0.7543783272967626,2.222109771961685,-0.8760135995873272,1.111576413255616,-0.2895142989232141
94.0,-0.5389336482191881,-0.8043152352105528,2.2297525510776377,-0.8332684499973233,1.1102221615193884,-0.29053044125421945
95.0,-0.5537492195037972,-0.8044407983232876,2.225439015545399,-0.8246498691545345,1.0979464168137958,-0.29981893495729117
96.0,-0.5689911834520055,-0.8058247374545954,2.22083544648501,-0.8142003864269924,1.0853543573922533,-0.30949713785837196
97.0,-0.5305763788090098,-0.8310903640562768,2.235444896209694,-0.8144761531824156,1.1171618110554686,-0.28534086351837534
98.0,-0.5091899440999231,-0.8214030812113569,2.2397651582545857,-0.8341295068447374,1.134967908219765,-0.2722183246660939
99.0,-0.5206070780272556,-0.8095392789925523,2.235393799706538,-0.8386460670916922,1.1254538079096277,-0.2791960836722539
100.0,-0.49343172055161105,-0.809039425236171,2.2417923665490824,-0.8524866970952183,1.148129723785174,-0.2626883281496158
101.0,-0.4867092454865342,-0.8255323722106284,2.2453581588075684,-0.8412027717298001,1.1537548768609283,-0.25865724583612987
102.0,-0.4950779092230654,-0.8432038706822446,2.245523138175581,-0.8216462751043285,1.1467531720551847,-0.26367851609822485
103.0,-0.481525838978225,-0.8531808625097597,2.249422961782956,-0.8188662898197343,1.15809631125623,-0.2555628183581653
104.0,-0.464232481982474,-0.8561882025129169,2.253078762291094,-0.8235539208606562,1.1726055197915628,-0.24532277687743845
105.0,-0.4677969498363509,-0.8712905332830229,2.2537072590141936,-0.8082628087750647,1.1696118145872925,-0.24742304050785005
106.0,-0.453413125185988,-0.880895745020639,2.257016105728435,-0.8052165063046259,1.1817020089814816,-0.23897993699138562
107.0,-0.43632266945918313,-0.8795601197564187,2.2596792069613034,-0.8129138394294646,1.1960992925260645,-0.22905612285618804
108.0,-0.4151159430375653,-0.8790146149438438,2.2625802166955444,-0.8207091577198082,1.2140101372346848,-0.21689708246332617
109.0,-0.40996234682167015,-0.8956726316397094,2.264301530362128,-0.8067898361573089,1.218370112418113,-0.21396702291329056
110.0,-0.40735114764301,-0.9117070967916997,2.2654133197544857,-0.7923767441134774,1.2205802897797204,-0.2124860506752686
111.0,-0.39647895155576857,-0.9260974896626993,2.2671469546126026,-0.7818003862425953,1.2297901732404208,-0.2063451234351929
112.0,-0.3817502125818458,-0.919577180246508,2.268378951842761,-0.7922650670319293,1.2422857053199903,-0.19808950928873478
113.0,-0.3904275448508496,-0.9038745090892116,2.266888302641803,-0.804893766577433,1.2349214877794574,-0.20294454777348903
114.0,-0.3892510726391836,-0.8843672783303267,2.2658482111097613,-0.8235781122279104,1.2359194766948203,-0.20228482800572986
115.0,-0.3722271006637556,-0.8727397503180627,2.2664852329723297,-0.8388986230405626,1.2503759259348863,-0.19278919935626193
116.0,-0.3562612126466724,-0.8652233997982819,2.2669781298154907,-0.8496298369672517,1.2639581791655283,-0.18396634205409484
117.0,-0.3536297263674626,-0.8821493009606618,2.2684682057744054,-0.8346295526467569,1.26619893728271,-0.18251951398275643
118.0,-0.3531244615520314,-0.8985420570187819,2.269535207568215,-0.8193869014150537,1.2666292738036746,-0.1822419713654155
