time,ur20-shoulder_pan_joint,ur20-shoulder_lift_joint,ur20-elbow_joint,ur20-wrist_1_joint,ur20-wrist_2_joint,ur20-wrist_3_joint,target-POS_X,target-POS_Y,target-POS_Z,target-ROT_X,target-ROT_Y,target-ROT_Z,target-ROT_W
0.0,-0.2378581464290619,-0.8397542238235474,2.224815845489502,-0.8489934206008911,1.365173578262329,-0.12071117758750916,0.792000949382782,0.047221455723047256,-0.05222998932003975,0.612327883494742,0.6124169840658813,0.3535791112903264,0.35352766904677035
1.0,-0.3712256848812103,-0.8525428771972656,2.1780858039855957,-0.7661411762237549,1.2291033267974854,-0.2068013846874237,0.8212131261825562,-0.04850209504365921,-0.03371435031294823,0.6043403813699774,0.6203005159161497,0.3581306490050443,0.34891605242948454
2.0,-0.4297674894332886,-0.8645756840705872,2.160430908203125,-0.671118438243866,1.0253018140792847,-0.35800597071647644,0.8180477023124695,-0.0657711997628212,-0.015565048903226852,0.5439376589311421,0.6738930473605473,0.3890723120602372,0.3140425447351443
3.0,-0.3815888464450836,-0.8186049461364746,1.957478404045105,-0.058280542492866516,1.299810528755188,-0.46493104100227356,0.8544591069221497,-0.0817752331495285,-0.002212085761129856,0.6266584309555178,0.7296027854663666,0.20772102559513395,0.17841233667488707
4.0,-0.31738564372062683,-0.7935908436775208,1.9116910696029663,0.11976315826177597,1.4545000791549683,-0.32374250888824463,0.8499965071678162,-0.04880361258983612,-0.001403582515195012,0.6871064935781437,0.7051501136774608,0.1253839010678346,0.12217553362447044
5.0,-0.2792939841747284,-0.7950661778450012,1.9134550094604492,0.11519938707351685,1.4603633880615234,-0.30456387996673584,0.8507793545722961,-0.017201723530888557,-0.0011286225635558367,0.6805374327359919,0.7112212097587122,0.12728096963240576,0.12178977052238074
6.0,-0.29487067461013794,-0.8233384490013123,1.9751503467559814,-0.05898619443178177,1.42035710811615,-0.28162068128585815,0.8412771224975586,-0.021281924098730087,-0.0058965738862752914,0.6770956411875773,0.693175417320252,0.1767511444273738,0.17265099609122336
7.0,-0.2815019190311432,-0.8437044024467468,1.9182761907577515,0.044115953147411346,1.4451290369033813,-0.25256502628326416,0.8715029358863831,-0.022654695436358452,0.03220551460981369,0.6878286528831741,0.6878291798120586,0.16398598244003607,0.16398585681443717
8.0,-0.21988606452941895,-0.8426721692085266,1.9054592847824097,0.052381981164216995,1.4720757007598877,-0.19848929345607758,0.8792498111724854,0.02502993866801262,0.03506108373403549,0.6875240579550818,0.6885616602197104,0.16320803892829064,0.16296209939011966
9.0,-0.22883205115795135,-0.8112070560455322,1.8004316091537476,0.21980229020118713,1.4885478019714355,-0.21378210186958313,0.9243607521057129,0.004101406317204237,0.05224498361349106,0.6950017954891965,0.6950019158617261,0.13027825431452983,0.1302782317506735
10.0,-0.2580328583717346,-0.8115900754928589,1.802899718284607,0.217518150806427,1.4776099920272827,-0.24096925556659698,0.9230433702468872,-0.020874526351690292,0.05175837129354477,0.6948279654748948,0.6948280998788019,0.13120216589753,0.13120214051847223
11.0,-0.2903798818588257,-0.8095040321350098,1.817366361618042,0.22673927247524261,1.472531795501709,-0.27369147539138794,0.9087009429931641,-0.04596218466758728,0.04657244309782982,0.6963229942526505,0.6963229984150132,0.123021481323961,0.12302148058858388
