time,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
0.0,-0.2807487303587972,-0.78243982298484,2.24924380226513,-0.8948074663485652,1.405192136155798,-0.1057317318755648
1.0,-0.28336181918494563,-0.7950485205811275,2.2466526046987667,-0.88085012257263,1.3970511433732145,-0.1105174700193512
2.0,-0.2859749080110941,-0.8076572181774151,2.2440614071324028,-0.8668927787966947,1.388910150590631,-0.1153032081631376
3.0,-0.2859749080110941,-0.8076572181774151,2.2440614071324028,-0.8668927787966947,1.388910150590631,-0.1153032081631376
4.0,-0.2783414726069007,-0.8135452850356357,2.242172772376121,-0.8618691689168964,1.4056190695091548,-0.10433879696202221
5.0,-0.27070803720270725,-0.8194333518938562,2.240284137619839,-0.8568455590370979,1.4223279884276785,-0.09337438576090681
6.0,-0.26307460179851383,-0.8253214187520769,2.238395502863557,-0.8518219491572996,1.4390369073462024,-0.0824099745597914
7.0,-0.26307460179851383,-0.8253214187520769,2.238395502863557,-0.8518219491572996,1.4390369073462024,-0.0824099745597914
8.0,-0.25599658238046524,-0.8301350875080797,2.2361118213667064,-0.8466715664136941,1.4548907594497806,-0.0723501412055903
9.0,-0.24891856296241666,-0.8349487562640827,2.233828139869856,-0.8415211836700888,1.470744611553359,-0.06229030785138919
10.0,-0.2418405435443681,-0.8397624250200857,2.2315444583730053,-0.8363708009264834,1.4865984636569372,-0.05223047449718808
11.0,-0.2347625241263195,-0.8445760937760886,2.2292607768761545,-0.831220418182878,1.5024523157605154,-0.04217064114298698
12.0,-0.2347625241263195,-0.8445760937760886,2.2292607768761545,-0.831220418182878,1.5024523157605154,-0.04217064114298698
13.0,-0.23417994781741044,-0.8540978622046304,2.226360056053897,-0.8205104701386464,1.5035136285651438,-0.04136148662872237
14.0,-0.23359737150850138,-0.8636196306331722,2.22345933523164,-0.8098005220944149,1.504574941369772,-0.040552332114457766
15.0,-0.23359737150850138,-0.8636196306331722,2.22345933523164,-0.8098005220944149,1.504574941369772,-0.040552332114457766
16.0,-0.2266547889562368,-0.8620054936380568,2.221766764121387,-0.8093989483521731,1.520910236948218,-0.03052002975619477
17.0,-0.2197122064039722,-0.8603913566429413,2.220074193011134,-0.8089973746099312,1.5372455325266638,-0.020487727397931775
18.0,-0.21276962385170764,-0.8587772196478259,2.2183816219008814,-0.8085958008676892,1.5535808281051098,-0.01045542503966878
19.0,-0.20582704129944307,-0.8571630826527106,2.2166890507906283,-0.8081942271254474,1.5699161236835557,-0.00042312268140578396
20.0,-0.1988844587471785,-0.8555489456575952,2.2149964796803756,-0.8077926533832056,1.5862514192620016,0.009609179676857212
21.0,-0.19194187619491393,-0.8539348086624798,2.213303908570123,-0.8073910796409637,1.6025867148404476,0.019641482035120207
22.0,-0.18499929364264933,-0.8523206716673644,2.21161133745987,-0.8069895058987218,1.6189220104188935,0.029673784393383203
23.0,-0.17805671109038476,-0.850706534672249,2.209918766349617,-0.80658793215648,1.6352573059973394,0.0397060867516462
24.0,-0.17805671109038476,-0.850706534672249,2.209918766349617,-0.80658793215648,1.6352573059973394,0.0397060867516462
25.0,-0.1838051064967153,-0.8426273452595138,2.21420962719272,-0.8177766761035095,1.6209080207969384,0.03090709683679283
26.0,-0.18955350190304585,-0.8345481558467787,2.218500488035823,-0.828965420050539,1.6065587355965376,0.02210810692193946
27.0,-0.1953018973093764,-0.8264689664340434,2.2227913488789257,-0.8401541639975685,1.5922094503961366,0.013309117007086091
28.0,-0.1953018973093764,-0.8264689664340434,2.2227913488789257,-0.8401541639975685,1.5922094503961366,0.01330911700708609
29.0,-0.1896227405461385,-0.8149123803768357,2.2235529278733672,-0.8502631358411978,1.6044989112518095,0.021115950240499767
30.0,-0.18394358378290063,-0.8033557943196278,2.224314506867809,-0.8603721076848272,1.6167883721074827,0.028922783473913444
31.0,-0.17826442701966275,-0.79179920826242,2.2250760858622507,-0.8704810795284565,1.6290778329631557,0.03672961670732712
32.0,-0.17826442701966275,-0.79179920826242,2.2250760858622507,-0.8704810795284565,1.6290778329631557,0.03672961670732712
33.0,-0.17142623593363823,-0.7896382968417652,2.2222910584035693,-0.868307871317015,1.6444607755014589,0.046687982603380966
34.0,-0.16458804484761372,-0.7874773854211103,2.2195060309448875,-0.8661346631055735,1.659843718039762,0.05664634849943481
35.0,-0.1577498537615892,-0.7853164740004555,2.216721003486206,-0.863961454894132,1.6752266605780652,0.06660471439548867
36.0,-0.15091166267556466,-0.7831555625798007,2.213935976027525,-0.8617882466826905,1.6906096031163684,0.07656308029154252
37.0,-0.14407347158954015,-0.7809946511591459,2.211150948568843,-0.859615038471249,1.7059925456546716,0.08652144618759636
38.0,-0.13723528050351563,-0.778833739738491,2.2083659211101616,-0.8574418302598075,1.7213754881929748,0.09647981208365021
39.0,-0.13039708941749112,-0.7766728283178361,2.20558089365148,-0.855268622048366,1.736758430731278,0.10643817797970405
40.0,-0.1235588983314666,-0.7745119168971814,2.2027958661927984,-0.8530954138369244,1.7521413732695812,0.1163965438757579
41.0,-0.1235588983314666,-0.7745119168971814,2.2027958661927984,-0.8530954138369244,1.7521413732695812,0.1163965438757579
42.0,-0.12273305043210914,-0.788227163139963,2.199003409964023,-0.8375945316509403,1.755845560912384,0.11819817284100356
43.0,-0.12190720253275168,-0.8019424093827446,2.1952109537352475,-0.8220936494649562,1.759549748555187,0.11999980180624924
44.0,-0.12190720253275168,-0.8019424093827446,2.1952109537352475,-0.8220936494649562,1.759549748555187,0.11999980180624924
45.0,-0.12466558389467786,-0.8165636357872168,2.1927122912121626,-0.808070709115678,1.7558285191856327,0.11690600507679241
46.0,-0.12742396525660402,-0.831184862191689,2.1902136286890777,-0.7940477687663998,1.7521072898160783,0.11381220834733559
47.0,-0.12742396525660402,-0.831184862191689,2.1902136286890777,-0.7940477687663998,1.7521072898160783,0.11381220834733559
48.0,-0.12329676027352705,-0.8382938787060448,2.1852109426211803,-0.781772528220165,1.7643428487122552,0.12134406263552665
49.0,-0.11916955529045008,-0.8454028952204007,2.1802082565532825,-0.76949728767393,1.7765784076084323,0.12887591692371772
50.0,-0.11504235030737311,-0.8525119117347565,2.175205570485385,-0.7572220471276951,1.7888139665046092,0.13640777121190878
51.0,-0.11504235030737311,-0.8525119117347565,2.175205570485385,-0.7572220471276951,1.7888139665046092,0.13640777121190878
52.0,-0.10747669327759793,-0.8472393271028282,2.1710574227204136,-0.754278681037168,1.8061495904243121,0.14850958206356013
53.0,-0.09991103624782276,-0.8419667424709,2.166909274955442,-0.7513353149466409,1.8234852143440148,0.16061139291521148
54.0,-0.09234537921804759,-0.8366941578389717,2.1627611271904703,-0.7483919488561137,1.8408208382637177,0.17271320376686283
55.0,-0.0847797221882724,-0.8314215732070434,2.1586129794254982,-0.7454485827655866,1.8581564621834206,0.18481501461851418
56.0,-0.07721406515849721,-0.8261489885751151,2.1544648316605266,-0.7425052166750594,1.8754920861031232,0.19691682547016554
57.0,-0.06964840812872204,-0.8208764039431868,2.150316683895555,-0.7395618505845323,1.8928277100228261,0.2090186363218169
58.0,-0.062082751098946856,-0.8156038193112586,2.1461685361305833,-0.7366184844940051,1.910163333942529,0.22112044717346824
59.0,-0.062082751098946856,-0.8156038193112586,2.1461685361305833,-0.7366184844940051,1.910163333942529,0.22112044717346824
60.0,-0.0598756549070182,-0.8025946311383372,2.14865532658956,-0.749232442957899,1.9114094702603213,0.2232177857480659
61.0,-0.05766855871508953,-0.7895854429654158,2.1511421170485368,-0.7618464014217929,1.9126556065781135,0.2253151243226635
62.0,-0.05766855871508953,-0.7895854429654158,2.1511421170485368,-0.7618464014217929,1.9126556065781135,0.2253151243226635
63.0,-0.055166999171520764,-0.7778053644505232,2.1525023482914025,-0.7721061116206607,1.915004783550022,0.22811752139678884
64.0,-0.05266543962795199,-0.7660252859356305,2.1538625795342683,-0.7823658218195284,1.9173539605219303,0.23091991847091417
65.0,-0.05266543962795199,-0.7660252859356305,2.1538625795342683,-0.7823658218195284,1.9173539605219303,0.23091991847091417
66.0,-0.05723714717314154,-0.7662327231193035,2.1517546982348343,-0.7662293698065438,1.9048417841525613,0.22798465120733166
67.0,-0.06180885471833108,-0.7664401603029765,2.1496468169354004,-0.7500929177935591,1.8923296077831921,0.22504938394374913
68.0,-0.06638056226352063,-0.7666475974866495,2.147538935635966,-0.7339564657805745,1.8798174314138232,0.22211411668016662
69.0,-0.07095226980871017,-0.7668550346703225,2.145431054336532,-0.7178200137675899,1.867305255044454,0.2191788494165841
70.0,-0.07552397735389972,-0.7670624718539953,2.143323173037098,-0.7016835617546051,1.854793078675085,0.21624358215300157
71.0,-0.08009568489908926,-0.7672699090376683,2.141215291737664,-0.6855471097416205,1.8422809023057158,0.21330831488941907
72.0,-0.0846673924442788,-0.7674773462213413,2.1391074104382297,-0.6694106577286358,1.8297687259363469,0.21037304762583656
73.0,-0.08923909998946836,-0.7676847834050143,2.1369995291387958,-0.6532742057156512,1.8172565495669777,0.20743778036225402
74.0,-0.0938108075346579,-0.7678922205886873,2.134891647839362,-0.6371377537026666,1.8047443731976087,0.2045025130986715
75.0,-0.0938108075346579,-0.7678922205886873,2.134891647839362,-0.6371377537026666,1.8047443731976087,0.2045025130986715
76.0,-0.09018503927197076,-0.7667921886660836,2.128143682800979,-0.620245667935208,1.811203002465323,0.2163747938390062
77.0,-0.08655927100928362,-0.7656921567434797,2.121395717762596,-0.6033535821677493,1.8176616317330374,0.2282470745793409
78.0,-0.08293350274659649,-0.7645921248208759,2.114647752724214,-0.5864614964002907,1.8241202610007516,0.2401193553196756
79.0,-0.07930773448390935,-0.763492092898272,2.107899787685831,-0.569569410632832,1.830578890268466,0.2519916360600103
80.0,-0.07568196622122221,-0.7623920609756683,2.101151822647448,-0.5526773248653734,1.8370375195361803,0.263863916800345
81.0,-0.07205619795853507,-0.7612920290530645,2.0944038576090653,-0.5357852390979146,1.8434961488038948,0.2757361975406797
