time,ur20-shoulder_pan_joint,ur20-shoulder_lift_joint,ur20-elbow_joint,ur20-wrist_1_joint,ur20-wrist_2_joint,ur20-wrist_3_joint
0.0,-0.2721961736679077,-0.7836750149726868,2.26003098487854,-0.9051157236099243,1.412385106086731,-0.1010434702038765
1.0,-0.2748982459306717,-0.7964646220207214,2.2575172185897827,-0.8910835385322571,1.4041749238967896,-0.10588053241372108
2.0,-0.27760031819343567,-0.8092542290687561,2.2550034523010254,-0.8770513534545898,1.3959647417068481,-0.11071759462356567
3.0,-0.27760031819343567,-0.8092542290687561,2.2550034523010254,-0.8770513534545898,1.3959647417068481,-0.11071759462356567
4.0,-0.26988208293914795,-0.8152043223381042,2.253032684326172,-0.8718094627062479,1.412757674853007,-0.0997388834754626
5.0,-0.26216384768486023,-0.8211544156074524,2.2510619163513184,-0.8665675719579061,1.4295506079991658,-0.08876017232735953
6.0,-0.2544456124305725,-0.8271045088768005,2.249091148376465,-0.8613256812095642,1.4463435411453247,-0.07778146117925644
7.0,-0.2544456124305725,-0.8271045088768005,2.249091148376465,-0.8613256812095642,1.4463435411453247,-0.07778146117925644
8.0,-0.24729498848319054,-0.8319676667451859,2.246728777885437,-0.8559750765562057,1.4622678756713867,-0.06770450621843338
9.0,-0.24014436453580856,-0.8368308246135712,2.244366407394409,-0.8506244719028473,1.4781922101974487,-0.05762755125761032
10.0,-0.2329937405884266,-0.8416939824819565,2.2420040369033813,-0.8452738672494888,1.4941165447235107,-0.04755059629678726
11.0,-0.22584311664104462,-0.8465571403503418,2.2396416664123535,-0.8399232625961304,1.5100408792495728,-0.0374736413359642
12.0,-0.22584311664104462,-0.8465571403503418,2.2396416664123535,-0.8399232625961304,1.5100408792495728,-0.0374736413359642
13.0,-0.22529392689466476,-0.8562052249908447,2.2367604970932007,-0.8290996849536896,1.5110816955566406,-0.036695294082164764
14.0,-0.2247447371482849,-0.8658533096313477,2.233879327774048,-0.8182761073112488,1.5121225118637085,-0.035916946828365326
15.0,-0.2247447371482849,-0.8658533096313477,2.233879327774048,-0.8182761073112488,1.5121225118637085,-0.035916946828365326
16.0,-0.21771960519254208,-0.8642077445983887,2.2320919930934906,-0.817732185125351,1.5285263806581497,-0.025838227476924658
17.0,-0.21069447323679924,-0.8625621795654297,2.2303046584129333,-0.8171882629394531,1.544930249452591,-0.01575950812548399
18.0,-0.2036693412810564,-0.8609166145324707,2.228517323732376,-0.8166443407535553,1.5613341182470322,-0.005680788774043322
19.0,-0.19664420932531357,-0.8592710494995117,2.226729989051819,-0.8161004185676575,1.5777379870414734,0.0043979305773973465
20.0,-0.18961907736957073,-0.8576254844665527,2.2249426543712616,-0.8155564963817596,1.5941418558359146,0.014476649928838015
21.0,-0.1825939454138279,-0.8559799194335938,2.2231553196907043,-0.8150125741958618,1.6105457246303558,0.024555369280278683
22.0,-0.17556881345808506,-0.8543343544006348,2.221367985010147,-0.814468652009964,1.626949593424797,0.03463408863171935
23.0,-0.16854368150234222,-0.8526887893676758,2.21958065032959,-0.8139247298240662,1.6433534622192383,0.04471280798316002
24.0,-0.16854368150234222,-0.8526887893676758,2.21958065032959,-0.8139247298240662,1.6433534622192383,0.04471280798316002
25.0,-0.17431444426377615,-0.8445157408714294,2.2239228884379068,-0.8253307342529297,1.6289794445037842,0.0359078956147035
26.0,-0.18008520702521005,-0.8363426923751831,2.228265126546224,-0.8367367386817932,1.61460542678833,0.027102983246246975
27.0,-0.18585596978664398,-0.8281696438789368,2.232607364654541,-0.8481427431106567,1.600231409072876,0.01829807087779045
28.0,-0.18585596978664398,-0.8281696438789368,2.232607364654541,-0.8481427431106567,1.600231409072876,0.01829807087779045
29.0,-0.18006579081217447,-0.8164693514506022,2.23325777053833,-0.8582178155581156,1.6126035054524739,0.02618496244152387
30.0,-0.17427561183770499,-0.8047690590222677,2.233908176422119,-0.8682928880055746,1.624975601832072,0.034071854005257286
31.0,-0.16848543286323547,-0.7930687665939331,2.234558582305908,-0.8783679604530334,1.63734769821167,0.04195874556899071
32.0,-0.16848543286323547,-0.7930687665939331,2.234558582305908,-0.8783679604530334,1.63734769821167,0.04195874556899071
33.0,-0.16157855279743671,-0.7908863201737404,2.2316774129867554,-0.876028873026371,1.6527798622846603,0.05197866214439273
34.0,-0.15467167273163795,-0.7887038737535477,2.2287962436676025,-0.8736897855997086,1.6682120263576508,0.06199857871979475
35.0,-0.1477647926658392,-0.786521427333355,2.2259150743484497,-0.8713506981730461,1.6836441904306412,0.07201849529519677
36.0,-0.14085791260004044,-0.7843389809131622,2.223033905029297,-0.8690116107463837,1.6990763545036316,0.08203841187059879
37.0,-0.13395103253424168,-0.7821565344929695,2.220152735710144,-0.8666725233197212,1.714508518576622,0.09205832844600081
38.0,-0.12704415246844292,-0.7799740880727768,2.217271566390991,-0.8643334358930588,1.7299406826496124,0.10207824502140284
39.0,-0.12013727240264416,-0.7777916416525841,2.2143903970718384,-0.8619943484663963,1.7453728467226028,0.11209816159680486
