pose_id,glass_pos_x,glass_pos_y,glass_pos_z,glass_quat_w,glass_quat_x,glass_quat_y,glass_quat_z,ik_time_sec,plan_time_sec,ik_plan_total_sec,ik_solutions_all,ik_solutions_safe,collision_check_time_sec,replan_time_sec,waypoint_collisions,segment_collisions,total_collisions,reconfigurations,replan_attempts,trajectory_modified,success,error_message
1,1.019605551622779,-0.010542104384761997,-0.13,0.9996149371018354,0.0,0.0,0.027748468838727544,0.9317241209992062,0.056226721999337315,0.9879508429985435,141,141,8.417858953000177,7.84112948999973,0,0,0,21,0,True,True,
2,0.9922374219614074,0.004769238678797593,-0.13,0.9993346610214915,0.0,0.0,-0.03647239066829507,0.10623741600102221,0.051775833999272436,0.15801325000029465,141,141,6.975305635000041,6.384922554998411,0,0,0,21,0,True,True,
3,0.9918754047355955,-0.00013882700128692999,-0.13,0.9991169378556128,0.0,0.0,0.0420160027849325,0.10518934200081276,0.051773891998891486,0.15696323399970424,141,141,6.901670425000702,6.323207954001191,0,0,0,21,0,True,True,
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
MEAN,1.0012394594399272,-0.0019705642357504445,-0.13,0.99935551199298,0.0,0.0,0.01109736031845499,0.38105029300034704,0.053258815999167076,0.43430910899951414,141.0,141.0,7.431611671000307,6.849753332999778,0.0,0.0,0.0,21.0,0.0,3,3/3,
STD,0.012987629259406875,0.0063836119647418844,0.0,0.00020384125288821475,0.0,0.0,0.034137482214642835,0.38938543308395207,0.0020986266083999213,0.3914840591497005,0.0,0.0,0.6980297567568357,0.7014614204145788,0.0,0.0,0.0,0.0,0.0,,,
