pose_id,glass_pos_x,glass_pos_y,glass_pos_z,glass_quat_w,glass_quat_x,glass_quat_y,glass_quat_z,ik_time_sec,plan_time_sec,ik_plan_total_sec,ik_solutions_all,ik_solutions_safe,collision_check_time_sec,replan_time_sec,waypoint_collisions,segment_collisions,total_collisions,reconfigurations,replan_attempts,trajectory_modified,success,error_message
1,0.9880058004834005,0.0018674959530909606,-0.13,0.9999629627185462,0.0,0.0,0.008606578364679988,0.9698176319998311,0.09557900399886421,1.0653966359986953,243,243,10.224467501000618,9.49874138800078,0,0,0,26,0,True,True,
2,0.9910808949526596,0.0021275010168311237,-0.13,0.9972411731731208,0.0,0.0,-0.0742296607044502,0.15240076299960492,0.08927092900012212,0.24167169199972705,243,243,8.670708843999819,7.942756352998913,0,0,0,26,0,True,True,
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
MEAN,0.98954334771803,0.001997498484961042,-0.13,0.9986020679458335,0.0,0.0,-0.032811541169885106,0.561109197499718,0.09242496649949317,0.6535341639992112,243.0,243.0,9.447588172500218,8.720748870499847,0.0,0.0,0.0,26.0,0.0,2,2/2,
STD,0.001537547234629566,0.00013000253187008155,0.0,0.0013608947727127285,0.0,0.0,0.04141811953456509,0.40870843450011307,0.003154037499371043,0.4118624719994841,0.0,0.0,0.7768793285003994,0.7779925175009339,0.0,0.0,0.0,0.0,0.0,,,
