pose_id,glass_pos_x,glass_pos_y,glass_pos_z,glass_quat_w,glass_quat_x,glass_quat_y,glass_quat_z,ik_time_sec,plan_time_sec,ik_plan_total_sec,ik_solutions_all,ik_solutions_safe,collision_check_time_sec,replan_time_sec,waypoint_collisions,segment_collisions,total_collisions,reconfigurations,replan_attempts,trajectory_modified,success,error_message
1,0.9848619438554699,0.004322129505433488,-0.13,0.9966896673002393,0.0,0.0,-0.0813001051471535,1.8926841299999069,0.9113242990006256,2.8040084290005325,2426,2357,23.574231757000234,21.83047995800007,0,0,0,78,0,True,True,
2,0.9953119335463887,-0.012560004536678694,-0.13,0.9998109669363038,0.0,0.0,-0.019443003726102883,1.1167402639985085,0.8942680300006032,2.0110082939991116,2426,2357,21.88586037099958,20.11529722799969,0,0,0,78,0,True,True,
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
MEAN,0.9900869387009292,-0.004118937515622603,-0.13,0.9982503171182715,0.0,0.0,-0.05037155443662819,1.5047121969992077,0.9027961645006144,2.407508361499822,2426.0,2357.0,22.730046063999907,20.97288859299988,0.0,0.0,0.0,78.0,0.0,2,2/2,
STD,0.0052249948454594075,0.008441067021056091,0.0,0.0015606498180322226,0.0,0.0,0.030928550710525304,0.3879719330006992,0.00852813450001122,0.39650006750071043,0.0,0.0,0.8441856930003269,0.8575913650001894,0.0,0.0,0.0,0.0,0.0,,,
