pose_id,glass_pos_x,glass_pos_y,glass_pos_z,glass_quat_w,glass_quat_x,glass_quat_y,glass_quat_z,ik_time_sec,plan_time_sec,ik_plan_total_sec,ik_solutions_all,ik_solutions_safe,collision_check_time_sec,replan_time_sec,waypoint_collisions,segment_collisions,total_collisions,reconfigurations,replan_attempts,trajectory_modified,success,error_message
1,0.981530018195791,-0.013604325537450772,-0.13,0.9999615040409964,0.0,0.0,0.008774419414886044,1.4030780800021603,0.43096459800290177,1.834042678005062,1158,1158,13.814334941998823,9.792960524006048,0,0,0,18,0,True,True,
2,1.0186804165377956,0.010133733772928633,-0.13,0.9989354808334956,0.0,0.0,-0.04612922210435611,0.5657164250005735,0.4336807670042617,0.9993971920048352,1158,1158,12.848161777001224,8.632273654002347,0,0,0,18,0,True,True,
3,0.9814222296420732,0.004865040145048044,-0.13,0.9965411644849926,0.0,0.0,-0.08310058656167739,0.5595736080067581,0.42169639300118433,0.9812700010079425,1158,1158,14.538851260003867,10.133484058002068,0,0,0,20,0,True,True,
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
MEAN,0.9938775547918866,0.00046481612684196846,-0.13,0.9984793831198283,0.0,0.0,-0.040151796417049156,0.842789371003164,0.4287805860027826,1.2715699570059467,1158.0,1158.0,13.733782659667972,9.519572745336822,0.0,0.0,0.0,18.666666666666668,0.0,3,3/3,
STD,0.01753832693812965,0.01017825602329367,0.0,0.0014331083962027965,0.0,0.0,0.037745210682362064,0.3961918824879146,0.005130544894642132,0.39779711760684494,0.0,0.0,0.6925673178473787,0.6426319980691502,0.0,0.0,0.0,0.9428090415820634,0.0,,,
