pose_id,glass_pos_x,glass_pos_y,glass_pos_z,glass_quat_w,glass_quat_x,glass_quat_y,glass_quat_z,ik_time_sec,plan_time_sec,ik_plan_total_sec,ik_solutions_all,ik_solutions_safe,collision_check_time_sec,replan_time_sec,waypoint_collisions,segment_collisions,total_collisions,reconfigurations,replan_attempts,trajectory_modified,success,error_message
1,0.9848619438554699,0.004322129505433488,-0.13,0.9966896673002393,0.0,0.0,-0.0813001051471535,1.8926841299999069,0.9113242990006256,2.8040084290005325,2426,2357,23.574231757000234,21.83047995800007,0,0,0,78,0,True,True,
2,0.9953119335463887,-0.012560004536678694,-0.13,0.9998109669363038,0.0,0.0,-0.019443003726102883,1.1167402639985085,0.8942680300006032,2.0110082939991116,2426,2357,21.88586037099958,20.11529722799969,0,0,0,78,0,True,True,
3,0.9964003929189809,0.0014168602323357225,-0.13,0.9982561702174585,0.0,0.0,0.05903065832914764,1.1273729789991194,0.8759699800011731,2.0033429590002925,2426,2357,21.85370119199979,20.11903973600056,0,0,0,78,0,True,True,
4,1.014441978958094,0.005693792493392535,-0.13,0.997687117580918,0.0,0.0,-0.0679736376331258,1.1435612799996306,0.8914258549993974,2.034987134999028,2426,2357,22.050216252999235,20.305600918998607,0,0,0,78,0,True,True,
5,0.9854307012764014,0.0014020406470338538,-0.13,0.9988164354433231,0.0,0.0,0.04863875294756227,1.1675305270000536,0.9071900250000908,2.0747205520001444,2426,2357,22.309497886999452,20.56639444800021,0,0,0,78,0,True,True,
6,1.002684776039436,0.015457515329078273,-0.13,0.9992057643040018,0.0,0.0,-0.03984771739580276,1.1637688089995208,0.8873460980012169,2.0511149070007377,2426,2357,21.7727787119984,20.020084857000256,0,0,0,78,0,True,True,
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
MEAN,0.9965219544324618,0.002622055611765863,-0.13,0.9984110202970408,0.0,0.0,-0.016815842104245842,1.26860966483279,0.8945873811671845,2.1631970459999743,2426.0,2357.0,22.24104769533278,20.4928161909999,0.0,0.0,0.0,78.0,0.0,6,6/6,
STD,0.010161678996211907,0.00827154487420965,0.0,0.0010219996656370288,0.0,0.0,0.05377376237934836,0.2796803979887606,0.011889015175681984,0.2875709335976044,0.0,0.0,0.621014358418376,0.6239006319653415,0.0,0.0,0.0,0.0,0.0,,,
