pose_id,glass_pos_x,glass_pos_y,glass_pos_z,glass_quat_w,glass_quat_x,glass_quat_y,glass_quat_z,ik_time_sec,plan_time_sec,ik_plan_total_sec,ik_solutions_all,ik_solutions_safe,collision_check_time_sec,replan_time_sec,waypoint_collisions,segment_collisions,total_collisions,reconfigurations,replan_attempts,trajectory_modified,success,error_message
1,0.9848619438554699,0.004322129505433488,-0.13,0.9966896673002393,0.0,0.0,-0.0813001051471535,1.8926841299999069,0.9113242990006256,2.8040084290005325,2426,2357,23.574231757000234,21.83047995800007,0,0,0,78,0,True,True,
2,0.9953119335463887,-0.012560004536678694,-0.13,0.9998109669363038,0.0,0.0,-0.019443003726102883,1.1167402639985085,0.8942680300006032,2.0110082939991116,2426,2357,21.88586037099958,20.11529722799969,0,0,0,78,0,True,True,
3,0.9964003929189809,0.0014168602323357225,-0.13,0.9982561702174585,0.0,0.0,0.05903065832914764,1.1273729789991194,0.8759699800011731,2.0033429590002925,2426,2357,21.85370119199979,20.11903973600056,0,0,0,78,0,True,True,
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
MEAN,0.9921914234402798,-0.0022736715996364947,-0.13,0.9982522681513338,0.0,0.0,-0.013904150181369581,1.3789324576658448,0.8938541030008006,2.2727865606666455,2426.0,2357.0,22.437931106666536,20.68827230733344,0.0,0.0,0.0,78.0,0.0,3,3/3,
STD,0.005201739400723256,0.00736960565910465,0.0,0.0012742682276805095,0.0,0.0,0.057423514163931696,0.3633032243884852,0.01443630769159567,0.37564362045895766,0.0,0.0,0.8035931512733197,0.8076642204623445,0.0,0.0,0.0,0.0,0.0,,,
