pose_id,glass_pos_x,glass_pos_y,glass_pos_z,glass_quat_w,glass_quat_x,glass_quat_y,glass_quat_z,ik_time_sec,plan_time_sec,ik_plan_total_sec,ik_solutions_all,ik_solutions_safe,collision_check_time_sec,replan_time_sec,waypoint_collisions,segment_collisions,total_collisions,reconfigurations,replan_attempts,trajectory_modified,success,error_message
1,0.9854194175037769,0.009563476773224545,-0.13,0.9982688292770531,0.0,0.0,0.05881619244580395,2.8466887140002655,1.7447037570000248,4.59139247100029,4412,4300,51.085004278998895,47.652614111999355,0,0,0,200,0,True,True,
2,0.9948852339358535,0.01327264158216553,-0.13,0.9974585249304528,0.0,0.0,-0.07124949854957065,1.9984513279996463,1.7310892589994182,3.7295405869990645,4412,4300,49.58110341000065,46.181837018000806,0,0,0,200,0,True,True,
3,0.9936573367900727,0.005413320095130333,-0.13,0.9996862960328409,0.0,0.0,0.025046147890230856,2.0652789260002464,1.7401951600004395,3.805474086000686,4412,4300,49.72953135700118,46.305317391001154,0,0,0,200,0,True,True,
4,1.0079723371433453,0.016309374329328125,-0.13,0.999983213020527,0.0,0.0,0.005794279691509843,2.0832588039993425,1.7374692729990784,3.820728076998421,4412,4300,49.39191773799939,45.95923499499804,0,0,0,200,0,True,True,
5,0.9925587820055741,-0.007881207823731877,-0.13,0.9991038883013037,0.0,0.0,0.04232517431997198,2.046233830998972,1.6092362799990951,3.655470110998067,4412,4300,49.34190074399885,45.82083216200044,0,0,0,200,0,True,True,
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
MEAN,0.9948986214757246,0.0073355209912233325,-0.13,0.9989001503124355,0.0,0.0,0.012146459159589196,2.2079823205996947,1.7125387457996113,3.9205210663993055,4412.0,4300.0,49.82589150559979,46.38396713559996,0.0,0.0,0.0,200.0,0.0,5,5/5,
STD,0.0073183763901935525,0.008437854273742655,0.0,0.0009283759026570132,0.0,0.0,0.04527793451408323,0.3206031447575664,0.05183920786211319,0.34058433387775155,0.0,0.0,0.6445388668501113,0.6563575103927204,0.0,0.0,0.0,0.0,0.0,,,
