pose_id,glass_pos_x,glass_pos_y,glass_pos_z,glass_quat_w,glass_quat_x,glass_quat_y,glass_quat_z,ik_time_sec,plan_time_sec,ik_plan_total_sec,ik_solutions_all,ik_solutions_safe,collision_check_time_sec,replan_time_sec,waypoint_collisions,segment_collisions,total_collisions,reconfigurations,replan_attempts,trajectory_modified,success,error_message
1,1.0025546152680527,0.011479313812093567,-0.13,0.9993740247552898,0.0,0.0,0.03537737475298843,1.158440861001509,0.2025995130006777,1.3610403740021866,550,549,12.909452850999514,11.989162384999872,0,0,0,42,0,True,True,
2,1.0111787788844826,-0.010142852513019567,-0.13,0.9985200306341147,0.0,0.0,-0.05438518568918145,0.2930696470011753,0.20160631200087664,0.49467595900205197,550,549,11.417832295001062,10.481023695001568,0,0,0,42,0,True,True,
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
MEAN,1.0068666970762676,0.0006682306495370003,-0.13,0.9989470276947022,0.0,0.0,-0.00950390546809651,0.7257552540013421,0.20210291250077717,0.9278581665021193,550.0,549.0,12.163642573000288,11.23509304000072,0.0,0.0,0.0,42.0,0.0,2,2/2,
STD,0.0043120818082149626,0.010811083162556568,0.0,0.00042699706058757503,0.0,0.0,0.04488128022108494,0.4326856070001668,0.0004966004999005236,0.4331822075000673,0.0,0.0,0.745810277999226,0.7540693449991522,0.0,0.0,0.0,0.0,0.0,,,
