pose_id,glass_pos_x,glass_pos_y,glass_pos_z,glass_quat_w,glass_quat_x,glass_quat_y,glass_quat_z,ik_time_sec,plan_time_sec,ik_plan_total_sec,ik_solutions_all,ik_solutions_safe,collision_check_time_sec,replan_time_sec,waypoint_collisions,segment_collisions,total_collisions,reconfigurations,replan_attempts,trajectory_modified,success,error_message
1,0.9926876477588219,0.01533653227962532,-0.13,0.9983908273867236,0.0,0.0,-0.056707634318964924,0.8667203029999655,0.03561611300028744,0.9023364160002529,85,85,8.597587077998469,6.55295276400102,0,0,0,12,0,True,True,
2,1.0130583929151726,-0.0034603150264155558,-0.13,0.9980855314944402,0.0,0.0,0.06184878189148683,0.07836403799956315,0.031507379999311524,0.10987141799887468,85,85,6.886539422999704,4.911372855996888,0,0,0,12,0,True,True,
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
MEAN,1.0028730203369973,0.005938108626604882,-0.13,0.9982381794405819,0.0,0.0,0.002570573786260952,0.4725421704997643,0.03356174649979948,0.5061039169995638,85.0,85.0,7.742063250499086,5.732162809998954,0.0,0.0,0.0,12.0,0.0,2,2/2,
STD,0.010185372578175367,0.009398423653020438,0.0,0.00015264794614167077,0.0,0.0,0.059278208105225876,0.3941781325002012,0.0020543665004879585,0.39623249900068913,0.0,0.0,0.8555238274993826,0.8207899540020662,0.0,0.0,0.0,0.0,0.0,,,
