pose_id,glass_pos_x,glass_pos_y,glass_pos_z,glass_quat_w,glass_quat_x,glass_quat_y,glass_quat_z,ik_time_sec,plan_time_sec,ik_plan_total_sec,ik_solutions_all,ik_solutions_safe,collision_check_time_sec,replan_time_sec,waypoint_collisions,segment_collisions,total_collisions,reconfigurations,replan_attempts,trajectory_modified,success,error_message
1,0.9880058004834005,0.0018674959530909606,-0.13,0.9999629627185462,0.0,0.0,0.008606578364679988,0.9698176319998311,0.09557900399886421,1.0653966359986953,243,243,10.224467501000618,9.49874138800078,0,0,0,26,0,True,True,
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
MEAN,0.9880058004834005,0.0018674959530909606,-0.13,0.9999629627185462,0.0,0.0,0.008606578364679988,0.9698176319998311,0.09557900399886421,1.0653966359986953,243.0,243.0,10.224467501000618,9.49874138800078,0.0,0.0,0.0,26.0,0.0,1,1/1,
STD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
