pose_id,glass_pos_x,glass_pos_y,glass_pos_z,glass_quat_w,glass_quat_x,glass_quat_y,glass_quat_z,ik_time_sec,plan_time_sec,ik_plan_total_sec,ik_solutions_all,ik_solutions_safe,collision_check_time_sec,replan_time_sec,waypoint_collisions,segment_collisions,total_collisions,reconfigurations,replan_attempts,trajectory_modified,success,error_message
1,0.9854194175037769,0.009563476773224545,-0.13,0.9982688292770531,0.0,0.0,0.05881619244580395,2.8466887140002655,1.7447037570000248,4.59139247100029,4412,4300,51.085004278998895,47.652614111999355,0,0,0,200,0,True,True,
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
MEAN,0.9854194175037769,0.009563476773224545,-0.13,0.9982688292770531,0.0,0.0,0.05881619244580395,2.8466887140002655,1.7447037570000248,4.59139247100029,4412.0,4300.0,51.085004278998895,47.652614111999355,0.0,0.0,0.0,200.0,0.0,1,1/1,
STD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
