pose_id,glass_pos_x,glass_pos_y,glass_pos_z,glass_quat_w,glass_quat_x,glass_quat_y,glass_quat_z,ik_time_sec,plan_time_sec,ik_plan_total_sec,ik_solutions_all,ik_solutions_safe,collision_check_time_sec,replan_time_sec,waypoint_collisions,segment_collisions,total_collisions,reconfigurations,replan_attempts,trajectory_modified,success,error_message
1,0.9848619438554699,0.004322129505433488,-0.13,0.9966896673002393,0.0,0.0,-0.0813001051471535,1.8926841299999069,0.9113242990006256,2.8040084290005325,2426,2357,23.574231757000234,21.83047995800007,0,0,0,78,0,True,True,
2,0.9953119335463887,-0.012560004536678694,-0.13,0.9998109669363038,0.0,0.0,-0.019443003726102883,1.1167402639985085,0.8942680300006032,2.0110082939991116,2426,2357,21.88586037099958,20.11529722799969,0,0,0,78,0,True,True,
3,0.9964003929189809,0.0014168602323357225,-0.13,0.9982561702174585,0.0,0.0,0.05903065832914764,1.1273729789991194,0.8759699800011731,2.0033429590002925,2426,2357,21.85370119199979,20.11903973600056,0,0,0,78,0,True,True,
4,1.014441978958094,0.005693792493392535,-0.13,0.997687117580918,0.0,0.0,-0.0679736376331258,1.1435612799996306,0.8914258549993974,2.034987134999028,2426,2357,22.050216252999235,20.305600918998607,0,0,0,78,0,True,True,
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
MEAN,0.9977540623197334,-0.0002818055763792373,-0.13,0.9981109805087298,0.0,0.0,-0.027421522044308637,1.3200896632492913,0.8932470410004498,2.213336704249741,2426.0,2357.0,22.34100239324971,20.59260446024973,0.0,0.0,0.0,78.0,0.0,4,4/4,
STD,0.010635902571216172,0.007255060746944197,0.0,0.00113035668304955,0.0,0.0,0.05496592590363941,0.3307254873797133,0.012546346386164697,0.3412241982591603,0.0,0.0,0.7158959358970836,0.7188171747100791,0.0,0.0,0.0,0.0,0.0,,,
