pose_id,glass_pos_x,glass_pos_y,glass_pos_z,glass_quat_w,glass_quat_x,glass_quat_y,glass_quat_z,ik_time_sec,plan_time_sec,ik_plan_total_sec,ik_solutions_all,ik_solutions_safe,collision_check_time_sec,replan_time_sec,waypoint_collisions,segment_collisions,total_collisions,reconfigurations,replan_attempts,trajectory_modified,success,error_message
1,0.9880058004834005,0.0018674959530909606,-0.13,0.9999629627185462,0.0,0.0,0.008606578364679988,0.9698176319998311,0.09557900399886421,1.0653966359986953,243,243,10.224467501000618,9.49874138800078,0,0,0,26,0,True,True,
2,0.9910808949526596,0.0021275010168311237,-0.13,0.9972411731731208,0.0,0.0,-0.0742296607044502,0.15240076299960492,0.08927092900012212,0.24167169199972705,243,243,8.670708843999819,7.942756352998913,0,0,0,26,0,True,True,
3,0.9866847984006338,0.011906624224994656,-0.13,0.9993625349000763,0.0,0.0,-0.03570047391973506,0.15142972099965846,0.08704713299994182,0.23847685399960028,243,243,8.599266355999134,7.876231152999026,0,0,0,26,0,True,True,
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
MEAN,0.9885904979455646,0.00530054039830558,-0.13,0.9988555569305811,0.0,0.0,-0.03377451875316843,0.42454937199969817,0.09063235533297605,0.5151817273326742,243.0,243.0,9.164814233666524,8.43924296466624,0.0,0.0,0.0,26.0,0.0,3,3/3,
STD,0.0018417056524463286,0.004672412531888629,0.0,0.0011675628687032777,0.0,0.0,0.03384516315277799,0.3855630880096631,0.0036137069545831824,0.38906287926780353,0.0,0.0,0.7498554494042159,0.7496706309418112,0.0,0.0,0.0,0.0,0.0,,,
