pose_id,glass_pos_x,glass_pos_y,glass_pos_z,glass_quat_w,glass_quat_x,glass_quat_y,glass_quat_z,ik_time_sec,plan_time_sec,ik_plan_total_sec,ik_solutions_all,ik_solutions_safe,collision_check_time_sec,replan_time_sec,waypoint_collisions,segment_collisions,total_collisions,reconfigurations,replan_attempts,trajectory_modified,success,error_message
1,0.981530018195791,-0.013604325537450772,-0.13,0.9999615040409964,0.0,0.0,0.008774419414886044,1.4030780800021603,0.43096459800290177,1.834042678005062,1158,1158,13.814334941998823,9.792960524006048,0,0,0,18,0,True,True,
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
MEAN,0.981530018195791,-0.013604325537450772,-0.13,0.9999615040409964,0.0,0.0,0.008774419414886044,1.4030780800021603,0.43096459800290177,1.834042678005062,1158.0,1158.0,13.814334941998823,9.792960524006048,0.0,0.0,0.0,18.0,0.0,1,1/1,
STD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
