pose_id,glass_pos_x,glass_pos_y,glass_pos_z,glass_quat_w,glass_quat_x,glass_quat_y,glass_quat_z,ik_time_sec,plan_time_sec,ik_plan_total_sec,ik_solutions_all,ik_solutions_safe,collision_check_time_sec,replan_time_sec,waypoint_collisions,segment_collisions,total_collisions,reconfigurations,replan_attempts,trajectory_modified,success,error_message
1,0.9926876477588219,0.01533653227962532,-0.13,0.9983908273867236,0.0,0.0,-0.056707634318964924,0.8667203029999655,0.03561611300028744,0.9023364160002529,85,85,8.597587077998469,6.55295276400102,0,0,0,12,0,True,True,
2,1.0130583929151726,-0.0034603150264155558,-0.13,0.9980855314944402,0.0,0.0,0.06184878189148683,0.07836403799956315,0.031507379999311524,0.10987141799887468,85,85,6.886539422999704,4.911372855996888,0,0,0,12,0,True,True,
3,1.0023149931389446,-0.015503553070054021,-0.13,0.9995139154567393,0.0,0.0,-0.031175836930839376,0.0825061880004796,0.03142923700033862,0.11393542500081821,85,85,6.9348859380006616,4.933284519998779,0,0,0,12,0,True,True,
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
MEAN,1.0026870112709798,-0.0012091119389480859,-0.13,0.998663424779301,0.0,0.0,-0.008678229786105824,0.3425301763333361,0.032850909999979194,0.3753810863333153,85.0,85.0,7.473004146332944,5.465870046665562,0.0,0.0,0.0,12.0,0.0,3,3/3,
STD,0.00832048126309085,0.01269064360331773,0.0,0.0006141672897879997,0.0,0.0,0.05094776868909008,0.370662250593664,0.001955554023247192,0.3726173807330348,0.0,0.0,0.7954451265479194,0.7687356095138368,0.0,0.0,0.0,0.0,0.0,,,
