pose_id,glass_pos_x,glass_pos_y,glass_pos_z,glass_quat_w,glass_quat_x,glass_quat_y,glass_quat_z,ik_time_sec,plan_time_sec,ik_plan_total_sec,ik_solutions_all,ik_solutions_safe,collision_check_time_sec,replan_time_sec,waypoint_collisions,segment_collisions,total_collisions,reconfigurations,replan_attempts,trajectory_modified,success,error_message
1,1.019605551622779,-0.010542104384761997,-0.13,0.9996149371018354,0.0,0.0,0.027748468838727544,0.9317241209992062,0.056226721999337315,0.9879508429985435,141,141,8.417858953000177,7.84112948999973,0,0,0,21,0,True,True,
2,0.9922374219614074,0.004769238678797593,-0.13,0.9993346610214915,0.0,0.0,-0.03647239066829507,0.10623741600102221,0.051775833999272436,0.15801325000029465,141,141,6.975305635000041,6.384922554998411,0,0,0,21,0,True,True,
3,0.9918754047355955,-0.00013882700128692999,-0.13,0.9991169378556128,0.0,0.0,0.0420160027849325,0.10518934200081276,0.051773891998891486,0.15696323399970424,141,141,6.901670425000702,6.323207954001191,0,0,0,21,0,True,True,
4,1.0074304785706207,0.0009715966587398352,-0.13,0.9998168375725601,0.0,0.0,-0.019138738370250357,0.10790895999889472,0.053132469998672605,0.16104142999756732,141,141,6.885911837998719,6.296206678998715,0,0,0,21,0,True,True,
5,1.017593918548037,0.009749212867813838,-0.13,0.9997862996290979,0.0,0.0,-0.02067256815094606,0.10527108799942653,0.051911557999119395,0.15718264599854592,141,141,6.945199104000494,6.345399157999054,0,0,0,21,0,True,True,
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
MEAN,1.005748555087688,0.000961823363860468,-0.13,0.9995339346361197,0.0,0.0,-0.0013038451131662896,0.27126618539987246,0.05296409519905865,0.3242302805989311,141.0,141.0,7.225189191000027,6.638173167199421,0.0,0.0,0.0,21.0,0.0,5,5/5,
STD,0.01191782592700176,0.006712175594600091,0.0,0.0002697702166732314,0.0,0.0,0.030498208517690972,0.3302304204008219,0.0017093546504399334,0.33186348526985965,0.0,0.0,0.5971718204637588,0.6021794702887197,0.0,0.0,0.0,0.0,0.0,,,
