pose_id,glass_pos_x,glass_pos_y,glass_pos_z,glass_quat_w,glass_quat_x,glass_quat_y,glass_quat_z,ik_time_sec,plan_time_sec,ik_plan_total_sec,ik_solutions_all,ik_solutions_safe,collision_check_time_sec,replan_time_sec,waypoint_collisions,segment_collisions,total_collisions,reconfigurations,replan_attempts,trajectory_modified,success,error_message
1,0.9854194175037769,0.009563476773224545,-0.13,0.9982688292770531,0.0,0.0,0.05881619244580395,2.8466887140002655,1.7447037570000248,4.59139247100029,4412,4300,51.085004278998895,47.652614111999355,0,0,0,200,0,True,True,
2,0.9948852339358535,0.01327264158216553,-0.13,0.9974585249304528,0.0,0.0,-0.07124949854957065,1.9984513279996463,1.7310892589994182,3.7295405869990645,4412,4300,49.58110341000065,46.181837018000806,0,0,0,200,0,True,True,
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
MEAN,0.9901523257198153,0.011418059177695037,-0.13,0.997863677103753,0.0,0.0,-0.006216653051883347,2.422570020999956,1.7378965079997215,4.160466528999677,4412.0,4300.0,50.33305384449977,46.91722556500008,0.0,0.0,0.0,200.0,0.0,2,2/2,
STD,0.0047329082160382785,0.0018545824044704923,0.0,0.0004051521733001162,0.0,0.0,0.0650328454976873,0.4241186930003096,0.006807249000303273,0.43092594200061285,0.0,0.0,0.7519504344991219,0.7353885469992747,0.0,0.0,0.0,0.0,0.0,,,
