pose_id,glass_pos_x,glass_pos_y,glass_pos_z,glass_quat_w,glass_quat_x,glass_quat_y,glass_quat_z,ik_time_sec,plan_time_sec,ik_plan_total_sec,ik_solutions_all,ik_solutions_safe,collision_check_time_sec,replan_time_sec,waypoint_collisions,segment_collisions,total_collisions,reconfigurations,replan_attempts,trajectory_modified,success,error_message
1,1.0025546152680527,0.011479313812093567,-0.13,0.9993740247552898,0.0,0.0,0.03537737475298843,1.158440861001509,0.2025995130006777,1.3610403740021866,550,549,12.909452850999514,11.989162384999872,0,0,0,42,0,True,True,
2,1.0111787788844826,-0.010142852513019567,-0.13,0.9985200306341147,0.0,0.0,-0.05438518568918145,0.2930696470011753,0.20160631200087664,0.49467595900205197,550,549,11.417832295001062,10.481023695001568,0,0,0,42,0,True,True,
3,1.0150365266085728,-0.01369154565986444,-0.13,0.999999620184429,0.0,0.0,0.0008715681256740718,0.28827519299920823,0.19851418100006413,0.48678937399927236,550,549,11.298191416999543,10.368527656999504,0,0,0,42,0,True,True,
4,1.0099081801247078,0.014127828774689499,-0.13,0.9983887175228168,0.0,0.0,-0.056744768244704064,0.29344002600009844,0.1993471009991481,0.49278712699924654,550,549,11.467715642998883,10.49771360199884,0,0,0,42,0,True,True,
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
MEAN,1.009669525221454,0.0004431861034747647,-0.13,0.9990705982741626,0.0,0.0,-0.018720252763805754,0.5083064317504977,0.20051677675019164,0.7088232085006894,550.0,549.0,11.77329805149975,10.834106834749946,0.0,0.0,0.0,42.0,0.0,4,4/4,
STD,0.00452110192089707,0.01245913736431253,0.0,0.0006563603096867216,0.0,0.0,0.03882088344834481,0.3753608157337705,0.0016510154793779167,0.3765690134678303,0.0,0.0,0.6588456865990772,0.6687199349378727,0.0,0.0,0.0,0.0,0.0,,,
