pose_id,glass_pos_x,glass_pos_y,glass_pos_z,glass_quat_w,glass_quat_x,glass_quat_y,glass_quat_z,ik_time_sec,plan_time_sec,ik_plan_total_sec,ik_solutions_all,ik_solutions_safe,collision_check_time_sec,replan_time_sec,waypoint_collisions,segment_collisions,total_collisions,reconfigurations,replan_attempts,trajectory_modified,success,error_message
1,0.9880058004834005,0.0018674959530909606,-0.13,0.9999629627185462,0.0,0.0,0.008606578364679988,0.9698176319998311,0.09557900399886421,1.0653966359986953,243,243,10.224467501000618,9.49874138800078,0,0,0,26,0,True,True,
2,0.9910808949526596,0.0021275010168311237,-0.13,0.9972411731731208,0.0,0.0,-0.0742296607044502,0.15240076299960492,0.08927092900012212,0.24167169199972705,243,243,8.670708843999819,7.942756352998913,0,0,0,26,0,True,True,
3,0.9866847984006338,0.011906624224994656,-0.13,0.9993625349000763,0.0,0.0,-0.03570047391973506,0.15142972099965846,0.08704713299994182,0.23847685399960028,243,243,8.599266355999134,7.876231152999026,0,0,0,26,0,True,True,
4,0.9869781839338839,-0.011885856982091174,-0.13,0.9975900799274161,0.0,0.0,0.06938322874017597,0.1508236339996074,0.08862283999951615,0.23944647399912355,243,243,8.553119833000892,7.829223906999687,0,0,0,26,0,True,True,
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
MEAN,0.9881874194426444,0.0010039410532063915,-0.13,0.9985391876797899,0.0,0.0,-0.007985081879832327,0.35611793749967546,0.09012997649961108,0.44624791399928654,243.0,243.0,9.011890633500116,8.286738200249602,0.0,0.0,0.0,26.0,0.0,4,4/4,
STD,0.0017410705388463403,0.008470884071219058,0.0,0.0011500742575241054,0.0,0.0,0.053426645640167074,0.35432013040448757,0.003248278304246976,0.3574675578009312,0.0,0.0,0.7013339281073353,0.7009120135094297,0.0,0.0,0.0,0.0,0.0,,,
