time,ur20-shoulder_pan_joint,ur20-shoulder_lift_joint,ur20-elbow_joint,ur20-wrist_1_joint,ur20-wrist_2_joint,ur20-wrist_3_joint
0.0,-0.426728,-0.62810844,1.7324402,0.422191,1.4513632,-1.9989415
1.0,-0.4325037,-0.6205759,1.7122551,0.44118604,1.4412338,-2.0053658
2.0,-0.4372106,-0.610879,1.6865325,0.46515352,1.4286633,-1.3621093
3.0,-0.57317746,-0.5926316,1.7786047,0.27018,0.8478286,-1.3984809
4.0,-0.45575282,-0.64535147,1.7761377,0.32364482,1.292336,-1.1687062
5.0,-0.58467275,-0.6308228,1.8923407,0.0051006195,0.7653393,-1.160229
6.0,-0.6219671,-0.5725863,1.8354455,0.08931493,0.586328,-1.3101428
7.0,-0.61342007,-0.6051302,1.8755827,-0.0064970637,0.5998443,-1.2042799
8.0,-0.6010917,-0.6447894,1.945319,-0.1793559,0.6389654,-1.0294963
9.0,-0.57820624,-0.68809235,2.022395,-0.36338967,0.7054157,-0.8388832
10.0,-0.5570517,-0.7172433,2.0637507,-0.4570582,0.7575644,-0.7305683
11.0,-0.58663815,-0.67854077,1.9763061,-0.24704824,0.6628132,-0.9425114
12.0,-0.6040289,-0.63599396,1.9118818,-0.090769686,0.61573577,-1.1092702
13.0,-0.6150993,-0.5886541,1.8347878,0.099922284,0.58365023,-1.3034036
14.0,-0.6207881,-0.5380599,1.7570819,0.2983135,0.57051456,-1.5073
15.0,-0.6165168,-0.53374857,1.7336273,0.36784208,0.5673233,-1.5671495
16.0,-0.61696684,-0.49808356,1.6815641,0.50061035,0.5734696,-1.7054276
17.0,-0.61466044,-0.4605812,1.6235504,0.6454443,0.5891264,-1.8542504
18.0,-0.6154358,-0.429508,1.5853498,0.7246777,0.6069068,-1.9423037
19.0,-0.6262231,-0.507382,1.7239828,0.37512684,0.5722908,-1.5956935
20.0,-0.625227,-0.4753338,1.6723295,0.50515145,0.57948375,-1.727391
21.0,-0.4487294,-0.6040635,1.6717165,0.47463658,1.3635101,-1.4331219
22.0,-0.44136313,-0.595044,1.6465967,0.5056777,1.4175707,-1.482141
23.0,-0.44245884,-0.5833603,1.617594,0.5359044,1.4198856,-1.5664178
24.0,-0.5151677,-0.5658195,1.6424574,0.5157338,1.0971028,-1.6180646
25.0,-0.522432,-0.52684504,1.5746522,0.62358034,1.0553643,-1.7727712
26.0,-0.44013005,-0.5701444,1.5833395,0.56814563,1.4390253,-2.0145254
27.0,-0.43807223,-0.55999583,1.5589898,0.5942978,1.418101,-1.7176524
28.0,-0.43559936,-0.54649,1.525014,0.624492,1.4306036,-1.7974898
29.0,-0.4785521,-0.5260792,1.5232905,0.666976,1.2211784,-1.8377107
30.0,-0.4396742,-0.5306552,1.4962144,0.66682595,1.3732185,-1.8751876
31.0,-0.4396742,-0.5306552,1.4962144,0.66682595,1.3732185,-1.8751876
32.0,-0.44142696,-0.53236127,1.4986978,0.64822394,1.3608944,-1.858049
33.0,-0.44494036,-0.5358018,1.5039012,0.6096983,1.3353598,-1.82255
34.0,-0.44996443,-0.54075706,1.5117294,0.5524836,1.2974197,-1.7698237
35.0,-0.4562196,-0.546979,1.5220485,0.4781099,1.2480742,-1.7012751
36.0,-0.46342328,-0.55421656,1.5347205,0.38813865,1.1883442,-1.6183382
37.0,-0.4712927,-0.5622186,1.549606,0.28413433,1.1192532,-1.5224483
38.0,-0.47954652,-0.5707343,1.5665648,0.16766198,1.0418243,-1.4150423
39.0,-0.48791453,-0.57951957,1.5854517,0.04028638,0.9570819,-1.2975571
40.0,-0.49620938,-0.5883737,1.6060857,-0.09643001,0.8660566,-1.1714312
41.0,-0.50437963,-0.597173,1.6282268,-0.24092805,0.76978976,-1.0381047
42.0,-0.5123926,-0.60580707,1.6516249,-0.3916483,0.66932374,-0.8990167
43.0,-0.52021873,-0.6141874,1.676023,-0.54703015,0.5657003,-0.75560725
44.0,-0.52782667,-0.6222412,1.7011591,-0.7055119,0.45996013,-0.6093165
45.0,-0.5351862,-0.6298975,1.7267715,-0.86553204,0.35314423,-0.46158406
46.0,-0.54226667,-0.63708484,1.7525985,-1.025529,0.246293,-0.31384847
47.0,-0.5490373,-0.64373237,1.7783778,-1.1839417,0.14044738,-0.16754928
48.0,-0.55546737,-0.6497696,1.8038479,-1.3392086,0.036648396,-0.024126317
49.0,-0.5615261,-0.65512615,1.8287463,-1.4897672,-0.064063296,0.11498013
50.0,-0.56718236,-0.6597317,1.8528112,-1.6340566,-0.16064684,0.24832903
51.0,-0.5724048,-0.6635157,1.8757814,-1.7705147,-0.2520616,0.37447947
52.0,-0.5771623,-0.66640705,1.8973953,-1.8975807,-0.3372667,0.49199128
53.0,-0.58142376,-0.66833514,1.9173903,-2.0136936,-0.41522148,0.599425
54.0,-0.5851578,-0.6692298,1.9355043,-2.1172917,-0.48488522,0.69534075
55.0,-0.5883327,-0.66902137,1.9514748,-2.206812,-0.54521763,0.7782972
56.0,-0.59091604,-0.66764176,1.9650381,-2.2806923,-0.5951789,0.84685373
57.0,-0.5928738,-0.6650376,1.975926,-2.3373752,-0.63373005,0.8995739
58.0,-0.5941737,-0.661289,1.983838,-2.3753474,-0.6598428,0.9350517
59.0,-0.5947936,-0.6574862,1.9882324,-2.393487,-0.67260695,0.95216167
60.0,-0.5947936,-0.6574862,1.9882324,-2.393487,-0.67260695,0.95216167
61.0,-0.5947936,-0.6574862,1.9882324,-2.393487,-0.67260695,0.95216167
62.0,-0.605001,-0.6554291,2.0436707,-2.5415425,-0.63560206,1.0670197
63.0,-0.5845862,-0.6680883,1.9593178,-2.3087873,-0.6910271,0.8951885
64.0,-0.6002225,-0.6743721,2.0661952,-2.5822744,-0.6196568,1.114275
65.0,-0.58361304,-0.6812053,1.9784214,-2.3385026,-0.67639005,0.926983
66.0,-0.5688263,-0.6778427,1.9148544,-2.1921406,-0.7251839,0.81354713
67.0,-0.5516363,-0.6676567,1.8468356,-2.0566797,-0.78551626,0.7050287
68.0,-0.5259604,-0.6536099,1.7691357,-1.9237928,-0.8638366,0.5971312
69.0,-0.5136586,-0.6334327,1.7251234,-1.8802133,-0.90733445,0.554785
70.0,-0.5484533,-0.65125865,1.8200492,-2.0246074,-0.80951566,0.67141
71.0,-0.5684677,-0.66073126,1.8907359,-2.1624374,-0.7452003,0.7806243
72.0,-0.5796454,-0.6526379,1.9168172,-2.2308652,-0.72457224,0.8260956
73.0,-0.5328611,-0.6546737,1.8314457,-2.1450098,-0.89280015,0.7393017
74.0,-0.44032088,-0.7034921,1.9737825,-2.728167,-1.335671,1.1177828
75.0,-0.42488086,-0.7022764,1.9948751,-2.8166447,-1.4526172,1.1427445
76.0,-0.4175934,-0.6984305,1.9686266,-2.781105,-1.4507747,1.1499932
77.0,-0.40205473,-0.6956591,1.9438883,-2.7469013,-1.4561799,1.1660289
78.0,-0.5117453,-0.64430493,1.7728001,-2.052278,-0.9467753,0.6583074
79.0,-0.44295377,-0.6831678,1.8491012,-2.4258566,-1.2263515,0.8102559
80.0,-0.4008607,-0.6888833,1.9264961,-2.7445927,-1.4739561,1.1680324
81.0,-0.39185894,-0.686282,1.9074785,-2.7147908,-1.4695537,1.17703
82.0,-0.3819562,-0.6801207,1.887154,-2.7053254,-1.486768,1.1876774
83.0,-0.43444943,-0.6722992,1.7985635,-2.3183036,-1.2238148,0.70709133
84.0,-0.49408463,-0.61701536,1.6735375,-1.8213525,-0.9613509,0.50233454
85.0,-0.47133926,-0.60133135,1.6220188,-1.7649368,-1.0202627,0.4489558
86.0,-0.36395627,-0.67097944,1.854646,-2.6832047,-1.504354,1.2063494
87.0,-0.3987524,-0.6528019,1.7177111,-2.195464,-1.2809429,0.54534703
88.0,-0.35956597,-0.6657914,1.7784775,-2.4495323,-1.4181052,0.5680547
89.0,-0.35034543,-0.6662196,1.8359731,-2.6666403,-1.5121262,1.2202656
90.0,-0.3389173,-0.65971196,1.8175102,-2.6611683,-1.5235616,1.2318902
91.0,-0.323533,-0.6535111,1.7975011,-2.6492388,-1.5324675,1.2474358
92.0,-0.34767047,-0.65669924,1.7365745,-2.3594155,-1.4146162,0.47862515
93.0,-0.35804176,-0.60538095,1.5715652,-1.9176195,-1.3209443,0.33383527
94.0,-0.30736876,-0.65401864,1.7684484,-2.552132,-1.5185381,0.37197936
95.0,-0.30725554,-0.6484148,1.7816714,-2.6411357,-1.5407131,1.263808
96.0,-0.29343614,-0.6436041,1.7680693,-2.6365337,-1.5476077,1.2776495
97.0,-0.2801729,-0.6421681,1.763133,-2.634219,-1.5527622,1.2909409
98.0,-0.32235658,-0.6091618,1.5731461,-1.9839854,-1.4000201,0.26994333
99.0,-0.3055962,-0.5196185,1.3699106,-1.5371249,-1.394065,0.14318426
100.0,-0.2662426,-0.6374226,1.7508827,-2.6322148,-1.5580697,1.3048311
101.0,-0.25058976,-0.6363875,1.7522358,-2.6464384,-1.5651655,1.320383
102.0,-0.26354125,-0.6363252,1.6779919,-2.3562918,-1.5306945,0.15188396
103.0,-0.25036037,-0.60043013,1.5443424,-2.0081306,-1.5316073,0.07049171
104.0,-0.23300488,-0.63059366,1.6615413,-2.3465934,-1.5611969,0.036785476
105.0,-0.24257019,-0.62999755,1.7304691,-2.6243596,-1.5647235,1.3284619
106.0,-0.22751236,-0.6293277,1.7299062,-2.6289425,-1.5687993,1.343477
107.0,-0.21772851,-0.6332385,1.7434919,-2.6437006,-1.573733,1.3532192
108.0,-0.2061699,-0.6034137,1.5557407,-2.0731468,-1.5940633,-0.048127662
109.0,-0.2105502,-0.62720764,1.725081,-2.630093,-1.5720782,1.3604002
110.0,-0.19880712,-0.62593126,1.7214088,-2.6280487,-1.5743704,1.3721347
111.0,-0.18588077,-0.6314392,1.6940063,-2.4832454,-1.5986466,-0.18206418
112.0,-0.17882553,-0.62520313,1.7189713,-2.6256552,-1.5788102,1.3921075
113.0,-0.16354762,-0.6274817,1.7272027,-2.6349792,-1.5814693,1.407351
114.0,-0.15316695,-0.624018,1.6405674,-2.312989,-1.6446594,-0.25642294
115.0,-0.17559674,-0.6314009,1.7457061,-2.6646566,-1.5748689,1.3952366
116.0,-0.16341157,-0.58265173,1.4982661,-1.9433826,-1.6626782,-0.15086582
117.0,-0.18681255,-0.4986064,1.308921,-1.5053174,-1.6396713,-0.05731842
118.0,-0.2247796,-0.5034649,1.3188652,-1.5038508,-1.5619079,0.007312597
119.0,-0.27703518,-0.5201946,1.3519636,-1.5112745,-1.4535431,0.0942256
120.0,-0.24818526,-0.5143556,1.3341845,-1.5002269,-1.5139569,0.045944124
121.0,-0.21886443,-0.51383406,1.3238535,-1.4891443,-1.5758132,-0.0040496076
122.0,-0.19426675,-0.5125166,1.3178016,-1.4859061,-1.6266413,-0.04516284
123.0,-0.17312878,-0.51349026,1.3177265,-1.4875004,-1.6709142,-0.081188425
124.0,-0.14231116,-0.5147325,1.3215722,-1.4965025,-1.733786,-0.13304384
125.0,-0.13939723,-0.5259103,1.3289772,-1.4832348,-1.7427859,-0.13756976
126.0,-0.09201548,-0.53180885,1.3493329,-1.513202,-1.8474017,-0.22417898
127.0,-0.11739891,-0.5311323,1.3383105,-1.490891,-1.7913581,-0.17641157
128.0,-0.16464016,-0.52532566,1.3246484,-1.4723527,-1.6906446,-0.09502716
129.0,-0.14706513,-0.5351035,1.3330598,-1.467123,-1.729029,-0.12398527
130.0,-0.17726873,-0.53388685,1.3300685,-1.4596885,-1.6660179,-0.0741896
131.0,-0.20535342,-0.53491545,1.3333005,-1.4578168,-1.6066959,-0.02781601
132.0,-0.23349732,-0.5382859,1.3424191,-1.4606282,-1.5460234,0.019083388
133.0,-0.18992737,-0.5756898,1.3910525,-1.5481347,-1.6369948,-0.05945988
134.0,-0.20742668,-0.5460864,1.3403003,-1.4433781,-1.6025351,-0.02407744
135.0,-0.23097965,-0.54815286,1.3472387,-1.4462278,-1.5518185,0.014339758
136.0,-0.25641534,-0.5477222,1.3581308,-1.4622842,-1.4971254,0.05611348
137.0,-0.25752288,-0.56992495,1.3863932,-1.4947377,-1.4954098,0.060614783
138.0,-0.28485304,-0.5618647,1.3826419,-1.4670933,-1.4352568,0.10158837
139.0,-0.30729195,-0.56987715,1.4031045,-1.4800864,-1.386221,0.13773449
