time,ur20-shoulder_pan_joint,ur20-shoulder_lift_joint,ur20-elbow_joint,ur20-wrist_1_joint,ur20-wrist_2_joint,ur20-wrist_3_joint
0.0,-0.326841801404953,-0.7607558369636536,2.278013229370117,-0.9706500768661499,1.2939543724060059,-0.16479212045669556
1.0,-0.3180522521336873,-0.763572504123052,2.277258316675822,-0.9693227012952169,1.310038944085439,-0.1549026034772396
2.0,-0.3092627028624217,-0.7663891712824503,2.276503403981527,-0.9679953257242838,1.3261235157648723,-0.14501308649778366
3.0,-0.300473153591156,-0.7692058384418488,2.2757484912872314,-0.9666679501533508,1.3422080874443054,-0.1351235695183277
4.0,-0.2916836043198903,-0.7720225056012472,2.274993578592936,-0.9653405745824178,1.3582926591237385,-0.12523405253887177
5.0,-0.2828940550486247,-0.7748391727606455,2.274238665898641,-0.9640131990114847,1.3743772308031719,-0.11534453555941582
6.0,-0.274104505777359,-0.777655839920044,2.2734837532043457,-0.9626858234405518,1.390461802482605,-0.10545501857995987
7.0,-0.274104505777359,-0.777655839920044,2.2734837532043457,-0.9626858234405518,1.390461802482605,-0.10545501857995987
8.0,-0.26775992661714554,-0.7778442203998566,2.272778034210205,-0.9630918701489767,1.4075886607170105,-0.09536121040582657
9.0,-0.26141534745693207,-0.7780326008796692,2.2720723152160645,-0.9634979168574015,1.424715518951416,-0.08526740223169327
10.0,-0.2550707682967186,-0.7782209813594818,2.271366596221924,-0.9639039635658264,1.4418423771858215,-0.07517359405755997
11.0,-0.24872618913650513,-0.7784093618392944,2.270660877227783,-0.9643100102742513,1.458969235420227,-0.06507978588342667
12.0,-0.24238160997629166,-0.7785977423191071,2.2699551582336426,-0.9647160569826762,1.4760960936546326,-0.05498597770929337
13.0,-0.23603703081607819,-0.7787861227989197,2.269249439239502,-0.9651221036911011,1.493222951889038,-0.044892169535160065
14.0,-0.23603703081607819,-0.7787861227989197,2.269249439239502,-0.9651221036911011,1.493222951889038,-0.044892169535160065
15.0,-0.23533394932746887,-0.7714064121246338,2.270732879638672,-0.9740633368492126,1.4949947595596313,-0.04386231489479542
16.0,-0.23463086783885956,-0.7640267014503479,2.272216320037842,-0.9830045700073242,1.4967665672302246,-0.04283246025443077
17.0,-0.23463086783885956,-0.7640267014503479,2.272216320037842,-0.9830045700073242,1.4967665672302246,-0.04283246025443077
18.0,-0.22642661843981063,-0.7635387522833688,2.2700560092926025,-0.9814782568386623,1.5136538233075822,-0.03306678310036659
19.0,-0.21822236904076167,-0.7630508031163897,2.2678956985473633,-0.9799519436700004,1.53054107938494,-0.023301105946302414
20.0,-0.21001811964171274,-0.7625628539494106,2.265735387802124,-0.9784256305013385,1.5474283354622977,-0.013535428792238235
21.0,-0.20181387024266378,-0.7620749047824315,2.2635750770568848,-0.9768993173326764,1.5643155915396554,-0.003769751638174057
22.0,-0.19360962084361485,-0.7615869556154523,2.2614147663116455,-0.9753730041640145,1.581202847617013,0.0059959255158901145
23.0,-0.18540537144456593,-0.7610990064484733,2.2592544555664062,-0.9738466909953526,1.5980901036943709,0.0157616026699543
24.0,-0.17720112204551697,-0.7606110572814941,2.257094144821167,-0.9723203778266907,1.6149773597717285,0.02552727982401848
25.0,-0.17720112204551697,-0.7606110572814941,2.257094144821167,-0.9723203778266907,1.6149773597717285,0.02552727982401848
26.0,-0.17092486222585043,-0.7651742299397787,2.253826300303141,-0.9639781514803568,1.6286118030548096,0.03343896195292473
27.0,-0.16464860240618387,-0.7697374025980631,2.2505584557851157,-0.9556359251340231,1.6422462463378906,0.04135064408183098
28.0,-0.15837234258651733,-0.7743005752563477,2.24729061126709,-0.9472936987876892,1.6558806896209717,0.04926232621073723
29.0,-0.15837234258651733,-0.7743005752563477,2.24729061126709,-0.9472936987876892,1.6558806896209717,0.04926232621073723
30.0,-0.15682654082775116,-0.7824470400810242,2.2446417808532715,-0.9362088143825531,1.6613725423812866,0.05246364139020443
31.0,-0.15528073906898499,-0.7905935049057007,2.241992950439453,-0.925123929977417,1.6668643951416016,0.05566495656967163
32.0,-0.15528073906898499,-0.7905935049057007,2.241992950439453,-0.925123929977417,1.6668643951416016,0.05566495656967163
33.0,-0.1631443828344345,-0.7937525987625123,2.2439700603485107,-0.9244715809822083,1.6496377468109131,0.045679187215864656
34.0,-0.17100802659988404,-0.7969116926193237,2.245947170257568,-0.9238192319869996,1.6324110984802247,0.03569341786205768
35.0,-0.17887167036533355,-0.8000707864761353,2.247924280166626,-0.9231668829917907,1.615184450149536,0.02570764850825071
36.0,-0.1867353141307831,-0.8032298803329467,2.2499013900756837,-0.922514533996582,1.5979578018188476,0.015721879154443737
37.0,-0.1945989578962326,-0.8063889741897583,2.251878499984741,-0.9218621850013733,1.5807311534881592,0.005736109800636768
38.0,-0.1945989578962326,-0.8063889741897583,2.251878499984741,-0.9218621850013733,1.5807311534881592,0.005736109800636768
39.0,-0.20246896147727966,-0.8131720721721649,2.2523386478424072,-0.9154801964759827,1.5644897818565369,-0.0036422698758542538
40.0,-0.21033896505832672,-0.8199551701545715,2.2527987957000732,-0.909098207950592,1.5482484102249146,-0.013020649552345276
41.0,-0.21033896505832672,-0.8199551701545715,2.2527987957000732,-0.909098207950592,1.5482484102249146,-0.013020649552345276
42.0,-0.2172692447900772,-0.8175172090530396,2.2549397945404053,-0.913134229183197,1.5328950881958008,-0.021928587555885316
43.0,-0.2241995245218277,-0.8150792479515075,2.2570807933807373,-0.917170250415802,1.517541766166687,-0.030836525559425353
44.0,-0.23112980425357818,-0.8126412868499756,2.2592217922210693,-0.921206271648407,1.5021884441375732,-0.0397444635629654
45.0,-0.23806008398532869,-0.8102033257484436,2.2613627910614014,-0.925242292881012,1.4868351221084595,-0.04865240156650543
46.0,-0.24499036371707916,-0.8077653646469116,2.2635037899017334,-0.9292783141136169,1.4714818000793457,-0.05756033957004547
47.0,-0.24499036371707916,-0.8077653646469116,2.2635037899017334,-0.9292783141136169,1.4714818000793457,-0.05756033957004547
48.0,-0.24483198672533035,-0.8207239210605621,2.259815812110901,-0.9126343131065369,1.4715269804000854,-0.05753394402563572
49.0,-0.24467360973358154,-0.8336824774742126,2.2561278343200684,-0.8959903120994568,1.4715721607208252,-0.05750754848122597
50.0,-0.24467360973358154,-0.8336824774742126,2.2561278343200684,-0.8959903120994568,1.4715721607208252,-0.05750754848122597
51.0,-0.23811088999112448,-0.8410523136456808,2.2526564598083496,-0.8858355681101481,1.4871463378270466,-0.0484531627347072
52.0,-0.2315481702486674,-0.8484221498171488,2.249185085296631,-0.8756808241208395,1.5027205149332683,-0.03939877698818843
53.0,-0.22498545050621033,-0.8557919859886169,2.245713710784912,-0.8655260801315308,1.5182946920394897,-0.030344391241669655
