time,ur20-shoulder_pan_joint,ur20-shoulder_lift_joint,ur20-elbow_joint,ur20-wrist_1_joint,ur20-wrist_2_joint,ur20-wrist_3_joint
0.0,-0.3365233540534973,-0.7863922119140625,2.2628977298736572,-0.8729154467582703,1.2838839292526245,-0.19268004596233368
1.0,-0.34101375937461853,-0.7911438941955566,2.260917822519938,-0.8644460837046305,1.2716505924860637,-0.20117258528868356
2.0,-0.34550416469573975,-0.7958955764770508,2.2589379151662192,-0.8559767206509908,1.2594172557195027,-0.20966512461503348
3.0,-0.34999457001686096,-0.8006472587585449,2.2569580078125,-0.8475073575973511,1.247183918952942,-0.21815766394138336
4.0,-0.34999457001686096,-0.8006472587585449,2.2569580078125,-0.8475073575973511,1.247183918952942,-0.21815766394138336
5.0,-0.3566240146756172,-0.8041174560785294,2.2543050050735474,-0.8379120975732803,1.2303968667984009,-0.2303547002375126
6.0,-0.3632534593343735,-0.8075876533985138,2.2516520023345947,-0.8283168375492096,1.2136098146438599,-0.24255173653364182
7.0,-0.36988290399312973,-0.8110578507184982,2.248998999595642,-0.8187215775251389,1.1968227624893188,-0.25474877282977104
8.0,-0.376512348651886,-0.8145280480384827,2.2463459968566895,-0.8091263175010681,1.1800357103347778,-0.26694580912590027
9.0,-0.376512348651886,-0.8145280480384827,2.2463459968566895,-0.8091263175010681,1.1800357103347778,-0.26694580912590027
10.0,-0.3718535453081131,-0.8248177170753479,2.2443567514419556,-0.8004229068756104,1.1877400875091553,-0.26030969619750977
11.0,-0.3671947419643402,-0.8351073861122131,2.2423675060272217,-0.7917194962501526,1.1954444646835327,-0.25367358326911926
12.0,-0.3671947419643402,-0.8351073861122131,2.2423675060272217,-0.7917194962501526,1.1954444646835327,-0.25367358326911926
13.0,-0.3735019365946452,-0.8355848292509714,2.239858865737915,-0.7844138542811075,1.1796229879061382,-0.2657797783613205
14.0,-0.37980913122495014,-0.8360622723897299,2.2373502254486084,-0.7771082123120626,1.1638015111287434,-0.27788597345352173
15.0,-0.3861163258552551,-0.8365397155284882,2.2348415851593018,-0.7698025703430176,1.1479800343513489,-0.28999216854572296
16.0,-0.3924235204855601,-0.8370171586672465,2.232332944869995,-0.7624969283739725,1.1321585575739543,-0.3020983636379242
17.0,-0.39873071511586505,-0.8374946018060049,2.2298243045806885,-0.7551912864049276,1.1163370807965596,-0.3142045587301254
18.0,-0.40503790974617004,-0.8379720449447632,2.227315664291382,-0.7478856444358826,1.100515604019165,-0.32631075382232666
19.0,-0.40503790974617004,-0.8379720449447632,2.227315664291382,-0.7478856444358826,1.100515604019165,-0.32631075382232666
20.0,-0.4048633873462677,-0.8483730852603912,2.2228540182113647,-0.7333180606365204,1.0955708622932434,-0.3290613442659378
21.0,-0.40468886494636536,-0.8587741255760193,2.2183923721313477,-0.7187504768371582,1.0906261205673218,-0.33181193470954895
22.0,-0.40468886494636536,-0.8587741255760193,2.2183923721313477,-0.7187504768371582,1.0906261205673218,-0.33181193470954895
23.0,-0.4115538050731023,-0.854473739862442,2.2153577407201133,-0.7120276590188345,1.0743937492370605,-0.34691906968752545
24.0,-0.4184187451998393,-0.8501733541488647,2.2123231093088784,-0.7053048412005106,1.0581613779067993,-0.3620262046655019
25.0,-0.42528368532657623,-0.8458729684352875,2.209288477897644,-0.6985820233821869,1.041929006576538,-0.3771333396434784
26.0,-0.4321486254533132,-0.8415725827217102,2.2062538464864097,-0.6918592055638632,1.0256966352462769,-0.3922404746214549
27.0,-0.43901356558005017,-0.8372721970081329,2.203219215075175,-0.6851363877455393,1.0094642639160156,-0.40734760959943134
28.0,-0.4458785057067871,-0.8329718112945557,2.2001845836639404,-0.6784135699272156,0.9932318925857544,-0.42245474457740784
29.0,-0.4458785057067871,-0.8329718112945557,2.2001845836639404,-0.6784135699272156,0.9932318925857544,-0.42245474457740784
30.0,-0.4429864212870598,-0.8280838578939438,2.204733669757843,-0.6916966885328293,1.0039827227592468,-0.4133576527237892
31.0,-0.44009433686733246,-0.8231959044933319,2.2092827558517456,-0.704979807138443,1.0147335529327393,-0.4042605608701706
32.0,-0.43720225244760513,-0.81830795109272,2.213831841945648,-0.7182629257440567,1.0254843831062317,-0.39516346901655197
33.0,-0.4343101680278778,-0.8134199976921082,2.218380928039551,-0.7315460443496704,1.0362352132797241,-0.38606637716293335
34.0,-0.4343101680278778,-0.8134199976921082,2.218380928039551,-0.7315460443496704,1.0362352132797241,-0.38606637716293335
35.0,-0.4382709562778473,-0.8039356768131256,2.219440221786499,-0.7377109527587891,1.0312750339508057,-0.39215753972530365
36.0,-0.4422317445278168,-0.7944513559341431,2.2204995155334473,-0.7438758611679077,1.0263148546218872,-0.39824870228767395
37.0,-0.4422317445278168,-0.7944513559341431,2.2204995155334473,-0.7438758611679077,1.0263148546218872,-0.39824870228767395
38.0,-0.4485730528831482,-0.7859861850738525,2.219208002090454,-0.7439534068107605,1.0155202746391296,-0.4098910987377167
39.0,-0.4549143612384796,-0.777521014213562,2.217916488647461,-0.7440309524536133,1.004725694656372,-0.4215334951877594
40.0,-0.4549143612384796,-0.777521014213562,2.217916488647461,-0.7440309524536133,1.004725694656372,-0.4215334951877594
41.0,-0.46044833660125734,-0.7785420894622803,2.2124043464660645,-0.7293017029762268,0.9892819166183472,-0.4369929850101471
42.0,-0.46598231196403506,-0.7795631647109985,2.206892204284668,-0.7145724534988404,0.9738381385803223,-0.4524524748325348
