ur20-shoulder_pan_joint,ur20-shoulder_lift_joint,ur20-elbow_joint,ur20-wrist_1_joint,ur20-wrist_2_joint,ur20-wrist_3_joint
-0.09731821,-0.69187236,1.8574091,0.21717134,1.6787037,0.51491183
-0.13548058,-0.6796127,1.8512431,0.29974738,1.6072112,-1.7057701
-0.14766052,-0.68837005,1.8649571,0.26474354,1.6129912,-1.7174846
-0.18102436,-0.690378,1.8880155,0.2699847,1.5816461,-1.7509252
-0.18120514,-0.7199889,1.9290766,0.12413115,1.6024033,0.12977093
-0.15119179,-0.739397,1.9656804,-0.008183284,1.6503102,0.21253261
-0.101775296,-0.7225658,1.9229686,0.052284606,1.7158056,0.41352215
-0.022512993,-0.81704724,2.0977132,-0.5975483,2.0396314,0.35237932
-0.02694935,-0.80094475,2.1104343,-0.6260878,2.0136573,0.33573923
-0.057102162,-0.8193864,2.1402545,-0.6727779,1.944913,0.26996207
-0.044558574,-0.79072535,2.1361594,-0.67718023,1.9571284,0.28911272
-0.03546027,-0.76722795,2.1328387,-0.68144995,1.963176,0.3023045
-0.06639248,-0.76662105,2.165096,-0.7407867,1.8849571,0.23430416
-0.071906924,-0.7817802,2.165913,-0.7345876,1.8817385,0.22831765
-0.08685794,-0.7981857,2.1740587,-0.74075663,1.856446,0.20475665
-0.09587549,-0.81530774,2.177051,-0.73814,1.843813,0.19158818
-0.1092222,-0.8342089,2.1829789,-0.7402635,1.8196287,0.16992304
-0.15149736,-0.8505086,2.2062263,-0.77077466,1.7232904,0.1002619
-0.16508621,-0.8379977,2.2166595,-0.79324484,1.68717,0.07682314
-0.15432279,-0.8219415,2.2146,-0.79789567,1.7076008,0.091996185
-0.14273827,-0.80306554,2.2128944,-0.8051559,1.725667,0.10619033
-0.15452899,-0.7781908,2.223988,-0.8367615,1.6885023,0.08172621
-0.17952909,-0.79368156,2.2327514,-0.8419503,1.6393528,0.046542514
-0.21385041,-0.7826412,2.2483206,-0.8725515,1.5601212,-0.0071958057
-0.2439904,-0.7877918,2.2093716,-0.69815373,1.5009127,-0.061589364
-0.26924506,-0.79713535,2.2584546,-0.8746387,1.4408371,-0.08593634
-0.28087202,-0.8114723,2.257157,-0.86191237,1.416453,-0.10120387
-0.2918836,-0.8271515,2.2537532,-0.841409,1.3875257,-0.12017736
-0.29049382,-0.8477235,2.2476993,-0.8169759,1.3881465,-0.119214475
-0.3221103,-0.86136323,2.2418313,-0.7879335,1.3063717,-0.17416921
-0.21506645,-0.854903,2.2341108,-0.81065565,1.5735488,0.0017586412
-0.21635775,-0.8369,2.2391305,-0.8281677,1.5666865,-0.0026578584
-0.23372595,-0.8234462,2.2465715,-0.84529734,1.5247269,-0.030020764
-0.20856719,-0.75037646,1.9969357,-0.04975318,1.5709898,0.00049319863
-0.2577051,-0.7388598,1.9763436,0.034128975,1.5121258,-0.18786469
-0.2672761,-0.699783,1.9144558,0.23702075,1.5350198,-1.8361344
-0.29530302,-0.7009455,1.9131689,0.229665,1.5120487,-0.42530033
-0.32416022,-0.7776981,2.1041584,-0.3197271,1.3527126,-0.3295323
-0.3934777,-0.7745336,2.2523906,-0.841025,1.1569414,-0.28910342
-0.4262597,-0.7592401,2.243404,-0.8210973,1.0863816,-0.34884346
-0.22697118,-0.6980272,1.9079816,0.24335022,1.5578513,-1.7961973
-0.17843369,-0.86538047,2.211897,-0.7619098,1.662519,0.060540408
-0.10138051,-0.85363764,2.0895448,-0.44084436,1.8534861,0.27706942
-0.0652671,-0.8396357,2.1010265,-0.5298291,1.9353985,0.30980438
0.012007446,-0.79380643,2.0537755,-0.5248387,2.1240363,0.44353685
0.00818122,-0.78252286,2.067274,-0.554018,2.0988984,0.42419198
0.0077959783,-0.76857233,2.0748014,-0.5735258,2.0828843,0.41526017
0.0041280556,-0.7556048,2.086039,-0.6001315,2.059054,0.39767098
0.021282455,-0.7357182,2.06665,-0.572176,2.088282,0.43855378
0.044768438,-0.72946095,2.0246544,-0.49334,2.1549463,0.5180275
0.03839745,-0.7471609,2.0271015,-0.4903848,2.1575506,0.5091812
0.057368983,-0.742087,1.9859295,-0.41252455,2.2188902,0.5846394
0.067008734,-0.7236238,1.9719642,-0.39092544,2.230026,0.61591107
0.074309655,-0.7019927,1.9691275,-0.39490724,2.2229044,0.62572676
0.09359186,-0.6927679,1.9073768,-0.27180353,2.296981,0.7408108
0.10486819,-0.66873163,1.8871728,-0.24022464,2.3056312,0.7832893
0.116205335,-0.65309304,1.8390878,-0.14394799,2.3471065,0.87575305
0.10717159,-0.67595047,1.8512583,-0.1588821,2.350794,0.84894085
0.08754747,-0.7182558,1.8955065,-0.23715161,2.3255882,0.75358146
0.085879475,-0.71351975,1.9114573,-0.27154002,2.3033886,0.72729963
0.06916576,-0.7467918,1.939073,-0.31754333,2.2835019,0.664014
0.036637522,-0.7714231,1.9574115,-0.28704405,2.1869056,0.6283717
0.04442867,-0.7639068,2.0013487,-0.4346038,2.2030606,0.54916286
-0.042565376,-0.69598633,1.8591576,0.12877421,1.8001007,0.6710064
-0.016410181,-0.6447328,1.7409813,0.33859798,1.7782403,0.984519
0.013928027,-0.6258516,1.6973624,0.364796,1.8480693,1.1117201
0.055961378,-0.59283376,1.636787,0.41371208,1.9782389,1.291568
-0.0022229743,-0.5871852,1.6017674,0.5190282,1.7250625,1.3332466
0.06734783,-0.54298556,1.5318542,0.5587511,1.9995091,1.5150908
0.14206801,-0.506884,1.5108446,0.5680976,2.4910467,1.5723821
0.1458671,-0.4970844,1.5071496,0.56451815,2.4808006,1.5755929
0.1497444,-0.48354772,1.4967674,0.5742617,2.470364,1.5921026
0.15351577,-0.48595145,1.5155103,0.5217331,2.4594202,1.5456706
0.1564472,-0.48757437,1.5303243,0.4805192,2.450384,1.5091426
0.154968,-0.5178296,1.5853466,0.3669346,2.4472148,1.3941222
0.14846079,-0.5417352,1.6077003,0.33313778,2.4570274,1.3505948
0.14207324,-0.5642426,1.6284535,0.3008162,2.465108,1.3092571
0.13796398,-0.57640105,1.634296,0.29516402,2.4730506,1.2959906
0.135579,-0.5618296,1.5949444,0.3917905,2.47152,1.3854767
0.14306949,-0.53300375,1.5627627,0.44813007,2.4830794,1.4535278
0.14808437,-0.52189016,1.5626073,0.43575424,2.469681,1.4504987
0.14763056,-0.5583805,1.6503856,0.23771828,2.4394486,1.2592561
0.13553487,-0.60472405,1.7136018,0.11651512,2.4307542,1.1274923
0.12844858,-0.6247936,1.7252688,0.10122516,2.4384284,1.1014769
0.118342794,-0.65639997,1.7690867,0.014051236,2.4224262,1.0069329
0.11851985,-0.6562396,1.786821,-0.026293885,2.4047937,0.97365856
0.12346402,-0.6421425,1.7867333,-0.032823853,2.3935251,0.97755075
0.1289921,-0.6263724,1.7798356,-0.025318315,2.3872108,0.9940625
0.14191288,-0.58824795,1.7151246,0.10087307,2.413272,1.1244229
0.10836183,-0.6199494,1.6667144,0.2871156,2.3578963,1.2422671
0.05904065,-0.6855898,1.7474953,0.20954402,2.192518,1.0835319
0.024073262,-0.7402274,1.8403809,0.05629666,2.1193776,0.87015283
-0.017711116,-0.7780042,1.8960075,-0.016009344,2.02804,0.71695244
-0.04573419,-0.804353,1.9437239,-0.099338904,1.972627,0.58777595
-0.084819674,-0.81734973,1.945264,-0.056067638,1.890642,0.5233223
-0.14035918,-0.8536687,2.017237,-0.19244224,1.7774812,0.2916185
-0.21581239,-0.8748812,2.0525975,-0.23293878,1.5965809,0.03564249
-0.30202875,-0.88531023,2.1236076,-0.39764535,1.370918,-0.2182662
-0.36014575,-0.85257053,2.017669,-0.099705555,1.2481589,-0.5203375
-0.36094004,-0.8100452,1.9058081,0.16757557,1.2846916,-0.726592
-0.41938254,-0.80141973,1.9230789,0.11607531,1.1357753,-0.8834434
-0.43558586,-0.7785499,1.8838186,0.19739541,1.1040524,-1.0226355
-0.48720542,-0.7267215,1.829713,0.2979817,0.9578852,-1.2810956
-0.4921417,-0.69636357,1.7769123,0.4039691,0.94795734,-1.4235975
-0.48988608,-0.6630896,1.7140529,0.5253436,0.95828253,-1.5803812
-0.49186856,-0.61137676,1.6324847,0.6828103,0.94475543,-1.7954824
-0.45086017,-0.61678344,1.5904655,0.7264246,1.0819731,-1.8409424
-0.43678397,-0.59215134,1.5364395,0.80606085,1.1169958,-1.9633447
-0.40014902,-0.5856735,1.4911366,0.84357154,1.2227231,-2.0567207
-0.39653525,-0.55412304,1.4390297,0.92377615,1.2148494,-2.1787107
-0.36047223,-0.53306955,1.3776973,0.9818283,1.2987933,-2.342457
-0.3552667,-0.466506,1.280196,1.1493921,1.2735285,-2.525536
-0.34008804,-0.4333173,1.2252269,1.2327852,1.2952436,-2.6328688
-0.28579336,-0.4070366,1.1534694,1.2908887,1.4059067,-2.8265119
-0.2683717,-0.29592702,1.0108824,1.5690969,1.4220135,-2.9719117
-0.22239591,-0.30418825,0.99715054,1.5373394,1.5254577,-3.0832014
-0.18824326,-0.21544296,0.88896257,1.7526459,1.6023152,3.114214
-0.21377924,-0.17365889,0.85843307,1.8667338,1.541669,-3.122092
-0.20009539,-0.13964833,0.8133385,1.905655,1.5733942,3.1399558
-0.1787734,-0.122863136,0.78502864,1.9136962,1.6230519,3.1084397
-0.17527062,-0.10115536,0.75374573,1.9193037,1.6304967,3.1033933
-0.16571116,-0.06491451,0.69960123,1.9302648,1.651699,3.089081
-0.15527576,-0.045580298,0.6694244,1.9369195,1.675531,3.0730827
-0.12552172,-0.052576084,0.67854697,1.9219598,1.7490736,3.022481
-0.12676933,-0.07345436,0.7098295,1.9162225,1.7551568,3.0197248
-0.12406697,-0.09357252,0.7392665,1.9078741,1.7678703,3.0117865
-0.10774686,-0.07260966,0.7092278,1.903132,1.7967714,2.9888983
-0.10157188,-0.096097715,0.7444713,1.8920587,1.8204155,2.9737597
-0.085370965,-0.11502318,0.77462447,1.8684568,1.866036,2.9394915
-0.083021216,-0.13305232,0.8010038,1.862112,1.8792884,2.9318254
-0.09233467,-0.14189082,0.8116575,1.8731772,1.8613154,2.9486213
-0.11687239,-0.13010232,0.7914276,1.8920933,1.7947466,2.9945512
-0.13968047,-0.13842486,0.8007937,1.9002049,1.7332314,3.0362556
-0.14360237,-0.10708155,0.757475,1.911686,1.7159988,3.0471768
-0.13020808,-0.19847241,0.84687686,1.4883373,1.7087146,2.928463
-0.12232889,-0.297828,0.9862326,1.2108,1.6839545,2.8216014
-0.15828855,-0.30932605,0.9993511,1.1778044,1.6271564,2.9595964
-0.1726743,-0.26495153,0.9391802,1.3101726,1.6151723,3.0408661
-0.17428522,-0.14364976,0.81256026,1.9070519,1.6383129,3.0987904
-0.15288676,-0.171384,0.8393715,1.8556243,1.7002146,3.0501063
-0.118494965,-0.18759929,0.85618824,1.7990792,1.7984235,2.9632757
-0.08524646,-0.294199,0.98126227,1.5028595,1.8941045,2.7221994
-0.063352406,-0.2653098,0.9555925,1.562176,1.9427389,2.7204933
-0.03912273,-0.19206981,0.89090604,1.7446203,1.9999359,2.8056817
-0.027564023,-0.16981578,0.8712494,1.7679234,2.0211222,2.8081086
-0.019551545,-0.14540386,0.8403646,1.755594,2.0214803,2.7958055
-0.019993998,-0.12936789,0.8169637,1.7604508,2.01042,2.8015304
-0.009582384,-0.12142364,0.8107046,1.7408398,2.0237393,2.7808397
0.0035806186,-0.12018979,0.81586725,1.7137705,2.0461156,2.7513785
0.007984466,-0.14620434,0.8564114,1.69394,2.0727534,2.729537
0.010879735,-0.17003186,0.89238936,1.6788083,2.0957031,2.7121296
0.014291095,-0.19386502,0.92822003,1.6627563,2.1201367,2.6932156
0.027564773,-0.19584167,0.9399951,1.6252418,2.1452115,2.6548705
0.033593252,-0.21462132,0.9703887,1.6027946,2.170838,2.629576
0.04545344,-0.21381788,0.9786156,1.5618181,2.189045,2.590251
0.05344898,-0.21093461,0.98120457,1.5367863,2.1976464,2.5671349
0.061983738,-0.20664194,0.9824463,1.511176,2.2049973,2.5438635
0.05945502,-0.2198501,0.98981124,1.425742,2.159817,2.4853156
0.07769102,-0.22772236,1.0269996,1.438595,2.243464,2.4722404
0.06840864,-0.23688017,1.0305033,1.4696705,2.2422662,2.498107
0.06757273,-0.2520962,1.050548,1.4652417,2.2558806,2.4903705
0.061108816,-0.26169664,1.0574577,1.4868338,2.2565403,2.5083683
0.053421658,-0.23682615,1.0168394,1.5256394,2.2221055,2.5507147
0.027052503,-0.24763069,1.0031656,1.5524096,2.1640868,2.5896177
0.03591373,-0.18819776,0.9352159,1.6041306,2.1517212,2.6354053
0.04052354,-0.17706144,0.9230366,1.5924567,2.1495142,2.6259918
0.025242483,-0.16497637,0.8947835,1.641716,2.1156318,2.6758456
0.017667096,-0.26025248,0.99938524,1.3196113,2.0114963,2.464594
0.002546541,-0.4017363,1.207148,0.95488554,1.8507574,2.1775756
-0.01214039,-0.4628912,1.3066341,0.79850703,1.7385263,1.9758279
0.0077704946,-0.48892727,1.3736465,0.7441892,1.7728528,1.8529576
0.10570241,-0.42272493,1.3200772,0.96598786,2.3474987,1.9766353
0.11090175,-0.36883497,1.2534062,1.11245,2.3877463,2.1278121
0.12134667,-0.36134523,1.2603369,1.0918669,2.4125683,2.1103797
0.12950364,-0.36506692,1.2785399,1.0305607,2.4156132,2.0531642
0.13048348,-0.38682407,1.3093567,0.9875848,2.4362633,2.0048904
0.13737585,-0.3978247,1.3376476,0.9143424,2.4414556,1.9346275
0.14089088,-0.39128163,1.3356341,0.90090185,2.433401,1.9257944
0.14707223,-0.39172274,1.3498077,0.8533908,2.4281056,1.8846809
0.14676125,-0.41872546,1.3875284,0.79499435,2.4484332,1.8195959
0.1525543,-0.41666687,1.399037,0.7515555,2.439351,1.7831506
0.15085538,-0.45067602,1.4478287,0.66867447,2.4577155,1.6931524
0.15459068,-0.44786862,1.45419,0.642099,2.4497547,1.6714587
0.14567184,-0.44628853,1.426424,0.72946674,2.465043,1.7480836
0.14135242,-0.47072113,1.4517287,0.6950257,2.4830878,1.7035625
0.13984014,-0.42744347,1.3841436,0.82766974,2.4620006,1.8427187
0.13376422,-0.4200815,1.3612351,0.8932922,2.4621162,1.9047974
0.09667572,-0.45327997,1.3804713,0.7646053,2.1460843,1.7906709
0.09268696,-0.42723265,1.329469,0.8399508,2.1441364,1.879676
0.12729758,-0.3405963,1.2418544,1.0840309,2.3916638,2.1121604
0.12950446,-0.31753287,1.21398,1.1041563,2.368449,2.140434
0.11909096,-0.2908359,1.1624966,1.1944926,2.3384347,2.2319925
0.11189081,-0.29122284,1.152896,1.2325834,2.336611,2.2651615
0.11676823,-0.31668845,1.1940299,1.1779176,2.3651898,2.2063723
0.11310416,-0.33615798,1.2148405,1.1758133,2.3847046,2.1965377
0.094414,-0.35329694,1.2094811,1.1866477,2.331908,2.2079897
0.098861694,-0.30244738,1.1515054,1.2902132,2.3407266,2.3133216
0.101825826,-0.28220576,1.1279587,1.2934167,2.3209696,2.3235734
0.09108294,-0.27570957,1.1066998,1.3490586,2.3059025,2.376025
0.088068254,-0.29508236,1.1294233,1.3493376,2.3233626,2.370402
0.08478855,-0.25217667,1.0675994,1.3966877,2.275622,2.4268463
0.09362509,-0.24172145,1.063224,1.3629655,2.2725606,2.3997474
0.09303398,-0.30991742,1.1489328,1.160259,2.2166007,2.2200146
0.13925153,-0.36388087,1.2940705,0.9695015,2.4113624,2.000362
0.07451603,-0.5463782,1.4800974,0.67745537,2.191947,1.6401048
0.0903688,-0.5596538,1.5243965,0.5950207,2.2560663,1.5533645
0.0568866,-0.6133534,1.5911425,0.51168925,2.1397746,1.4206687
0.03521393,-0.60112923,1.5455835,0.59984434,2.0603764,1.5144951
0.00416144,-0.5928724,1.5026014,0.66781414,1.9603308,1.5885608
-0.015736157,-0.6189781,1.5448326,0.6254848,1.9056644,1.5116541
-0.04472438,-0.6317953,1.5590475,0.62559235,1.8332906,1.5017177
-0.0474805,-0.64536166,1.5907336,0.60021275,1.8409933,1.4766026
-0.068663195,-0.65283453,1.5959355,0.59684557,1.828084,1.4501101
-0.08086203,-0.65032953,1.5823296,0.60822105,1.82179,1.4482697
-0.06845953,-0.6412316,1.5676442,0.619884,1.8228863,1.4728677
-0.061932337,-0.62853646,1.5406926,0.64117414,1.8203837,1.5001951
-0.07603214,-0.63272995,1.5425692,0.6406371,1.8160475,1.487289
-0.08795169,-0.6371013,1.5459838,0.63845897,1.8148582,1.4740189
-0.100071765,-0.64500445,1.5579431,0.62910646,1.8140389,1.4519528
-0.097468995,-0.65359974,1.5803204,0.6105448,1.8173059,1.4341908
-0.10546208,-0.66781884,1.6098645,0.58546793,1.8168823,1.3948512
-0.09714515,-0.6730818,1.6279993,0.57038295,1.8219424,1.3896074
-0.10657727,-0.6840816,1.6490561,0.5521643,1.8200214,1.3563914
-0.11505895,-0.67963725,1.6327969,0.5660821,1.8191323,1.3638662
-0.119763836,-0.6676031,1.6005113,0.5936452,1.8149246,1.389644
-0.12675655,-0.66139406,1.5813607,0.6104807,1.812727,1.4038557
-0.11344957,-0.6552393,1.5744388,0.61548746,1.8162593,1.4232177
-0.114478834,-0.64162004,1.5411164,0.6435459,1.8156159,1.4567581
-0.102910206,-0.6292529,1.5183873,0.66175264,1.8166084,1.489152
-0.08443367,-0.61982524,1.5063536,0.66998285,1.8193344,1.5127851
-0.08863727,-0.6122894,1.4861217,0.6869572,1.820274,1.5302863
-0.08927818,-0.60145533,1.4600251,0.70786965,1.8231959,1.5533512
-0.09971606,-0.59906,1.4485382,0.7181802,1.8232359,1.5582333
-0.10713973,-0.6117748,1.4741948,0.6976994,1.8221442,1.527892
-0.116786115,-0.6227673,1.4946328,0.6816868,1.8189723,1.500703
-0.13194804,-0.6380986,1.5237254,0.6618717,1.7894233,1.4637691
-0.13710685,-0.6517841,1.5540025,0.6378941,1.7801169,1.4241467
-0.1496432,-0.6757505,1.6063447,0.5973164,1.7564263,1.3423524
-0.15933274,-0.689453,1.635933,0.57515717,1.7370569,1.2818356
-0.15242368,-0.69982225,1.6632746,0.54813164,1.7605519,1.2662787
-0.16630873,-0.7203046,1.7082845,0.51279616,1.7341524,1.1636413
-0.17252919,-0.7480611,1.7644913,0.43588868,1.7251252,0.9118757
-0.12861808,-0.72067183,1.726199,0.48542777,1.8171681,1.2537923
-0.11514546,-0.7099619,1.7079542,0.50129414,1.8224357,1.2906727
-0.102419786,-0.69639194,1.6822569,0.52377826,1.8246068,1.3316138
-0.0888444,-0.6912796,1.6782141,0.5276474,1.8303528,1.3549509
-0.08962159,-0.678416,1.6457434,0.55526614,1.8259686,1.3819568
-0.08188659,-0.66711104,1.6227973,0.57460696,1.8279911,1.4128067
-0.06952523,-0.6723063,1.6434826,0.5573999,1.8361434,1.4110774
-0.0675384,-0.6901846,1.6832008,0.5064785,1.8538015,1.3203919
-0.04230532,-0.6668138,1.6414502,0.54006493,1.8775096,1.3869122
-0.036543854,-0.6907307,1.692042,0.45473206,1.9148837,1.2415588
-0.07310035,-0.7283254,1.754822,0.38016382,1.8793887,1.0715469
-0.10191489,-0.7231948,1.7381809,0.44317916,1.8366013,1.1642009
-0.12761708,-0.7021516,1.6804318,0.5252468,1.8146378,1.2986717
-0.19536807,-0.70098674,1.6575577,0.5703827,1.6494001,-1.7667011
-0.20837717,-0.71325773,1.686788,0.5495807,1.6241287,-1.7793403
-0.22313109,-0.7252781,1.7163358,0.52924734,1.5955046,-1.7937793
-0.2195774,-0.7462983,1.7590327,0.4704319,1.6108994,-1.7898946
-0.26027125,-0.74602276,1.7609175,0.47500736,1.5305914,-1.8302401
-0.2739054,-0.73532087,1.7406728,0.5072479,1.5271815,-1.8443228
-0.27015927,-0.7201036,1.7085633,0.54716825,1.5403447,-1.8408395
-0.2600061,-0.7098612,1.6835388,0.56680924,1.5483253,-1.830706
-0.2756098,-0.70732415,1.6783125,0.572844,1.5412214,-1.8463664
