time,ur20-shoulder_pan_joint,ur20-shoulder_lift_joint,ur20-elbow_joint,ur20-wrist_1_joint,ur20-wrist_2_joint,ur20-wrist_3_joint
84.0,-3.045196,-2.683351,-1.2417736,-1.8324444,1.6542459,0.04831052
85.0,-3.0475128,-2.6884434,-1.2400897,-1.8291323,1.6522418,0.04714432
86.0,-3.0431955,-2.6904116,-1.2401797,-1.826893,1.6559763,0.049317975
87.0,-3.0388732,-2.6900263,-1.2408607,-1.8264079,1.6597147,0.051495522
88.0,-3.0319805,-2.6883264,-1.2421422,-1.8265077,1.6656756,0.05497123
89.0,-3.020083,-2.6893394,-1.2429966,-1.82404,1.6759619,0.06097998
90.0,-3.0185332,-2.6820538,-1.2450515,-1.8291881,1.6773014,0.061763562
91.0,-3.0229661,-2.6829987,-1.2444443,-1.8290843,1.6734693,0.0595226
92.0,-3.0296288,-2.682243,-1.244,-1.8306195,1.6677091,0.05615797
93.0,-3.0253677,-2.6794283,-1.2451407,-1.8320814,1.6713933,0.058309413
94.0,-3.0217576,-2.6763313,-1.2462348,-1.8338982,1.6745143,0.06013346
95.0,-3.0173628,-2.675584,-1.2467659,-1.8338801,1.6783131,0.062355552
96.0,-3.0120895,-2.6763773,-1.2469221,-1.8326383,1.6828706,0.06502421
97.0,-3.0085926,-2.6803215,-1.2461255,-1.82929,1.6858925,0.06679546
98.0,-3.013718,-2.6829464,-1.2451566,-1.8279262,1.6814634,0.06419984
99.0,-3.0109153,-2.6877193,-1.2440593,-1.8240923,1.6838852,0.06561877
100.0,-3.0062425,-2.684851,-1.2450608,-1.8256873,1.6879231,0.06798646
101.0,-3.0028143,-2.682913,-1.2457062,-1.826774,1.690885,0.06972493
102.0,-2.997902,-2.6832693,-1.2457567,-1.8260633,1.6951284,0.07221809
103.0,-2.9980228,-2.6882734,-1.2444208,-1.8224026,1.695024,0.07215672
104.0,-2.991276,-2.6846979,-1.2454759,-1.8244884,1.700851,0.075585246
105.0,-2.9831977,-2.6846726,-1.245444,-1.823998,1.707826,0.07969739
106.0,-2.971423,-2.6880078,-1.2441921,-1.8210639,1.7179883,0.085705295
107.0,-2.969505,-2.6838806,-1.2451992,-1.8240393,1.719643,0.08668551
108.0,-2.9750037,-2.6845565,-1.2452623,-1.8237104,1.7148983,0.08387636
109.0,-2.9769294,-2.6799805,-1.2465141,-1.8271749,1.7132365,0.08289349
110.0,-2.9814477,-2.6792037,-1.2468277,-1.8279606,1.7093365,0.08058912
111.0,-2.986628,-2.6804144,-1.2465879,-1.8273486,1.7048645,0.07795032
112.0,-2.9900973,-2.6782131,-1.2471519,-1.8292192,1.7018688,0.07618476
113.0,-2.991696,-2.6801298,-1.2303632,-1.8441968,1.7004886,0.07537182
114.0,-2.987456,-2.67852,-1.2307459,-1.8451412,1.7041495,0.07752877
115.0,-2.9862952,-2.6686811,-1.2494416,-1.8362054,1.7051517,0.078119665
116.0,-2.990145,-2.6706889,-1.248982,-1.8349166,1.7018276,0.07616054
117.0,-2.993117,-2.674085,-1.2481506,-1.8325474,1.699261,0.07464914
118.0,-2.9999838,-2.678143,-1.2470161,-1.8300602,1.6933302,0.07116117
119.0,-3.0057626,-2.6745422,-1.2476981,-1.83333,1.6883378,0.068229795
120.0,-3.0065067,-2.6691413,-1.2489477,-1.8375256,1.6876949,0.06785257
121.0,-3.0020735,-2.6714923,-1.248573,-1.8352829,1.6915249,0.07010071
122.0,-2.9944594,-2.670492,-1.2325791,-1.851799,1.6981018,0.073966905
123.0,-2.9908738,-2.6742065,-1.2317653,-1.8486639,1.7011983,0.07578982
124.0,-2.9893613,-2.6685603,-1.2330294,-1.8529453,1.7025045,0.07655928
125.0,-2.9863615,-2.659113,-1.251557,-1.8436626,1.7050946,0.07808602
126.0,-2.978239,-2.6624446,-1.2506974,-1.840622,1.7121061,0.082225285
127.0,-2.9845366,-2.6641672,-1.2504467,-1.8395936,1.70667,0.07901527
128.0,-2.9896824,-2.6638067,-1.250553,-1.8401966,1.7022271,0.07639583
129.0,-2.9940028,-2.6645417,-1.2503587,-1.8399398,1.6984961,0.074198924
130.0,-3.0000517,-2.6645887,-1.2502218,-1.840413,1.6932715,0.07112671
