time,ur20-shoulder_pan_joint,ur20-shoulder_lift_joint,ur20-elbow_joint,ur20-wrist_1_joint,ur20-wrist_2_joint,ur20-wrist_3_joint
0.0,-0.38259315,-0.7517884,1.7649235,-2.0713263,-1.2929432,0.45350352
1.0,-0.4013935,-0.74182534,1.7523749,-2.01828,-1.2320524,0.48457342
2.0,-0.39500025,-0.737474,1.740879,-2.0071263,-1.2456039,0.4649862
3.0,-0.3673634,-0.74865144,1.7533344,-2.0727494,-1.3322002,0.40594804
4.0,-0.344819,-0.7490826,1.7493676,-2.098321,-1.3931695,0.33264375
5.0,-0.35929522,-0.7343796,1.7209365,-2.0230677,-1.342289,0.3656293
6.0,-0.38206008,-0.7195812,1.698425,-1.9446882,-1.2711107,0.40353733
7.0,-0.3931013,-0.72698176,1.7183219,-1.9655471,-1.2447709,0.4406673
8.0,-0.41427603,-0.7063113,1.6897098,-1.8716733,-1.1696713,0.44781095
9.0,-0.41782698,-0.7165492,1.7112205,-1.9084274,-1.1668675,0.47123852
10.0,-0.43025732,-0.71586823,1.7178681,-1.8982586,-1.1301819,0.4899635
11.0,-0.46340853,-0.710318,1.7353935,-1.867919,-1.0206022,0.5305524
12.0,-0.4705079,-0.716486,1.7536603,-1.8914198,-1.0019907,0.55384725
13.0,-0.4339904,-0.7285483,1.7459238,-1.9501066,-1.125554,0.52617186
14.0,-0.4408874,-0.73671997,1.7673216,-1.9810095,-1.1096402,0.5570115
15.0,-0.4513466,-0.74248135,1.7872157,-2.0026886,-1.0811765,0.58949625
16.0,-0.47558036,-0.73337096,1.7932086,-1.9698216,-0.9937434,0.61190873
17.0,-0.48500162,-0.7443007,1.8294007,-2.0372753,-0.96437883,0.6751383
18.0,-0.4584495,-0.7578593,1.8295168,-2.0878801,-1.0631212,0.665433
19.0,-0.43286103,-0.7611002,1.8121942,-2.086389,-1.1508874,0.60201544
20.0,-0.4372903,-0.77485234,1.8509979,-2.1694639,-1.1400567,0.67898715
21.0,-0.4717107,-0.7647303,1.8623954,-2.144623,-1.0196576,0.7363947
22.0,-0.51538813,-0.7432209,1.8706428,-2.0741396,-0.85374135,0.73974735
23.0,-0.5161607,-0.7547137,1.9068942,-2.1719294,-0.8552504,0.8180348
24.0,-0.5346425,-0.74532056,1.9188982,-2.1593366,-0.7810648,0.82018936
25.0,-0.5012365,-0.74005765,1.8414929,-2.0318336,-0.9041462,0.69266605
26.0,-0.5102723,-0.720423,1.8099447,-1.9293342,-0.8630646,0.62731624
27.0,-0.52338207,-0.7189926,1.8282034,-1.9432002,-0.81604743,0.64678544
28.0,-0.5328412,-0.7263195,1.8613944,-2.0042458,-0.78302956,0.6979101
29.0,-0.54145676,-0.73068064,1.8930732,-2.06874,-0.75176513,0.75054926
30.0,-0.53852046,-0.7253585,1.8774381,-2.0411098,-0.76661736,0.72585076
31.0,-0.55205005,-0.73212975,1.929883,-2.151386,-0.7151984,0.8163369
32.0,-0.5461478,-0.7277598,1.9045196,-2.0988724,-0.7397374,0.77238184
33.0,-0.56137216,-0.7330553,1.9646252,-2.2324905,-0.6821181,0.8806927
34.0,-0.56571496,-0.73117715,1.9812984,-2.2768762,-0.6704522,0.9133287
35.0,-0.56828886,-0.72697335,1.9863045,-2.2953224,-0.6673419,0.92462164
36.0,-0.5606841,-0.7261342,1.9525789,-2.2136767,-0.6920106,0.8619416
37.0,-0.5545944,-0.7221937,1.9256687,-2.155746,-0.7174748,0.8139084
38.0,-0.5454652,-0.7168232,1.888695,-2.0784457,-0.7536397,0.74990624
39.0,-0.5468345,-0.7221263,1.8996887,-2.0958388,-0.7435464,0.76665974
40.0,-0.53909296,-0.7191639,1.8717299,-2.0371144,-0.7713004,0.7190638
41.0,-0.5302758,-0.7113415,1.8378342,-1.9742546,-0.8047129,0.6659439
42.0,-0.52670395,-0.71610016,1.8336545,-1.9587394,-0.8099012,0.65689605
43.0,-0.51686996,-0.7111846,1.8039469,-1.9031411,-0.84009254,0.6117986
44.0,-0.5094598,-0.70725334,1.7819958,-1.8631262,-0.8624309,0.57952493
45.0,-0.49659994,-0.6980552,1.7457749,-1.8083671,-0.9058383,0.53096515
46.0,-0.5196174,-0.7079354,1.807402,-1.9148546,-0.8359525,0.61869586
47.0,-0.51094437,-0.70298284,1.781264,-1.8675253,-0.86254394,0.5802533
48.0,-0.5032044,-0.6969362,1.756926,-1.8260747,-0.8871409,0.5460568
49.0,-0.49573907,-0.69067323,1.7348123,-1.7928268,-0.91012335,0.5181971
50.0,-0.4881407,-0.68399626,1.7152884,-1.7703309,-0.9331513,0.49708098
51.0,-0.48127973,-0.68199795,1.7007742,-1.7482008,-0.9507849,0.47903505
52.0,-0.46667522,-0.68033767,1.6819279,-1.7413054,-0.99645084,0.46026945
53.0,-0.45133367,-0.68541163,1.677456,-1.7685345,-1.0472499,0.45652312
54.0,-0.43703645,-0.6885241,1.6723735,-1.7901785,-1.0906758,0.44885015
55.0,-0.45541131,-0.6619812,1.6400608,-1.6787945,-1.0240438,0.41329557
56.0,-0.48162404,-0.6765182,1.6973298,-1.7519699,-0.9540552,0.47858214
57.0,-0.46932665,-0.6676949,1.667633,-1.7150233,-0.98917514,0.4451491
