time,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
0.0,-0.3327431373268267,-0.7349611917303351,2.1136957667978136,-0.8303711235469668,1.2840051806109394,-0.17110671455996185
1.0,-0.3392278807915438,-0.7343796894220749,2.1130069600184207,-0.8292336752885278,1.2784764137842797,-0.1746487604401085
2.0,-0.3457126242562609,-0.7337981871138146,2.1123181532390283,-0.8280962270300888,1.27294764695762,-0.17819080632025514
3.0,-0.35219736772097804,-0.7332166848055544,2.1116293464596354,-0.8269587787716497,1.2674188801309603,-0.18173285220040178
4.0,-0.35219736772097804,-0.7332166848055544,2.1116293464596354,-0.8269587787716497,1.2674188801309603,-0.18173285220040178
5.0,-0.36023075528552045,-0.7332021055028864,2.1104920846031843,-0.8244132219503674,1.2605939305764955,-0.1862030151015425
6.0,-0.3682641428500628,-0.7331875262002187,2.109354822746733,-0.821867665129085,1.2537689810220305,-0.19067317800268324
7.0,-0.37629753041460523,-0.7331729468975507,2.108217560890282,-0.8193221083078026,1.2469440314675657,-0.19514334090382396
8.0,-0.38433091797914765,-0.7331583675948828,2.107080299033831,-0.8167765514865203,1.240119081913101,-0.19961350380496468
9.0,-0.39236430554369,-0.733143788292215,2.1059430371773797,-0.814230994665238,1.233294132358636,-0.20408366670610542
10.0,-0.4003976931082324,-0.7331292089895471,2.1048057753209286,-0.8116854378439556,1.2264691828041712,-0.20855382960724614
11.0,-0.4003976931082324,-0.7331292089895471,2.1048057753209286,-0.8116854378439556,1.2264691828041712,-0.20855382960724614
12.0,-0.402569781784679,-0.7319215636402339,2.10223850498064,-0.8051008977435157,1.2183277698982884,-0.21715863027109358
13.0,-0.4047418704611256,-0.7307139182909207,2.0996712346403505,-0.7985163576430758,1.2101863569924058,-0.22576343093494106
14.0,-0.40691395913757217,-0.7295062729416074,2.0971039643000617,-0.7919318175426359,1.202044944086523,-0.2343682315987885
15.0,-0.40908604781401875,-0.7282986275922941,2.094536693959773,-0.7853472774421959,1.1939035311806405,-0.24297303226263597
16.0,-0.41125813649046533,-0.727090982242981,2.091969423619484,-0.778762737341756,1.1857621182747577,-0.25157783292648345
17.0,-0.4134302251669119,-0.7258833368936677,2.089402153279195,-0.7721781972413161,1.177620705368875,-0.2601826335903309
18.0,-0.41560231384335844,-0.7246756915443544,2.086834882938906,-0.7655936571408761,1.1694792924629924,-0.26878743425417834
19.0,-0.417774402519805,-0.7234680461950412,2.0842676125986173,-0.7590091170404363,1.1613378795571097,-0.2773922349180258
20.0,-0.4199464911962516,-0.722260400845728,2.081700342258328,-0.7524245769399963,1.153196466651227,-0.2859970355818732
