ur20-shoulder_pan_joint,ur20-shoulder_lift_joint,ur20-elbow_joint,ur20-wrist_1_joint,ur20-wrist_2_joint,ur20-wrist_3_joint
0.034772422,-0.57247895,1.5016322,-1.7172115,-2.1389253,-0.49584997
0.036168512,-0.5592615,1.4920604,-1.7253548,-2.1282167,-0.49251765
0.027627788,-0.5617759,1.481304,-1.6945823,-2.115571,-0.46972004
0.0252019,-0.5673711,1.482765,-1.6852531,-2.1169646,-0.46645975
0.025756544,-0.5792399,1.4941745,-1.6847465,-2.1298993,-0.47489852
0.021187462,-0.58214575,1.4899812,-1.668566,-2.1249516,-0.46435437
0.020868044,-0.5944721,1.5000049,-1.6636926,-2.1358016,-0.46924692
0.020155149,-0.60210174,1.505289,-1.6585481,-2.1413505,-0.47049552
0.021590278,-0.6104721,1.5145491,-1.661154,-2.1519432,-0.47852376
0.03310683,-0.6139976,1.535927,-1.7032615,-2.1780725,-0.5150525
0.036082752,-0.6097026,1.5377314,-1.7174922,-2.179173,-0.5227371
0.036457065,-0.6012818,1.5308998,-1.7205042,-2.1712656,-0.5190234
0.029863589,-0.5901614,1.5099586,-1.6965384,-2.148109,-0.4923461
0.014246159,-0.58297735,1.479897,-1.6427838,-2.111948,-0.44420108
0.01158771,-0.5735693,1.4677613,-1.6359553,-2.0980535,-0.43201667
0.011201008,-0.56687546,1.4614276,-1.636616,-2.091187,-0.427742
0.015353448,-0.56139505,1.4629726,-1.6530862,-2.0940201,-0.4368235
0.018690728,-0.5567854,1.4637121,-1.6652918,-2.095086,-0.4428273
0.022321532,-0.55042744,1.4632677,-1.6787906,-2.0949726,-0.44865865
0.010775503,-0.5418303,1.4387237,-1.6415598,-2.0666556,-0.41327083
0.0059175272,-0.54482895,1.4342239,-1.6239202,-2.0607374,-0.40184975
0.0015760849,-0.5528147,1.4356468,-1.6086693,-2.0597398,-0.3949292
-0.00370674,-0.55578065,1.4319537,-1.5933865,-2.052637,-0.38409084
-0.009582287,-0.55726177,1.4262885,-1.576931,-2.0431902,-0.37137598
-0.008697216,-0.5656118,1.4344422,-1.5766962,-2.0524578,-0.37745327
-0.013524356,-0.56917113,1.4311265,-1.5602472,-2.0452368,-0.3661665
-0.014796104,-0.57636607,1.4352307,-1.5529337,-2.0483873,-0.36534128
-0.017560527,-0.58347607,1.4372942,-1.541004,-2.0483806,-0.36068383
-0.028030727,-0.5722283,1.4156886,-1.5158547,-2.0177574,-0.3314283
-0.027593207,-0.56492454,1.4102044,-1.5199674,-2.0126204,-0.32956055
-0.023603551,-0.56134087,1.4119927,-1.5328107,-2.0178192,-0.33766928
-0.019863052,-0.5548119,1.4114488,-1.547277,-2.0203204,-0.34476465
-0.014071368,-0.5469058,1.4121372,-1.5679259,-2.025537,-0.3561253
-0.0076981015,-0.5421366,1.4154662,-1.5866752,-2.0328631,-0.3681862
-0.009510627,-0.5304992,1.4031843,-1.585164,-2.0189815,-0.3581847
-0.02007629,-0.51978844,1.3815517,-1.5595984,-1.9900055,-0.32893908
-0.02196108,-0.5255492,1.3844483,-1.5528612,-1.9918121,-0.3277708
-0.025509596,-0.5298448,1.3838112,-1.5408837,-1.988434,-0.3211457
-0.02356682,-0.5406423,1.3951883,-1.54219,-2.0011606,-0.33014104
-0.03127136,-0.54549,1.3908861,-1.5202419,-1.9895773,-0.3145824
-0.03163546,-0.5526512,1.3964505,-1.5164986,-1.9947124,-0.31666425
-0.03723139,-0.5582462,1.3958606,-1.5021182,-1.9884512,-0.30765122
-0.042923633,-0.56637156,1.3963476,-1.4837866,-1.9815899,-0.29693925
-0.043920506,-0.5732439,1.4005327,-1.4774536,-1.9841918,-0.29649004
-0.05520973,-0.56319284,1.3816621,-1.4556257,-1.9523882,-0.26894653
-0.056339823,-0.572863,1.3878251,-1.4474434,-1.9567727,-0.26921996
-0.068211816,-0.57910407,1.3921689,-1.4596205,-1.9280673,-0.2580757
-0.07335012,-0.55999714,1.3650593,-1.4226042,-1.9099044,-0.23199324
-0.07183241,-0.55403376,1.3618199,-1.4291464,-1.9101189,-0.23394425
-0.07444159,-0.54601514,1.3539366,-1.4291638,-1.8994904,-0.22707582
-0.0683487,-0.5423049,1.3552533,-1.4415345,-1.9101685,-0.23743382
-0.0749216,-0.5334552,1.343904,-1.4350953,-1.890462,-0.22279596
-0.07294339,-0.523759,1.3373386,-1.4426862,-1.8875005,-0.22288151
-0.076330274,-0.5165985,1.3293244,-1.4404163,-1.8754699,-0.21431902
-0.071013235,-0.512785,1.3295704,-1.450629,-1.8835907,-0.22243616
-0.07342896,-0.50534225,1.3218551,-1.4499484,-1.8733437,-0.21541832
-0.075128354,-0.4978491,1.3145095,-1.4503655,-1.864532,-0.20962264
-0.071883455,-0.49986225,1.3249234,-1.4838977,-1.866985,-0.22225036
-0.06314549,-0.50764984,1.3303432,-1.4654245,-1.89611,-0.23490219
-0.0605806,-0.51817286,1.3412869,-1.4664098,-1.9090512,-0.24382491
-0.0627433,-0.5242465,1.344335,-1.4588038,-1.9086916,-0.24135807
-0.06272873,-0.5319876,1.3506486,-1.4553211,-1.9142302,-0.24400038
-0.05888535,-0.5414814,1.3613716,-1.4585013,-1.9290863,-0.25468218
-0.057927027,-0.5513699,1.3699635,-1.455525,-1.9381346,-0.2596818
-0.050384294,-0.5510963,1.3771793,-1.4740298,-1.9544481,-0.27610394
-0.04298157,-0.54649067,1.3809878,-1.4946167,-1.9676254,-0.2914892
-0.049722116,-0.53744394,1.3671902,-1.4829662,-1.9463776,-0.27367756
-0.051261697,-0.53000325,1.3597916,-1.4831016,-1.9377942,-0.26804382
-0.052826248,-0.5171807,1.3477865,-1.4851476,-1.9247327,-0.25995544
-0.047416225,-0.5145271,1.3503379,-1.4977838,-1.9329872,-0.26940197
-0.05014139,-0.5050339,1.3398217,-1.4954544,-1.920012,-0.2599037
-0.04063203,-0.50991154,1.3524375,-1.5140635,-1.9424226,-0.2809675
-0.03546099,-0.5221019,1.367476,-1.5205444,-1.9623893,-0.29658446
-0.032395247,-0.53085047,1.3776447,-1.5237103,-1.9754796,-0.30642402
-0.039511427,-0.53397727,1.3738052,-1.5072176,-1.964148,-0.29332286
-0.056567002,-0.59663403,1.5406779,-1.9655763,-1.8527933,-0.42669564
-0.068912305,-0.60586405,1.5628186,-2.028071,-1.8190693,-0.42297745
-0.05279308,-0.61131346,1.5824986,-2.0638003,-1.8443259,-0.48045272
-0.021946043,-0.59030366,1.5376006,-1.927591,-1.9418423,-0.49586916
-0.006900001,-0.5916062,1.5474702,-1.9329864,-1.9753305,-0.52796924
0.0028512923,-0.5649958,1.4476432,-1.6083857,-2.0731947,-0.40377238
0.0020383408,-0.57157564,1.4522812,-1.6040831,-2.0776901,-0.40499565
-0.0026065793,-0.57778794,1.4519755,-1.5893766,-2.0748038,-0.397183
8.4504245e-05,-0.59092325,1.4661673,-1.5922709,-2.0917614,-0.4094022
0.0045028725,-0.58718973,1.4684149,-1.6057345,-2.096562,-0.418019
0.0062625133,-0.5804657,1.4654073,-1.6142148,-2.0938268,-0.41982692
0.0030719747,-0.6029748,1.4812453,-1.6028066,-2.1065683,-0.42440057
-0.0062224213,-0.59292114,1.4594266,-1.5715872,-2.079911,-0.39318877
-0.014044077,-0.6094189,1.4805094,-1.6165861,-2.0615041,-0.41036627
-0.036288492,-0.6095797,1.4652619,-1.5995215,-2.0067008,-0.37056836
-0.030099053,-0.58007944,1.4198426,-1.5073863,-2.0196693,-0.3296406
-0.05064535,-0.6330195,1.500934,-1.684692,-1.9710889,-0.39332315
-0.07104576,-0.64516145,1.5123125,-1.7159737,-1.9237894,-0.37410855
-0.060503967,-0.6702253,1.570771,-1.8451312,-1.9487777,-0.47177818
-0.045546416,-0.6817385,1.6080981,-1.925157,-1.978843,-0.5523725
-0.026988111,-0.68436015,1.6299597,-1.9685012,-2.017485,-0.6160217
-0.039405163,-0.7055193,1.6732908,-2.075622,-1.9850507,-0.67864895
-0.05396191,-0.7169878,1.6916864,-2.1234894,-1.9520395,-0.6920038
-0.061530165,-0.71310365,1.6740677,-2.0831065,-1.9402546,-0.64358544
-0.07857525,-0.7298906,1.7073921,-2.16561,-1.9051712,-0.68399155
-0.07140917,-0.73518836,1.7317007,-2.2257078,-1.9150889,-0.7594208
-0.06490583,-0.744146,1.7714262,-2.323163,-1.9164035,-0.876496
-0.0570941,-0.74671817,1.7921141,-2.3746433,-1.925265,-0.95353687
-0.0504612,-0.7488259,1.809104,-2.413028,-1.9291052,-1.0073172
-0.03545487,-0.7394022,1.7877841,-2.3544128,-1.9668701,-0.9582088
-0.028994134,-0.7391475,1.794172,-2.3648155,-1.9762814,-0.975594
-0.028737875,-0.74758536,1.8330004,-2.460778,-1.9615347,-1.0914689
-0.024195598,-0.75000423,1.8504224,-2.4976296,-1.9618069,-1.1395857
-0.024325103,-0.7541966,1.8720838,-2.5480692,-1.949959,-1.2055403
-0.023317603,-0.7593407,1.9044415,-2.6211433,-1.9353279,-1.3102759
-0.0070737125,-0.7530545,1.8928578,-2.5814292,-1.9789522,-1.2545254
0.0017137871,-0.7508464,1.8947334,-2.5775843,-1.9994563,-1.2503153
0.017053304,-0.744093,1.8869127,-2.5496233,-2.0432396,-1.2220229
0.023717787,-0.74515706,1.9058138,-2.5863225,-2.0528896,-1.2654134
0.030353554,-0.74521935,1.9218079,-2.6164095,-2.0660644,-1.3004149
0.044517737,-0.73976916,1.9298279,-2.6272457,-2.1061518,-1.3131773
0.05216582,-0.7375999,1.9408717,-2.646814,-2.1272156,-1.3331226
0.066167355,-0.7295647,1.944764,-2.6554606,-2.1722057,-1.3428047
0.07639963,-0.7181242,1.9060867,-2.5564075,-2.2209651,-1.2440208
0.08614904,-0.71666557,1.9506781,-2.6651754,-2.2471805,-1.3499331
0.09711176,-0.70934874,1.9658302,-2.700736,-2.289873,-1.3800025
0.08359685,-0.72057706,1.9952421,-2.7806556,-2.227977,-1.46496
0.06610622,-0.7335859,1.9908925,-2.762927,-2.1643577,-1.4546288
0.05978629,-0.7386155,2.0135841,-2.8153636,-2.1407022,-1.5144931
0.054734033,-0.7419659,2.041734,-2.8793983,-2.1243036,-1.5876
0.053371016,-0.7427203,2.057177,-2.9132874,-2.120504,-1.6244196
0.043372117,-0.7486343,2.0784934,-2.9553845,-2.091602,-1.6804552
0.025032856,-0.7612829,2.0942945,-2.969356,-2.03653,-1.7159388
0.021731092,-0.7647526,2.0672429,-2.9058096,-2.0190735,-1.6457218
0.022775782,-0.76310426,2.0459993,-2.8665655,-2.019764,-1.6004508
0.012781239,-0.7672415,2.0207686,-2.8098445,-1.9876357,-1.5350469
0.015638841,-0.7636165,2.0017824,-2.7762465,-1.9987334,-1.4920973
0.017061107,-0.7606437,1.9857278,-2.7483585,-2.0059454,-1.4584539
0.027642373,-0.7526124,1.9609702,-2.6978235,-2.0449588,-1.3941388
0.00918974,-0.760013,1.961513,-2.7067058,-1.9895315,-1.4106356
0.0064157555,-0.7567985,1.9350747,-2.655707,-1.9923185,-1.3458114
-0.008534599,-0.762153,1.9409398,-2.6796682,-1.9493924,-1.3835512
-0.012701355,-0.76122326,1.9297268,-2.661957,-1.9455023,-1.362136
-0.017357202,-0.7694374,1.9676906,-2.7301915,-1.9152877,-1.4561821
-0.02501823,-0.7745653,1.9857496,-2.762821,-1.8886399,-1.5095581
-0.023375146,-0.777873,2.00269,-2.7826605,-1.8871913,-1.5291873
-0.028952833,-0.7824178,2.0198908,-2.8087444,-1.8684566,-1.5724161
-0.024926579,-0.78386706,2.0308099,-2.8184874,-1.8785421,-1.573266
-0.016739668,-0.78211814,2.0400243,-2.835053,-1.9003296,-1.590419
-0.01898663,-0.785261,2.057634,-2.8611376,-1.8962737,-1.6269363
-0.030171448,-0.79198605,2.0671914,-2.8638175,-1.8673548,-1.6316922
-0.03025484,-0.79331845,2.0786498,-2.8811865,-1.8709717,-1.6553597
-0.043366022,-0.80018365,2.0842793,-2.8756206,-1.8417151,-1.6481088
-0.05229683,-0.8012684,2.0770159,-2.8668296,-1.8276452,-1.6504924
-0.058669955,-0.8023837,2.0743139,-2.8638384,-1.8262495,-1.6541667
-0.06296913,-0.80603683,2.087137,-2.87739,-1.8265222,-1.6712639
-0.069466494,-0.80800563,2.0881937,-2.8779202,-1.8244648,-1.6777446
-0.074004784,-0.8108287,2.0971713,-2.8876069,-1.824731,-1.6915256
-0.07536122,-0.8130786,2.1080513,-2.8998282,-1.8262187,-1.7048451
-0.079990946,-0.81592137,2.1176403,-2.9104443,-1.8271122,-1.7193751
-0.08559887,-0.8163525,2.1114614,-2.9033277,-1.823552,-1.7194088
-0.08217906,-0.813763,2.1016974,-2.8924193,-1.8236398,-1.7047104
-0.07801219,-0.81015974,2.088081,-2.8776357,-1.8213046,-1.6869583
-0.084643915,-0.811455,2.085425,-2.8741922,-1.8201054,-1.689532
-0.07952301,-0.8083051,2.076162,-2.8644142,-1.81874,-1.6754068
-0.08565019,-0.8091852,2.0721738,-2.8595636,-1.8173491,-1.6760523
-0.07828131,-0.8057404,2.0648377,-2.8521612,-1.816571,-1.6620778
-0.073642746,-0.80303967,2.0575504,-2.8446295,-1.8162678,-1.6501509
-0.075856976,-0.80159074,2.0480502,-2.8345904,-1.8165134,-1.6419457
-0.072955884,-0.7985826,2.037982,-2.824694,-1.8195372,-1.6296242
-0.07985376,-0.8011756,2.0411685,-2.827126,-1.8180034,-1.6374663
-0.08865833,-0.8052974,2.0490515,-2.8342733,-1.8152593,-1.6521146
-0.093208924,-0.8054071,2.0439615,-2.828494,-1.8156472,-1.6496127
-0.09416064,-0.80860794,2.0580628,-2.8435462,-1.8134907,-1.6674459
-0.1017954,-0.810744,2.0587425,-2.8438077,-1.8136855,-1.674445
-0.105374105,-0.8136339,2.0686839,-2.8547568,-1.8148106,-1.6899256
-0.109504096,-0.81663805,2.0788057,-2.8660018,-1.8162168,-1.7059937
-0.103472665,-0.8155896,2.0816147,-2.8693476,-1.8147944,-1.704675
-0.09447846,-0.81133544,2.0713544,-2.8581066,-1.8151883,-1.6831392
-0.09254101,-0.8135369,2.0855513,-2.8739731,-1.8174171,-1.697798
-0.0965925,-0.81625986,2.0945895,-2.8837569,-1.818085,-1.7113993
-0.104076095,-0.818494,2.0967762,-2.8865154,-1.8154956,-1.7241822
-0.10723311,-0.8211589,2.107409,-2.8985713,-1.8166306,-1.7398913
-0.10080404,-0.8196161,2.1079245,-2.8990848,-1.817749,-1.7329966
-0.09275088,-0.817434,2.1069052,-2.897878,-1.8203452,-1.7219952
-0.100286834,-0.8224051,2.1255603,-2.9192555,-1.8200272,-1.7525642
-0.09519452,-0.8221125,2.1314778,-2.9257724,-1.8231297,-1.7516149
-0.08865346,-0.8203396,2.1309934,-2.925547,-1.8244907,-1.7448295
-0.095011264,-0.8236293,2.1417809,-2.9377291,-1.8244083,-1.7629727
-0.100316145,-0.8266418,2.1538892,-2.9522338,-1.8232878,-1.7846088
-0.10474011,-0.829308,2.165662,-2.9663527,-1.8227354,-1.8042307
-0.111113094,-0.83166176,2.1715224,-2.973488,-1.8212276,-1.8194127
-0.11950199,-0.83424747,2.1750057,-2.9776554,-1.8198265,-1.8331922
-0.12385307,-0.8366693,2.1859934,-2.9908547,-1.8180658,-1.8525754
-0.12538566,-0.838276,2.1971314,-3.0043755,-1.8180455,-1.8676492
-0.1178662,-0.8365775,2.199671,-3.0075722,-1.8219845,-1.8594801
-0.11255231,-0.83573276,2.2046478,-3.0135248,-1.8243486,-1.8574716
-0.10799872,-0.8333031,2.1922643,-2.998339,-1.8245503,-1.8378785
-0.11530957,-0.8348599,2.1896265,-2.995324,-1.8217705,-1.8450633
-0.12437318,-0.8391115,2.2082555,-3.0180368,-1.8195809,-1.878521
-0.13305321,-0.8416451,2.2110252,-3.0212758,-1.8145039,-1.8956903
-0.14032632,-0.8433321,2.2045367,-3.010897,-1.8023002,-1.9026313
-0.13250169,-0.8392893,2.1891494,-2.994486,-1.813223,-1.869675
-0.12875533,-0.8368841,2.1768713,-2.9797704,-1.8143078,-1.8498908
-0.13175,-0.83546174,2.1589856,-2.9579508,-1.8131186,-1.8303398
-0.12812923,-0.8324277,2.144129,-2.9405513,-1.8137107,-1.8078779
-0.121968836,-0.8297528,2.1372526,-2.9329078,-1.8152198,-1.7929633
-0.11424525,-0.8284282,2.1418118,-2.938312,-1.8193413,-1.7876035
-0.10758962,-0.8260869,2.1375916,-2.933439,-1.8187112,-1.7764302
-0.10828877,-0.82808304,2.1500516,-2.9480174,-1.8198369,-1.7915391
-0.113501586,-0.8307779,2.1600063,-2.9598248,-1.8197302,-1.8091888
-0.11847004,-0.8312544,2.1539962,-2.9526217,-1.8187398,-1.8073195
-0.1288453,-0.8303419,2.1287253,-2.9222806,-1.8134096,-1.7885292
-0.12626702,-0.82765514,2.1161747,-2.9078267,-1.8137805,-1.7699054
-0.12048074,-0.82483476,2.1086445,-2.8996027,-1.8148111,-1.7550522
-0.11816904,-0.8258527,2.118592,-2.911264,-1.8160347,-1.7650496
-0.11180794,-0.82462496,2.1211753,-2.9143121,-1.8181561,-1.7604475
-0.105901405,-0.82295346,2.1202896,-2.9133866,-1.8173844,-1.754232
-0.11130506,-0.82102954,2.10049,-2.8905447,-1.8173754,-1.7344621
-0.12074321,-0.8230026,2.097475,-2.8866644,-1.8146192,-1.7407116
-0.12879592,-0.8250363,2.0958219,-2.8832207,-1.8082103,-1.7461231
-0.12891419,-0.8228754,2.0832384,-2.868347,-1.8052621,-1.7295904
-0.122431025,-0.8180027,2.0676856,-2.8525198,-1.8139204,-1.7031573
-0.115420446,-0.8153103,2.0636184,-2.848557,-1.8151461,-1.6919774
-0.116740696,-0.81768215,2.074137,-2.8603408,-1.815055,-1.7068272
-0.11781984,-0.81993216,2.0847046,-2.8722794,-1.8150012,-1.7215441
-0.10587299,-0.81022227,2.0510237,-2.8353102,-1.8159844,-1.6681926
-0.10253886,-0.8069842,2.039735,-2.8231978,-1.8165787,-1.6513942
-0.10793651,-0.8068544,2.032639,-2.8154583,-1.8192204,-1.6474309
-0.101800345,-0.8028294,2.021537,-2.8037076,-1.8188862,-1.628579
-0.094823875,-0.7992671,2.0142503,-2.7969096,-1.8198652,-1.6159197
-0.09204455,-0.795985,2.003151,-2.7854543,-1.8216711,-1.6009665
-0.087449,-0.7922163,1.9922122,-2.7743332,-1.8235517,-1.5849558
-0.091665246,-0.79108167,1.9829726,-2.7644963,-1.8245883,-1.5780015
-0.08657044,-0.7870118,1.9717437,-2.7532315,-1.8265492,-1.5617181
-0.084765054,-0.7839084,1.9614354,-2.7431679,-1.8287266,-1.5505877
-0.09208535,-0.786951,1.965599,-2.7463326,-1.8267677,-1.5585064
-0.09493695,-0.7855901,1.9568472,-2.7365985,-1.8271638,-1.5492874
-0.09325245,-0.78238726,1.9461437,-2.7259266,-1.8289139,-1.5370144
-0.10076892,-0.78523415,1.9491689,-2.7279565,-1.8283712,-1.5442075
-0.10248669,-0.78243685,1.936522,-2.7148285,-1.8294048,-1.5315053
-0.10893016,-0.7857646,1.9420573,-2.7188795,-1.8255858,-1.5382352
-0.11461241,-0.7899038,1.951784,-2.7276063,-1.8220963,-1.5504091
-0.109010294,-0.7898069,1.9581691,-2.7360456,-1.8251135,-1.5584239
-0.11367254,-0.7934028,1.9671786,-2.7443779,-1.8222232,-1.5700147
-0.110822044,-0.79503614,1.9775645,-2.7564085,-1.8235611,-1.5831267
-0.104431234,-0.79367805,1.9792548,-2.759012,-1.8250674,-1.5812864
-0.097976096,-0.79160994,1.9776441,-2.757543,-1.8237902,-1.5736434
-0.10141856,-0.78975224,1.9664481,-2.745789,-1.8262824,-1.5640575
-0.10948592,-0.7973267,1.9888338,-2.7687051,-1.8233899,-1.5964065
-0.107868634,-0.7993448,1.9992653,-2.7798333,-1.8226087,-1.6073697
-0.1072666,-0.8014971,2.00932,-2.7905495,-1.8217096,-1.6188117
-0.10138513,-0.7997517,2.0083745,-2.7897239,-1.820571,-1.612462
-0.099363975,-0.79575235,1.9934092,-2.773969,-1.8219606,-1.5929862
-0.1159792,-0.8017223,1.9996748,-2.7789774,-1.8200333,-1.6122413
-0.119492896,-0.805666,2.0125449,-2.792084,-1.8176913,-1.6296893
-0.114013545,-0.8051685,2.0175426,-2.7987947,-1.819854,-1.634103
-0.118148774,-0.81094456,2.038864,-2.821358,-1.8170425,-1.663432
-0.114943996,-0.812052,2.04823,-2.8317595,-1.8166021,-1.6723226
-0.124518454,-0.8147553,2.0480857,-2.8298678,-1.8104364,-1.6788492
-0.1317715,-0.81950104,2.0601723,-2.8400793,-1.7927676,-1.7000697
-0.13808304,-0.82390577,2.0726967,-2.8512676,-1.7782322,-1.723475
-0.14743398,-0.82268834,2.0519462,-2.8222485,-1.7485316,-1.6956961
-0.14587334,-0.81815,2.0324185,-2.800931,-1.7487673,-1.6601866
-0.13675919,-0.8130901,2.0215633,-2.7936268,-1.7717636,-1.6426014
-0.12825371,-0.81346154,2.0357866,-2.8140285,-1.7979488,-1.6633811
-0.13118383,-0.8061342,1.9980338,-2.7702732,-1.7829415,-1.6067691
-0.12944588,-0.802851,1.9861522,-2.7580366,-1.7857013,-1.5892662
-0.12876807,-0.79670197,1.9613941,-2.7313364,-1.7832335,-1.5511063
-0.13115248,-0.7933002,1.9447206,-2.7117667,-1.7731664,-1.5188491
-0.117384695,-0.78595006,1.9325597,-2.7057207,-1.8113263,-1.5217799
-0.11321907,-0.7807049,1.9174049,-2.6914585,-1.8211819,-1.5061544
-0.10634326,-0.7804893,1.9244956,-2.7010365,-1.8275188,-1.5166296
-0.097208865,-0.77694356,1.9209526,-2.6992507,-1.8310683,-1.5104223
-0.09203962,-0.7731522,1.9123353,-2.6916485,-1.8333782,-1.5002862
-0.0872391,-0.7736118,1.9191848,-2.6996713,-1.8337007,-1.5066272
-0.07940571,-0.7731805,1.9260619,-2.7087476,-1.8357996,-1.5138497
-0.07584851,-0.77480364,1.9361846,-2.720027,-1.8360747,-1.5244831
-0.071576476,-0.77549845,1.9437491,-2.7288218,-1.837718,-1.5320475
-0.064670056,-0.7730413,1.9420458,-2.7287254,-1.8413774,-1.5293825
-0.068577304,-0.7773778,1.9545652,-2.7405999,-1.8380903,-1.5428468
-0.06313962,-0.77686304,1.9585737,-2.7457664,-1.8389301,-1.5453588
-0.057127304,-0.77647257,1.9636745,-2.7520308,-1.8400186,-1.5483642
-0.04934245,-0.7749111,1.9672496,-2.7582386,-1.8476601,-1.5528852
-0.050286423,-0.7778055,1.9775312,-2.7680647,-1.8444417,-1.5617032
-0.047668155,-0.7795788,1.987274,-2.7776155,-1.8419454,-1.5675251
-0.052636735,-0.78339785,1.9972403,-2.7868414,-1.8376915,-1.5791476
-0.056190085,-0.7826761,1.9895989,-2.777942,-1.8354548,-1.5716481
-0.064233884,-0.7863319,1.9955078,-2.7828753,-1.8312111,-1.5820707
-0.06892994,-0.78528,1.985589,-2.7716465,-1.8313978,-1.5728964
-0.06183057,-0.78206867,1.9808197,-2.7685385,-1.8350784,-1.5669339
-0.06594287,-0.7810134,1.9718045,-2.7584128,-1.8352606,-1.558652
-0.07201122,-0.78215617,1.9695933,-2.7551575,-1.834283,-1.558987
-0.079775184,-0.78472537,1.9706154,-2.754126,-1.8295765,-1.5607916
-0.07943787,-0.787151,1.9809363,-2.7648792,-1.8284636,-1.5719645
-0.07648689,-0.78999394,1.9965435,-2.7819018,-1.8282815,-1.5886854
-0.083834454,-0.79410964,2.0047476,-2.7884228,-1.8231311,-1.5987805
-0.07746073,-0.79356885,2.010531,-2.7960393,-1.8252606,-1.6036818
-0.07534501,-0.7955364,2.0214353,-2.807241,-1.8226653,-1.6130886
-0.068192445,-0.79142034,2.0123625,-2.799352,-1.8265144,-1.6008878
-0.060281888,-0.7879854,2.0067046,-2.7942877,-1.8295377,-1.5894449
-0.05533745,-0.7883793,2.0145988,-2.8032944,-1.8310844,-1.5951874
-0.049126476,-0.78707933,2.0161965,-2.8054612,-1.8308446,-1.592369
-0.044258866,-0.78694886,2.0214021,-2.8112774,-1.8340645,-1.5939554
-0.054163307,-0.79214185,2.0321093,-2.820757,-1.8249862,-1.6105173
-0.060780466,-0.79435295,2.0336297,-2.8213115,-1.8233273,-1.615747
-0.06676506,-0.7948319,2.0285845,-2.8156896,-1.8229488,-1.6154225
-0.062157303,-0.79140043,2.0190403,-2.80647,-1.8262187,-1.6025832
-0.06685788,-0.7986403,2.0454001,-2.832668,-1.8189329,-1.6322545
-0.06437199,-0.8004173,2.056898,-2.8448236,-1.8191321,-1.6420707
-0.069275565,-0.80377454,2.0667918,-2.854878,-1.8196517,-1.6561261
-0.07160233,-0.80653775,2.0776176,-2.8663018,-1.8214185,-1.6689863
-0.05674108,-0.7986763,2.0585222,-2.8471296,-1.8219911,-1.6370364
-0.04886986,-0.7968907,2.0599935,-2.8492272,-1.823946,-1.6319253
-0.04543361,-0.7937359,2.0492115,-2.8381023,-1.8173717,-1.6192294
-0.0526181,-0.7950411,2.0465398,-2.834914,-1.8176291,-1.6223993
-0.05824026,-0.79659754,2.0469596,-2.83513,-1.8210908,-1.6271484
-0.043984637,-0.7905466,2.037103,-2.8266418,-1.8275615,-1.607359
-0.04213104,-0.78167695,2.0019476,-2.7925055,-1.8431411,-1.5761441
-0.04144879,-0.7788577,1.9912735,-2.7821517,-1.8469816,-1.5669073
-0.03194341,-0.770933,1.958866,-2.7268972,-1.8853059,-1.4682227
-0.03607442,-0.7688233,1.9464732,-2.7142134,-1.8850884,-1.4604683
-0.04513353,-0.77033806,1.944646,-2.7174177,-1.8673874,-1.476322
-0.043497294,-0.7673064,1.9279757,-2.6855867,-1.88091,-1.4214699
-0.053851083,-0.76910925,1.928162,-2.6949177,-1.8617245,-1.449565
-0.061394017,-0.7686236,1.9190027,-2.6856394,-1.8571721,-1.4456
-0.061012175,-0.76521224,1.8921762,-2.624363,-1.8745091,-1.3297143
-0.046302117,-0.7608635,1.8834101,-2.594362,-1.9033604,-1.2755073
-0.0455132,-0.7550713,1.8489554,-2.5117478,-1.9225963,-1.1501856
-0.063050635,-0.7611704,1.8609238,-2.5515752,-1.8885407,-1.2053642
-0.07367098,-0.7652826,1.8740268,-2.58954,-1.8675086,-1.2714167
-0.084560156,-0.769759,1.8969344,-2.654478,-1.8437241,-1.4107207
-0.076454915,-0.7694615,1.9068877,-2.6722367,-1.8456303,-1.4389098
-0.08574854,-0.77832675,1.9385325,-2.719485,-1.831426,-1.5261308
-0.0850033,-0.78098947,1.949668,-2.7310472,-1.8302313,-1.5379547
-0.07810139,-0.7800011,1.9537519,-2.737293,-1.8325962,-1.5427755
-0.094373494,-0.7794075,1.9333777,-2.7125642,-1.8302245,-1.5232629
-0.09945971,-0.7749569,1.9112151,-2.6890197,-1.831796,-1.5010126
-0.103287354,-0.77350897,1.8990519,-2.6700697,-1.8307587,-1.468928
-0.08854691,-0.76627386,1.856944,-2.5534687,-1.860629,-1.2082036
-0.08008108,-0.76214343,1.8409786,-2.5085833,-1.8745588,-1.1275864
-0.09167028,-0.762923,1.8269261,-2.4740365,-1.8649415,-1.060817
-0.09857806,-0.7617829,1.8094027,-2.4277172,-1.8594658,-0.9749074
-0.0814444,-0.7556778,1.802851,-2.4100296,-1.8852065,-0.9720827
-0.09098237,-0.7449441,1.7456195,-2.2595975,-1.8773524,-0.75237733
-0.1189701,-0.75749433,1.7628436,-2.2954671,-1.8031095,-0.6738901
-0.14177978,-0.7720267,1.8004339,-2.3840284,-1.7346154,-0.6410616
-0.16770263,-0.77858657,1.8127121,-2.402363,-1.6585518,-0.40334782
-0.19027515,-0.7759911,1.7924491,-2.3362179,-1.5935985,-0.08867522
-0.20182666,-0.7755641,1.7883234,-2.317906,-1.5721722,-0.0050567114
