time,ur20-shoulder_pan_joint,ur20-shoulder_lift_joint,ur20-elbow_joint,ur20-wrist_1_joint,ur20-wrist_2_joint,ur20-wrist_3_joint
0.0,-0.31984320282936096,-0.7711657881736755,2.263317584991455,-0.9062489867210388,1.3127177953720093,-0.16778342425823212
1.0,-0.31139861047267914,-0.7751934826374054,2.262657642364502,-0.9046770632266998,1.3300070762634277,-0.15594380348920822
2.0,-0.3029540181159973,-0.7792211771011353,2.261997699737549,-0.9031051397323608,1.3472963571548462,-0.14410418272018433
3.0,-0.3029540181159973,-0.7792211771011353,2.261997699737549,-0.9031051397323608,1.3472963571548462,-0.14410418272018433
4.0,-0.3073347508907318,-0.7848802804946899,2.2608331441879272,-0.8957973420619965,1.336677610874176,-0.15087750554084778
5.0,-0.3117154836654663,-0.7905393838882446,2.2596685886383057,-0.8884895443916321,1.3260588645935059,-0.15765082836151123
6.0,-0.3117154836654663,-0.7905393838882446,2.2596685886383057,-0.8884895443916321,1.3260588645935059,-0.15765082836151123
7.0,-0.30309829115867615,-0.8017540574073792,2.2573301792144775,-0.8790994882583618,1.3423200845718384,-0.14620280265808105
8.0,-0.30309829115867615,-0.8017540574073792,2.2573301792144775,-0.8790994882583618,1.3423200845718384,-0.14620280265808105
9.0,-0.29986438155174255,-0.8116665482521057,2.2550666332244873,-0.8692908883094788,1.3472617864608765,-0.1424063742160797
10.0,-0.29986438155174255,-0.8116665482521057,2.2550666332244873,-0.8692908883094788,1.3472617864608765,-0.1424063742160797
11.0,-0.2932344675064087,-0.8207514882087708,2.252825975418091,-0.8611366748809814,1.3597908020019531,-0.1337209939956665
12.0,-0.2932344675064087,-0.8207514882087708,2.252825975418091,-0.8611366748809814,1.3597908020019531,-0.1337209939956665
13.0,-0.2854154258966446,-0.825389951467514,2.2514307498931885,-0.8578380346298218,1.3763351440429688,-0.12278115749359131
14.0,-0.2775963842868805,-0.8300284147262573,2.250035524368286,-0.8545393943786621,1.3928794860839844,-0.11184132099151611
15.0,-0.2775963842868805,-0.8300284147262573,2.250035524368286,-0.8545393943786621,1.3928794860839844,-0.11184132099151611
16.0,-0.2849991172552109,-0.8332303464412689,2.249418020248413,-0.8492743968963623,1.3756269812583923,-0.12284141778945923
17.0,-0.29240185022354126,-0.8364322781562805,2.24880051612854,-0.8440093994140625,1.3583744764328003,-0.13384151458740234
18.0,-0.29240185022354126,-0.8364322781562805,2.24880051612854,-0.8440093994140625,1.3583744764328003,-0.13384151458740234
19.0,-0.2970303148031235,-0.8441295325756073,2.24665904045105,-0.8340467810630798,1.3466084003448486,-0.14106278866529465
20.0,-0.3016587793827057,-0.8518267869949341,2.2445175647735596,-0.8240841627120972,1.334842324256897,-0.14828406274318695
21.0,-0.3016587793827057,-0.8518267869949341,2.2445175647735596,-0.8240841627120972,1.334842324256897,-0.14828406274318695
22.0,-0.29745419323444366,-0.8565972745418549,2.2431493997573853,-0.819984644651413,1.3440951704978943,-0.14203275740146637
23.0,-0.29324960708618164,-0.8613677620887756,2.241781234741211,-0.8158851265907288,1.3533480167388916,-0.1357814520597458
24.0,-0.29324960708618164,-0.8613677620887756,2.241781234741211,-0.8158851265907288,1.3533480167388916,-0.1357814520597458
25.0,-0.2877144366502762,-0.865987241268158,2.237621784210205,-0.8018709123134613,1.3661935925483704,-0.1293330155313015
26.0,-0.2821792662143707,-0.8706067204475403,2.233462333679199,-0.7878566980361938,1.3790391683578491,-0.12288457900285721
27.0,-0.2821792662143707,-0.8706067204475403,2.233462333679199,-0.7878566980361938,1.3790391683578491,-0.12288457900285721
28.0,-0.2758557101090749,-0.8684079845746359,2.2355782190958657,-0.7983718117078146,1.3937093019485474,-0.11235686639944713
29.0,-0.2695321540037791,-0.8662092487017313,2.2376941045125327,-0.8088869253794352,1.4083794355392456,-0.10182915379603705
30.0,-0.2632085978984833,-0.8640105128288269,2.239809989929199,-0.8194020390510559,1.4230495691299438,-0.09130144119262695
31.0,-0.2632085978984833,-0.8640105128288269,2.239809989929199,-0.8194020390510559,1.4230495691299438,-0.09130144119262695
32.0,-0.2565613090991974,-0.8564722537994385,2.2414650917053223,-0.8287712931632996,1.4391236305236816,-0.08144380897283554
33.0,-0.2565613090991974,-0.8564722537994385,2.2414650917053223,-0.8287712931632996,1.4391236305236816,-0.08144380897283554
34.0,-0.2637316733598709,-0.8523833751678467,2.2431620359420776,-0.8322580754756927,1.4228679537773132,-0.09187272191047668
35.0,-0.27090203762054443,-0.8482944965362549,2.244858980178833,-0.8357448577880859,1.4066122770309448,-0.10230163484811783
36.0,-0.27090203762054443,-0.8482944965362549,2.244858980178833,-0.8357448577880859,1.4066122770309448,-0.10230163484811783
37.0,-0.26422372460365295,-0.8461808760960897,2.244879881540934,-0.8389908671379089,1.4222200314203899,-0.09249165157477061
38.0,-0.2575454115867615,-0.8440672556559244,2.2449007829030356,-0.8422368764877319,1.4378277858098347,-0.0826816683014234
39.0,-0.25086709856987,-0.8419536352157593,2.2449216842651367,-0.8454828858375549,1.4534355401992798,-0.07287168502807617
40.0,-0.25086709856987,-0.8419536352157593,2.2449216842651367,-0.8454828858375549,1.4534355401992798,-0.07287168502807617
41.0,-0.24468467384576797,-0.8454126715660095,2.2432371377944946,-0.8420772552490234,1.4674618244171143,-0.06399581022560596
42.0,-0.23850224912166595,-0.8488717079162598,2.2415525913238525,-0.8386716246604919,1.4814881086349487,-0.05511993542313576
43.0,-0.23850224912166595,-0.8488717079162598,2.2415525913238525,-0.8386716246604919,1.4814881086349487,-0.05511993542313576
44.0,-0.23137183487415314,-0.8521167933940887,2.239173173904419,-0.8342668116092682,1.4972932934761047,-0.045292461290955544
45.0,-0.22424142062664032,-0.8553618788719177,2.2367937564849854,-0.8298619985580444,1.5130984783172607,-0.03546498715877533
46.0,-0.22424142062664032,-0.8553618788719177,2.2367937564849854,-0.8298619985580444,1.5130984783172607,-0.03546498715877533
47.0,-0.21957474201917648,-0.8585690855979919,2.234619140625,-0.8251605927944183,1.5240020155906677,-0.02873591799288988
48.0,-0.21490806341171265,-0.8617762923240662,2.2324445247650146,-0.8204591870307922,1.5349055528640747,-0.022006848827004433
49.0,-0.21490806341171265,-0.8617762923240662,2.2324445247650146,-0.8204591870307922,1.5349055528640747,-0.022006848827004433
50.0,-0.20909380416075388,-0.8634114662806193,2.230201323827108,-0.816876490910848,1.5486981471379597,-0.013551574743663272
51.0,-0.20327954490979513,-0.8650466402371725,2.2279581228892007,-0.8132937947909037,1.562490741411845,-0.005096300660322111
52.0,-0.19746528565883636,-0.8666818141937256,2.225714921951294,-0.8097110986709595,1.57628333568573,0.0033589734230190516
53.0,-0.19746528565883636,-0.8666818141937256,2.225714921951294,-0.8097110986709595,1.57628333568573,0.0033589734230190516
54.0,-0.19013889133930206,-0.8631024956703186,2.2242355346679688,-0.8109282851219177,1.593268871307373,0.013814871665090322
55.0,-0.18281249701976776,-0.8595231771469116,2.2227561473846436,-0.812145471572876,1.6102544069290161,0.024270769907161593
56.0,-0.17548610270023346,-0.8559438586235046,2.2212767601013184,-0.8133626580238342,1.6272399425506592,0.034726668149232864
57.0,-0.17548610270023346,-0.8559438586235046,2.2212767601013184,-0.8133626580238342,1.6272399425506592,0.034726668149232864
58.0,-0.1685534417629242,-0.8630656003952026,2.216435194015503,-0.8022311925888062,1.6444356441497803,0.045192375779151917
59.0,-0.1685534417629242,-0.8630656003952026,2.216435194015503,-0.8022311925888062,1.6444356441497803,0.045192375779151917
60.0,-0.16131875912348428,-0.8575835426648458,2.2149442036946616,-0.804491917292277,1.6609004338582356,0.05551748474438985
61.0,-0.1540840764840444,-0.8521014849344889,2.21345321337382,-0.8067526419957479,1.6773652235666912,0.06584259370962778
62.0,-0.1468493938446045,-0.8466194272041321,2.2119622230529785,-0.8090133666992188,1.6938300132751465,0.07616770267486572
63.0,-0.1468493938446045,-0.8466194272041321,2.2119622230529785,-0.8090133666992188,1.6938300132751465,0.07616770267486572
64.0,-0.14339882135391235,-0.8363939523696899,2.2131290435791016,-0.8179506063461304,1.7004520893096924,0.08066589385271072
65.0,-0.14339882135391235,-0.8363939523696899,2.2131290435791016,-0.8179506063461304,1.7004520893096924,0.08066589385271072
66.0,-0.1375017116467158,-0.8331806262334188,2.210742235183716,-0.8168379664421082,1.7134425242741902,0.08907782286405563
67.0,-0.13160460193951926,-0.8299673000971476,2.20835542678833,-0.8157253265380859,1.7264329592386882,0.09748975187540054
68.0,-0.1257074922323227,-0.8267539739608765,2.2059686183929443,-0.8146126866340637,1.739423394203186,0.10590168088674545
69.0,-0.1257074922323227,-0.8267539739608765,2.2059686183929443,-0.8146126866340637,1.739423394203186,0.10590168088674545
70.0,-0.11979813625415166,-0.8239630262056986,2.2031729221343994,-0.8124658266703287,1.7528475125630696,0.11475024123986562
71.0,-0.11388878027598064,-0.8211720784505209,2.2003772258758545,-0.8103189667065939,1.7662716309229534,0.12359880159298578
72.0,-0.1079794242978096,-0.818381130695343,2.1975815296173096,-0.8081721067428589,1.779695749282837,0.13244736194610596
73.0,-0.1079794242978096,-0.818381130695343,2.1975815296173096,-0.8081721067428589,1.779695749282837,0.13244736194610596
74.0,-0.10994334518909454,-0.8088032603263855,2.201483964920044,-0.8208017349243164,1.7729287147521973,0.12850092351436615
75.0,-0.10994334518909454,-0.8088032603263855,2.201483964920044,-0.8208017349243164,1.7729287147521973,0.12850092351436615
76.0,-0.11401650309562683,-0.8041523993015289,2.20513379573822,-0.829504668712616,1.7630074620246887,0.12222480028867722
77.0,-0.11808966100215912,-0.7995015382766724,2.2087836265563965,-0.8382076025009155,1.7530862092971802,0.11594867706298828
78.0,-0.11808966100215912,-0.7995015382766724,2.2087836265563965,-0.8382076025009155,1.7530862092971802,0.11594867706298828
79.0,-0.11390087008476257,-0.7946580648422241,2.207474112510681,-0.8397738337516785,1.7619125843048096,0.1219790056347847
80.0,-0.10971207916736603,-0.7898145914077759,2.206164598464966,-0.8413400650024414,1.770738959312439,0.12800933420658112
81.0,-0.10971207916736603,-0.7898145914077759,2.206164598464966,-0.8413400650024414,1.770738959312439,0.12800933420658112
82.0,-0.10767925530672073,-0.7808637619018555,2.2070343494415283,-0.8491334915161133,1.774073600769043,0.13066357374191284
83.0,-0.10767925530672073,-0.7808637619018555,2.2070343494415283,-0.8491334915161133,1.774073600769043,0.13066357374191284
84.0,-0.10630923509597778,-0.7688159942626953,2.208867073059082,-0.8607026934623718,1.7754526138305664,0.13218578696250916
85.0,-0.10630923509597778,-0.7688159942626953,2.208867073059082,-0.8607026934623718,1.7754526138305664,0.13218578696250916
86.0,-0.11231018602848053,-0.7709413369496664,2.211885372797648,-0.8636201421419779,1.762264609336853,0.12335864206155141
87.0,-0.11831113696098328,-0.7730666796366373,2.2149036725362143,-0.8665375908215841,1.7490766048431396,0.11453149716059367
88.0,-0.12431208789348602,-0.7751920223236084,2.2179219722747803,-0.8694550395011902,1.7358886003494263,0.10570435225963593
89.0,-0.12431208789348602,-0.7751920223236084,2.2179219722747803,-0.8694550395011902,1.7358886003494263,0.10570435225963593
90.0,-0.12410290390253068,-0.7741289496421814,2.214048671722412,-0.8543290615081787,1.7350357055664063,0.1080453336238861
91.0,-0.12389371991157531,-0.7730658769607544,2.210175371170044,-0.8392030835151673,1.7341828107833863,0.1103863149881363
92.0,-0.12368453592061997,-0.7720028042793274,2.2063020706176757,-0.8240771055221557,1.7333299160003661,0.11272729635238647
93.0,-0.1234753519296646,-0.7709397315979004,2.202428770065308,-0.8089511275291443,1.7324770212173461,0.11506827771663666
94.0,-0.12326616793870926,-0.7698766589164734,2.1985554695129395,-0.7938251495361328,1.7316241264343262,0.11740925908088684
95.0,-0.12326616793870926,-0.7698766589164734,2.1985554695129395,-0.7938251495361328,1.7316241264343262,0.11740925908088684
96.0,-0.12746363009015718,-0.7707387109597524,2.2038591702779136,-0.8094272216161092,1.723341663678487,0.10961420834064484
97.0,-0.13166109224160513,-0.7716007630030314,2.209162871042887,-0.8250292936960856,1.7150592009226482,0.10181915760040283
98.0,-0.13585855439305305,-0.7724628150463104,2.2144665718078613,-0.840631365776062,1.706776738166809,0.09402410686016083
99.0,-0.14005601654450098,-0.7733248670895895,2.2197702725728354,-0.8562334378560384,1.69849427541097,0.08622905611991882
100.0,-0.14425347869594893,-0.7741869191328684,2.225073973337809,-0.8718355099360148,1.690211812655131,0.07843400537967682
101.0,-0.14845094084739685,-0.7750489711761475,2.230377674102783,-0.8874375820159912,1.681929349899292,0.07063895463943481
102.0,-0.14845094084739685,-0.7750489711761475,2.230377674102783,-0.8874375820159912,1.681929349899292,0.07063895463943481
103.0,-0.15314741432666779,-0.7669576406478882,2.2337632179260254,-0.8980460166931152,1.6709800958633423,0.06384547054767609
104.0,-0.15314741432666779,-0.7669576406478882,2.2337632179260254,-0.8980460166931152,1.6709800958633423,0.06384547054767609
105.0,-0.14942098408937454,-0.775819718837738,2.2305127382278442,-0.886983186006546,1.6802020072937012,0.06950275227427483
106.0,-0.1456945538520813,-0.7846817970275879,2.227262258529663,-0.8759203553199768,1.68942391872406,0.07516003400087357
107.0,-0.1456945538520813,-0.7846817970275879,2.227262258529663,-0.8759203553199768,1.68942391872406,0.07516003400087357
108.0,-0.1385902464389801,-0.7875944077968597,2.2228845357894897,-0.8674465417861938,1.7055885791778564,0.08552516251802444
109.0,-0.1314859390258789,-0.7905070185661316,2.2185068130493164,-0.8589727282524109,1.7217532396316528,0.09589029103517532
110.0,-0.1314859390258789,-0.7905070185661316,2.2185068130493164,-0.8589727282524109,1.7217532396316528,0.09589029103517532
111.0,-0.13892637193202972,-0.7954227328300476,2.2213045358657837,-0.8593575060367584,1.7057086825370789,0.08538240939378738
112.0,-0.14636680483818054,-0.8003384470939636,2.224102258682251,-0.859742283821106,1.6896641254425049,0.07487452775239944
113.0,-0.14636680483818054,-0.8003384470939636,2.224102258682251,-0.859742283821106,1.6896641254425049,0.07487452775239944
114.0,-0.14246197044849396,-0.80829256772995,2.2201578617095947,-0.8482679128646851,1.699289083480835,0.08080431073904037
115.0,-0.14246197044849396,-0.80829256772995,2.2201578617095947,-0.8482679128646851,1.699289083480835,0.08080431073904037
116.0,-0.14732609689235687,-0.8168184757232666,2.2205474376678467,-0.8425753116607666,1.68936026096344,0.07421323657035828
117.0,-0.14732609689235687,-0.8168184757232666,2.2205474376678467,-0.8425753116607666,1.68936026096344,0.07421323657035828
118.0,-0.15436609834432602,-0.8229272961616516,2.2219496965408325,-0.8396447002887726,1.6735198497772217,0.06413692981004715
119.0,-0.16140609979629517,-0.8290361166000366,2.2233519554138184,-0.8367140889167786,1.6576794385910034,0.05406062304973602
120.0,-0.16140609979629517,-0.8290361166000366,2.2233519554138184,-0.8367140889167786,1.6576794385910034,0.05406062304973602
121.0,-0.1691812127828598,-0.8408629894256592,2.2232120037078857,-0.827366054058075,1.6406030654907227,0.04321690648794174
122.0,-0.1691812127828598,-0.8408629894256592,2.2232120037078857,-0.827366054058075,1.6406030654907227,0.04321690648794174
123.0,-0.17620974779129028,-0.8427881995836893,2.2252069314320884,-0.8281035820643107,1.6242440938949585,0.03307564494510492
124.0,-0.18323828279972076,-0.8447134097417196,2.2272018591562905,-0.8288411100705465,1.6078851222991943,0.022934383402268093
125.0,-0.19026681780815125,-0.8466386198997498,2.229196786880493,-0.8295786380767822,1.5915261507034302,0.012793121859431267
126.0,-0.19026681780815125,-0.8466386198997498,2.229196786880493,-0.8295786380767822,1.5915261507034302,0.012793121859431267
127.0,-0.1955637534459432,-0.8417870799700419,2.2321437199910483,-0.8366129199663798,1.5789823929468791,0.005033930763602257
128.0,-0.20086068908373514,-0.8369355400403341,2.235090653101603,-0.8436472018559774,1.5664386351903279,-0.0027252603322267532
129.0,-0.2061576247215271,-0.8320840001106262,2.238037586212158,-0.850681483745575,1.5538948774337769,-0.010484451428055763
130.0,-0.2061576247215271,-0.8320840001106262,2.238037586212158,-0.850681483745575,1.5538948774337769,-0.010484451428055763
131.0,-0.20931272208690643,-0.8200657367706299,2.2418837547302246,-0.8644697070121765,1.5474650859832764,-0.014539137482643127
132.0,-0.20931272208690643,-0.8200657367706299,2.2418837547302246,-0.8644697070121765,1.5474650859832764,-0.014539137482643127
133.0,-0.20313520729541779,-0.8032565116882324,2.2438695430755615,-0.8804235458374023,1.5615638494491577,-0.005790582858026028
134.0,-0.20313520729541779,-0.8032565116882324,2.2438695430755615,-0.8804235458374023,1.5615638494491577,-0.005790582858026028
135.0,-0.20980384200811386,-0.7987392544746399,2.2466773986816406,-0.8869497776031494,1.547283113002777,-0.014784764032810926
136.0,-0.21647247672080994,-0.7942219972610474,2.2494852542877197,-0.8934760093688965,1.5330023765563965,-0.023778945207595825
137.0,-0.21647247672080994,-0.7942219972610474,2.2494852542877197,-0.8934760093688965,1.5330023765563965,-0.023778945207595825
138.0,-0.21161521971225739,-0.782034158706665,2.250523090362549,-0.9047439694404602,1.5440104007720947,-0.01692982017993927
139.0,-0.21161521971225739,-0.782034158706665,2.250523090362549,-0.9047439694404602,1.5440104007720947,-0.01692982017993927
140.0,-0.20411992073059082,-0.7782523930072784,2.249042510986328,-0.9063838422298431,1.5603137612342834,-0.00661965471226722
141.0,-0.19662462174892426,-0.7744706273078918,2.2475619316101074,-0.9080237150192261,1.5766171216964722,0.00369051075540483
142.0,-0.19662462174892426,-0.7744706273078918,2.2475619316101074,-0.9080237150192261,1.5766171216964722,0.00369051075540483
143.0,-0.18997041881084442,-0.7868787050247192,2.243171453475952,-0.893134355545044,1.5906656980514526,0.012543230317533016
144.0,-0.18997041881084442,-0.7868787050247192,2.243171453475952,-0.893134355545044,1.5906656980514526,0.012543230317533016
145.0,-0.18326491862535477,-0.7886160016059875,2.240476667881012,-0.8886423408985138,1.6054556965827942,0.02186470408923924
146.0,-0.1765594184398651,-0.7903532981872559,2.2377818822860718,-0.8841503262519836,1.6202456951141357,0.031186177860945463
147.0,-0.16985391825437546,-0.7920905947685242,2.2350870966911316,-0.8796583116054535,1.6350356936454773,0.04050765163265169
148.0,-0.1631484180688858,-0.7938278913497925,2.2323923110961914,-0.8751662969589233,1.6498256921768188,0.04982912540435791
149.0,-0.1631484180688858,-0.7938278913497925,2.2323923110961914,-0.8751662969589233,1.6498256921768188,0.04982912540435791
150.0,-0.16376037150621414,-0.7933698365321527,2.227860239835886,-0.8582976231208215,1.6480548565204327,0.04949739417777611
151.0,-0.16437232494354248,-0.7929117817145127,2.22332816857558,-0.8414289492827195,1.6462840208640466,0.049165662951194324
152.0,-0.16498427838087082,-0.7924537268968729,2.2187960973152747,-0.8245602754446176,1.6445131852076604,0.04883393172461253
153.0,-0.16559623181819916,-0.791995672079233,2.2142640260549693,-0.8076916016065158,1.6427423495512743,0.04850220049803074
154.0,-0.1662081852555275,-0.7915376172615931,2.2097319547946634,-0.7908229277684138,1.6409715138948882,0.04817046927144894
155.0,-0.16682013869285583,-0.7910795624439533,2.205199883534358,-0.7739542539303119,1.639200678238502,0.04783873804486715
156.0,-0.16743209213018417,-0.7906215076263134,2.2006678122740526,-0.75708558009221,1.6374298425821157,0.047507006818285354
157.0,-0.1680440455675125,-0.7901634528086736,2.196135741013747,-0.7402169062541082,1.6356590069257295,0.047175275591703564
158.0,-0.16865599900484085,-0.7897053979910337,2.1916036697534413,-0.7233482324160062,1.6338881712693434,0.04684354436512177
159.0,-0.1692679524421692,-0.7892473431733938,2.187071598493136,-0.7064795585779043,1.6321173356129572,0.04651181313853998
160.0,-0.16987990587949753,-0.788789288355754,2.1825395272328305,-0.6896108847398024,1.630346499956571,0.04618008191195818
161.0,-0.17049185931682587,-0.7883312335381141,2.1780074559725247,-0.6727422109017005,1.628575664300185,0.04584835068537639
162.0,-0.1711038127541542,-0.7878731787204742,2.1734753847122192,-0.6558735370635986,1.6268048286437988,0.045516619458794594
163.0,-0.17171576619148254,-0.7874151239028344,2.168943313451914,-0.6390048632254967,1.6250339929874127,0.0451848882322128
164.0,-0.17232771962881088,-0.7869570690851945,2.164411242191608,-0.6221361893873948,1.6232631573310266,0.04485315700563101
165.0,-0.17293967306613922,-0.7864990142675546,2.1598791709313025,-0.6052675155492929,1.6214923216746404,0.04452142577904921
166.0,-0.17355162650346756,-0.7860409594499148,2.155347099670997,-0.588398841711191,1.6197214860182543,0.04418969455246742
167.0,-0.1741635799407959,-0.7855829046322749,2.1508150284106913,-0.5715301678730891,1.6179506503618681,0.043857963325885624
168.0,-0.17477553337812424,-0.785124849814635,2.146282957150386,-0.5546614940349872,1.616179814705482,0.043526232099303834
169.0,-0.17538748681545258,-0.7846667949969952,2.1417508858900804,-0.5377928201968853,1.6144089790490956,0.04319450087272204
170.0,-0.17599944025278091,-0.7842087401793554,2.137218814629775,-0.5209241463587835,1.6126381433927095,0.04286276964614025
171.0,-0.17661139369010925,-0.7837506853617154,2.132686743369469,-0.5040554725206815,1.6108673077363234,0.04253103841955845
172.0,-0.1772233471274376,-0.7832926305440756,2.1281546721091638,-0.4871867986825796,1.6090964720799372,0.042199307192976654
173.0,-0.17783530056476593,-0.7828345757264358,2.1236226008488583,-0.4703181248444777,1.607325636423551,0.041867575966394864
174.0,-0.17844725400209427,-0.7823765209087958,2.1190905295885525,-0.4534494510063758,1.605554800767165,0.041535844739813074
175.0,-0.1790592074394226,-0.781918466091156,2.114558458328247,-0.4365807771682739,1.6037839651107788,0.04120411351323128
176.0,-0.1790592074394226,-0.781918466091156,2.114558458328247,-0.4365807771682739,1.6037839651107788,0.04120411351323128
177.0,-0.17605143412947655,-0.7807576060295105,2.1087543070316315,-0.42099007219076157,1.6093426197767258,0.05052384501323104
178.0,-0.1730436608195305,-0.779596745967865,2.102950155735016,-0.4053993672132492,1.6149012744426727,0.0598435765132308
179.0,-0.17003588750958443,-0.7784358859062195,2.0971460044384003,-0.38980866223573685,1.6204599291086197,0.06916330801323056
180.0,-0.16702811419963837,-0.777275025844574,2.0913418531417847,-0.3742179572582245,1.6260185837745667,0.07848303951323032
181.0,-0.1640203408896923,-0.7761141657829285,2.085537701845169,-0.3586272522807121,1.6315772384405136,0.08780277101323009
